event_id,match_id,minute,added_time,team,player_id,player_name,event_type,event_subtype,related_player_id,description,data_source
810,46,57,,Congo DR,477835,Simon BANZA,Substitution,substitution,336425,IN: Simon BANZA / OUT: Cedric BAKAMBU,api.fifa.com
811,46,71,,Congo DR,477833,Joris KAYEMBE,Substitution,substitution,436572,IN: Joris KAYEMBE / OUT: Arthur MASUAKU,api.fifa.com
812,46,71,,Congo DR,448128,Charles PICKEL,Substitution,substitution,433161,IN: Charles PICKEL / OUT: Edo Kayembe,api.fifa.com
813,46,82,,Congo DR,424119,Nathanael MBUKU,Substitution,substitution,433076,IN: Nathanael MBUKU / OUT: Samuel Moutoussamy,api.fifa.com
814,52,29,,Bosnia and Herzegovina,504990,Kerim ALAJBEGOVIC,Goal,open_play,482974,,api.fifa.com
815,52,29,,Bosnia and Herzegovina,482974,Ivan BASIC,Assist,assist,504990,assist attributed via sofascore.com,sofascore.com
816,52,34,,Bosnia and Herzegovina,419459,MAHMOUD ABUNADA,Own Goal,own_goal,,Own goal by opposing player (beneficiary shown),api.fifa.com
817,52,80,,Bosnia and Herzegovina,522846,Ermin MAHMIC,Goal,open_play,,,api.fifa.com
818,52,42,,Qatar,284190,HASSAN ALHAYDOS,Goal,open_play,429063,,api.fifa.com
819,52,42,,Qatar,429063,EDMILSON JUNIOR,Assist,assist,284190,assist attributed via sofascore.com,sofascore.com
820,52,82,,Bosnia and Herzegovina,522846,Ermin MAHMIC,Yellow Card,,,,api.fifa.com
821,52,78,,Qatar,433394,AHMED FATHY,Yellow Card,,,,api.fifa.com
822,52,,,Bosnia and Herzegovina,494640,Amar MEMIC,Substitution,substitution,494639,IN: Amar MEMIC / OUT: Arjan MALIC,api.fifa.com
823,52,,,Bosnia and Herzegovina,483966,Benjamin TAHIROVIC,Substitution,substitution,372436,IN: Benjamin TAHIROVIC / OUT: Ivan SUNJIC,api.fifa.com
824,52,63,,Bosnia and Herzegovina,430194,Dennis HADZIKADUNIC,Substitution,substitution,489520,IN: Dennis HADZIKADUNIC / OUT: Nikola KATIC,api.fifa.com
825,52,63,,Bosnia and Herzegovina,522846,Ermin MAHMIC,Substitution,substitution,300409,IN: Ermin MAHMIC / OUT: Edin DZEKO,api.fifa.com
826,52,82,,Bosnia and Herzegovina,389886,Dzenis BURNIC,Substitution,substitution,504990,IN: Dzenis BURNIC / OUT: Kerim ALAJBEGOVIC,api.fifa.com
827,52,,,Qatar,345059,ABDULAZIZ HATEM,Substitution,substitution,419473,IN: ABDULAZIZ HATEM / OUT: JASSEM GABER,api.fifa.com
828,52,55,,Qatar,419436,AHMED ALGANEHI,Substitution,substitution,284190,IN: AHMED ALGANEHI / OUT: HASSAN ALHAYDOS,api.fifa.com
829,52,72,,Qatar,386366,ALMOEZ ALI,Substitution,substitution,354861,IN: ALMOEZ ALI / OUT: KARIM BOUDIAF,api.fifa.com
830,52,79,,Qatar,498458,MOHAMED MANAI,Substitution,substitution,433394,IN: MOHAMED MANAI / OUT: AHMED FATHY,api.fifa.com
831,52,79,,Qatar,353251,AHMED ALAAELDIN,Substitution,substitution,429063,IN: AHMED ALAAELDIN / OUT: EDMILSON JUNIOR,api.fifa.com
832,51,46,,Switzerland,448131,Ruben VARGAS,Goal,open_play,502727,,api.fifa.com
833,51,46,,Switzerland,502727,Johan MANZAMBI,Assist,assist,448131,assist attributed via sofascore.com,sofascore.com
834,51,57,,Switzerland,502727,Johan MANZAMBI,Goal,open_play,393480,,api.fifa.com
835,51,57,,Switzerland,393480,Breel EMBOLO,Assist,assist,502727,assist attributed via sofascore.com,sofascore.com
836,51,76,,Canada,493970,Promise DAVID,Goal,open_play,423941,,api.fifa.com
837,51,76,,Canada,423941,Nathan SALIBA,Assist,assist,493970,assist attributed via sofascore.com,sofascore.com
838,51,32,,Switzerland,311558,Granit XHAKA,Yellow Card,,,,api.fifa.com
839,51,32,,Canada,390670,Cyle LARIN,Yellow Card,,,,api.fifa.com
840,51,87,,Canada,441259,Liam MILLAR,Yellow Card,,,,api.fifa.com
841,51,74,,Switzerland,356412,Silvan WIDMER,Substitution,substitution,510908,IN: Silvan WIDMER / OUT: Luca JAQUEZ,api.fifa.com
842,51,74,,Switzerland,433147,Michel AEBISCHER,Substitution,substitution,411226,IN: Michel AEBISCHER / OUT: Djibril SOW,api.fifa.com
843,51,80,,Switzerland,448114,Dan NDOYE,Substitution,substitution,448131,IN: Dan NDOYE / OUT: Ruben VARGAS,api.fifa.com
844,51,85,,Switzerland,448104,Cedric ITTEN,Substitution,substitution,393480,IN: Cedric ITTEN / OUT: Breel EMBOLO,api.fifa.com
845,51,85,,Switzerland,448124,Christian FASSNACHT,Substitution,substitution,502727,IN: Christian FASSNACHT / OUT: Johan MANZAMBI,api.fifa.com
846,51,58,,Canada,486929,Tani OLUWASEYI,Substitution,substitution,390670,IN: Tani OLUWASEYI / OUT: Cyle LARIN,api.fifa.com
847,51,58,,Canada,433635,Stephen EUSTAQUIO,Substitution,substitution,448390,IN: Stephen EUSTAQUIO / OUT: Mathieu CHOINIERE,api.fifa.com
848,51,58,,Canada,441259,Liam MILLAR,Substitution,substitution,466687,IN: Liam MILLAR / OUT: Ali AHMED,api.fifa.com
849,51,74,,Canada,493970,Promise DAVID,Substitution,substitution,430138,IN: Promise DAVID / OUT: Tajon BUCHANAN,api.fifa.com
850,51,83,,Canada,448411,Jacob SHAFFELBURG,Substitution,substitution,431696,IN: Jacob SHAFFELBURG / OUT: Richie LARYEA,api.fifa.com
851,54,39,,Morocco,400721,Achraf HAKIMI,Goal,open_play,,,api.fifa.com
852,54,45,1,Morocco,448598,Ismael SAIBARI,Goal,open_play,,,api.fifa.com
853,54,78,,Morocco,433426,Soufiane RAHIMI,Goal,open_play,,,api.fifa.com
854,54,89,,Morocco,505112,Gessime YASSINE,Goal,open_play,,,api.fifa.com
855,54,10,,Haiti,356956,Yassine BOUNOU,Own Goal,own_goal,,Own goal by opposing player (beneficiary shown),api.fifa.com
856,54,43,,Haiti,405879,Wilson Isidor,Goal,open_play,,,api.fifa.com
857,54,79,,Haiti,295922,Johny Placide,Yellow Card,,,,api.fifa.com
858,54,79,,Haiti,394993,Duckens NAZON,Yellow Card,,,,api.fifa.com
