player_id,player_name,position,team,nationality,matches,minutes,total_goals,goals_p90,total_assists,assists_p90,total_shots,shots_p90,total_shots_on_target,shots_on_target_p90,total_passes,passes_p90,total_accurate_passes,accurate_passes_p90,total_crosses,crosses_p90,total_tackles,tackles_p90,total_interceptions,interceptions_p90,total_clearances,clearances_p90,total_blocks,blocks_p90,total_recoveries,recoveries_p90,total_duels_won,duels_won_p90,total_aerial_duels_won,aerial_duels_won_p90,total_dribbles_attempted,dribbles_attempted_p90,total_fouls_committed,fouls_committed_p90,total_fouls_won,fouls_won_p90,total_offsides,offsides_p90,pass_accuracy_pct,cluster,cluster_label,saves,shots_faced,conceded,clean_sheets,starts,save_pct,saves_p90
559,Keito Nakamura,MID,Japan,Japan,4,310,1.0,0.29,2.0,0.581,5.0,1.452,2.0,0.581,117.0,33.968,100.0,29.032,9.0,2.613,10.0,2.903,5.0,1.452,2.0,0.581,5.0,1.452,10.0,2.903,2.0,0.581,2.0,0.581,10.0,2.903,3.0,0.871,1.0,0.29,1.0,0.29,85.47,2,Playmaker / Chance Creator,,,,,,,
346,Diego Alexander Gomez,MID,Paraguay,Paraguay,4,309,0.0,0.0,0.0,0.0,6.0,1.748,0.0,0.0,101.0,29.417,80.0,23.301,2.0,0.583,27.0,7.864,8.0,2.33,9.0,2.621,17.0,4.951,28.0,8.155,10.0,2.913,10.0,2.913,7.0,2.039,5.0,1.456,1.0,0.291,0.0,0.0,79.21,1,Ball Progressor,,,,,,,
515,Alan Steven Franco,MID,Ecuador,Ecuador,4,308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,43.247,140.0,40.909,4.0,1.169,12.0,3.506,3.0,0.877,13.0,3.799,6.0,1.753,18.0,5.26,7.0,2.045,5.0,1.461,6.0,1.753,7.0,2.045,0.0,0.0,0.0,0.0,94.59,1,Ball Progressor,,,,,,,
776,MOREIRASteven Steven,DEF,Cabo Verde,Cabo Verde,4,307,0.0,0.0,0.0,0.0,2.0,0.586,0.0,0.0,109.0,31.954,88.0,25.798,4.0,1.173,5.0,1.466,2.0,0.586,9.0,2.638,6.0,1.759,10.0,2.932,2.0,0.586,2.0,0.586,4.0,1.173,0.0,0.0,2.0,0.586,0.0,0.0,80.73,3,Box-to-Box / All-rounder,,,,,,,
1205,Jordan Pierre Ayew,FWD,Ghana,Ghana,4,303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,13.96,33.0,9.802,9.0,2.673,7.0,2.079,0.0,0.0,1.0,0.297,4.0,1.188,3.0,0.891,8.0,2.376,7.0,2.079,3.0,0.891,7.0,2.079,7.0,2.079,1.0,0.297,70.21,0,Finisher / Goal Scorer,,,,,,,
735,Ferran Torres,FWD,Spain,Spain,8,302,1.0,0.298,0.0,0.0,14.0,4.172,4.0,1.192,86.0,25.629,63.0,18.775,6.0,1.788,3.0,0.894,1.0,0.298,2.0,0.596,6.0,1.788,3.0,0.894,7.0,2.086,6.0,1.788,11.0,3.278,6.0,1.788,4.0,1.192,3.0,0.894,73.26,0,Finisher / Goal Scorer,,,,,,,
1187,Petar Sucic,MID,Croatia,Croatia,4,302,1.0,0.298,1.0,0.298,3.0,0.894,2.0,0.596,127.0,37.848,110.0,32.781,6.0,1.788,22.0,6.556,2.0,0.596,2.0,0.596,3.0,0.894,8.0,2.384,1.0,0.298,1.0,0.298,11.0,3.278,7.0,2.086,6.0,1.788,1.0,0.298,86.61,2,Playmaker / Chance Creator,,,,,,,
234,Vitor Rayan,FWD,Brazil,Brazil,4,296,0.0,0.0,1.0,0.304,5.0,1.52,2.0,0.608,99.0,30.101,93.0,28.277,10.0,3.041,11.0,3.345,1.0,0.304,1.0,0.304,5.0,1.52,8.0,2.432,7.0,2.128,7.0,2.128,9.0,2.736,5.0,1.52,4.0,1.216,1.0,0.304,93.94,2,Playmaker / Chance Creator,,,,,,,
981,Nabil Bentaleb,MID,Algeria,Algeria,4,294,0.0,0.0,0.0,0.0,1.0,0.306,0.0,0.0,280.0,85.714,255.0,78.061,1.0,0.306,10.0,3.061,4.0,1.224,9.0,2.755,5.0,1.531,14.0,4.286,2.0,0.612,2.0,0.612,5.0,1.531,2.0,0.612,3.0,0.918,0.0,0.0,91.07,1,Ball Progressor,,,,,,,
1222,Marvin Elom Senaya,DEF,Ghana,Ghana,4,293,0.0,0.0,0.0,0.0,2.0,0.614,0.0,0.0,91.0,27.952,75.0,23.038,8.0,2.457,28.0,8.601,3.0,0.922,19.0,5.836,8.0,2.457,17.0,5.222,5.0,1.536,4.0,1.229,5.0,1.536,6.0,1.843,4.0,1.229,0.0,0.0,82.42,3,Box-to-Box / All-rounder,,,,,,,
217,Matheus Matheus Cunha,FWD,Brazil,Brazil,5,292,3.0,0.925,0.0,0.0,11.0,3.39,5.0,1.541,90.0,27.74,78.0,24.041,5.0,1.541,8.0,2.466,2.0,0.616,5.0,1.541,7.0,2.158,8.0,2.466,2.0,0.616,2.0,0.616,14.0,4.315,1.0,0.308,3.0,0.925,1.0,0.308,86.67,2,Playmaker / Chance Creator,,,,,,,
507,Enner Remberto Valencia,FWD,Ecuador,Ecuador,4,291,0.0,0.0,0.0,0.0,10.0,3.093,6.0,1.856,40.0,12.371,33.0,10.206,1.0,0.309,2.0,0.619,1.0,0.309,0.0,0.0,2.0,0.619,2.0,0.619,4.0,1.237,4.0,1.237,4.0,1.237,4.0,1.237,7.0,2.165,2.0,0.619,82.5,0,Finisher / Goal Scorer,,,,,,,
977,Rayan Ait-Nouri,DEF,Algeria,Algeria,4,290,0.0,0.0,0.0,0.0,1.0,0.31,0.0,0.0,211.0,65.483,190.0,58.966,9.0,2.793,14.0,4.345,3.0,0.931,11.0,3.414,8.0,2.483,16.0,4.966,1.0,0.31,1.0,0.31,34.0,10.552,6.0,1.862,4.0,1.241,0.0,0.0,90.05,3,Box-to-Box / All-rounder,,,,,,,
199,Ruben Estephan Vargas,FWD,Switzerland,Switzerland,6,289,2.0,0.623,1.0,0.311,6.0,1.869,4.0,1.246,88.0,27.405,65.0,20.242,24.0,7.474,11.0,3.426,0.0,0.0,2.0,0.623,4.0,1.246,5.0,1.557,3.0,0.934,3.0,0.934,20.0,6.228,6.0,1.869,6.0,1.869,2.0,0.623,73.86,2,Playmaker / Chance Creator,,,,,,,
767,CABRALSidny Sidny Lopes,DEF,Cabo Verde,Cabo Verde,3,289,1.0,0.311,0.0,0.0,4.0,1.246,2.0,0.623,105.0,32.699,87.0,27.093,11.0,3.426,10.0,3.114,4.0,1.246,15.0,4.671,9.0,2.803,21.0,6.54,2.0,0.623,2.0,0.623,16.0,4.983,2.0,0.623,9.0,2.803,0.0,0.0,82.86,2,Playmaker / Chance Creator,,,,,,,
228,Lucas Lucas Paqueta,MID,Brazil,Brazil,4,288,0.0,0.0,0.0,0.0,5.0,1.562,1.0,0.312,190.0,59.375,162.0,50.625,5.0,1.562,20.0,6.25,2.0,0.625,6.0,1.875,5.0,1.562,13.0,4.062,4.0,1.25,4.0,1.25,5.0,1.562,3.0,0.938,6.0,1.875,0.0,0.0,85.26,3,Box-to-Box / All-rounder,,,,,,,
434,Nathaniel Christopher Brown,DEF,Germany,Germany,3,288,1.0,0.312,1.0,0.312,3.0,0.938,2.0,0.625,131.0,40.938,115.0,35.938,19.0,5.938,18.0,5.625,2.0,0.625,4.0,1.25,10.0,3.125,12.0,3.75,1.0,0.312,1.0,0.312,7.0,2.188,4.0,1.25,1.0,0.312,0.0,0.0,87.79,3,Box-to-Box / All-rounder,,,,,,,
1200,Jonas Adjei Adjetey,DEF,Ghana,Ghana,3,288,0.0,0.0,0.0,0.0,2.0,0.625,1.0,0.312,120.0,37.5,105.0,32.812,0.0,0.0,7.0,2.188,3.0,0.938,16.0,5.0,7.0,2.188,13.0,4.062,3.0,0.938,3.0,0.938,2.0,0.625,1.0,0.312,0.0,0.0,0.0,0.0,87.5,3,Box-to-Box / All-rounder,,,,,,,
149,Kerim Alajbegovic,FWD,Bosnia and Herzegovina,Bosnia and Herzegovina,4,287,1.0,0.314,0.0,0.0,4.0,1.254,1.0,0.314,90.0,28.223,69.0,21.638,16.0,5.017,5.0,1.568,2.0,0.627,3.0,0.941,4.0,1.254,6.0,1.882,0.0,0.0,0.0,0.0,27.0,8.467,4.0,1.254,6.0,1.882,1.0,0.314,76.67,2,Playmaker / Chance Creator,,,,,,,
1019,Mousa Mahmoud Yazan Alarab,DEF,Jordan,Jordan,3,287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,33.24,94.0,29.477,0.0,0.0,10.0,3.136,1.0,0.314,27.0,8.467,7.0,2.195,18.0,5.645,11.0,3.449,10.0,3.136,8.0,2.509,4.0,1.254,0.0,0.0,0.0,0.0,88.68,1,Ball Progressor,,,,,,,
1022,Mahmoud Ali Noor Alrawabdeh,MID,Jordan,Jordan,3,287,0.0,0.0,1.0,0.314,1.0,0.314,0.0,0.0,111.0,34.808,84.0,26.341,0.0,0.0,13.0,4.077,3.0,0.941,4.0,1.254,7.0,2.195,16.0,5.017,1.0,0.314,0.0,0.0,8.0,2.509,1.0,0.314,0.0,0.0,0.0,0.0,75.68,3,Box-to-Box / All-rounder,,,,,,,
664,Fathy Abdelhalim Hamdy Fathy,MID,Egypt,Egypt,4,286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,40.909,119.0,37.448,1.0,0.315,11.0,3.462,0.0,0.0,9.0,2.832,7.0,2.203,12.0,3.776,7.0,2.203,7.0,2.203,1.0,0.315,3.0,0.944,2.0,0.629,1.0,0.315,91.54,3,Box-to-Box / All-rounder,,,,,,,
137,Amar Dedic,DEF,Bosnia and Herzegovina,Bosnia and Herzegovina,3,285,0.0,0.0,0.0,0.0,2.0,0.632,1.0,0.316,99.0,31.263,80.0,25.263,0.0,0.0,12.0,3.789,4.0,1.263,15.0,4.737,11.0,3.474,16.0,5.053,4.0,1.263,4.0,1.263,15.0,4.737,6.0,1.895,3.0,0.947,0.0,0.0,80.81,3,Box-to-Box / All-rounder,,,,,,,
718,Finn Surman,DEF,New Zealand,New Zealand,3,285,1.0,0.316,0.0,0.0,2.0,0.632,1.0,0.316,145.0,45.789,135.0,42.632,0.0,0.0,7.0,2.211,2.0,0.632,22.0,6.947,15.0,4.737,21.0,6.632,6.0,1.895,4.0,1.263,5.0,1.579,4.0,1.263,2.0,0.632,0.0,0.0,93.1,1,Ball Progressor,,,,,,,
710,Marko Seufatu Nikola Stamenic,MID,New Zealand,New Zealand,3,285,0.0,0.0,0.0,0.0,3.0,0.947,0.0,0.0,171.0,54.0,156.0,49.263,2.0,0.632,17.0,5.368,2.0,0.632,8.0,2.526,14.0,4.421,15.0,4.737,2.0,0.632,2.0,0.632,5.0,1.579,4.0,1.263,0.0,0.0,0.0,0.0,91.23,3,Box-to-Box / All-rounder,,,,,,,
711,Christopher Grant Wood,FWD,New Zealand,New Zealand,3,285,0.0,0.0,2.0,0.632,5.0,1.579,2.0,0.632,47.0,14.842,36.0,11.368,0.0,0.0,2.0,0.632,0.0,0.0,2.0,0.632,0.0,0.0,0.0,0.0,15.0,4.737,14.0,4.421,2.0,0.632,2.0,0.632,1.0,0.316,4.0,1.263,76.6,0,Finisher / Goal Scorer,,,,,,,
322,Christian Mate Pulisic,FWD,USA,USA,4,284,0.0,0.0,1.0,0.317,4.0,1.268,2.0,0.634,81.0,25.669,71.0,22.5,6.0,1.901,5.0,1.585,0.0,0.0,1.0,0.317,4.0,1.268,2.0,0.634,0.0,0.0,0.0,0.0,29.0,9.19,1.0,0.317,8.0,2.535,2.0,0.634,87.65,2,Playmaker / Chance Creator,,,,,,,
485,Guela Maho-Lewis Doue,DEF,Côte d'Ivoire,Côte d'Ivoire,4,284,0.0,0.0,0.0,0.0,1.0,0.317,0.0,0.0,163.0,51.655,143.0,45.317,11.0,3.486,12.0,3.803,2.0,0.634,9.0,2.852,14.0,4.437,17.0,5.387,6.0,1.901,6.0,1.901,5.0,1.585,6.0,1.901,5.0,1.585,0.0,0.0,87.73,3,Box-to-Box / All-rounder,,,,,,,
1214,Jerome Opoku,DEF,Ghana,Ghana,3,284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,36.444,95.0,30.106,0.0,0.0,3.0,0.951,3.0,0.951,13.0,4.12,4.0,1.268,10.0,3.169,5.0,1.585,4.0,1.268,2.0,0.634,2.0,0.634,4.0,1.268,0.0,0.0,82.61,3,Box-to-Box / All-rounder,,,,,,,
1173,Marin Pongracic,DEF,Croatia,Croatia,3,284,0.0,0.0,0.0,0.0,1.0,0.317,0.0,0.0,200.0,63.38,182.0,57.676,0.0,0.0,3.0,0.951,3.0,0.951,27.0,8.556,5.0,1.585,10.0,3.169,6.0,1.901,4.0,1.268,9.0,2.852,3.0,0.951,0.0,0.0,0.0,0.0,91.0,1,Ball Progressor,,,,,,,
764,Gregory Jamiro Monteiro,MID,Cabo Verde,Cabo Verde,4,283,0.0,0.0,0.0,0.0,5.0,1.59,1.0,0.318,106.0,33.71,87.0,27.668,6.0,1.908,11.0,3.498,4.0,1.272,1.0,0.318,7.0,2.226,10.0,3.18,0.0,0.0,0.0,0.0,7.0,2.226,4.0,1.272,2.0,0.636,0.0,0.0,82.08,3,Box-to-Box / All-rounder,,,,,,,
1023,Iyad Ali Ali Olwan,FWD,Jordan,Jordan,3,283,1.0,0.318,0.0,0.0,6.0,1.908,3.0,0.954,48.0,15.265,36.0,11.449,8.0,2.544,2.0,0.636,3.0,0.954,1.0,0.318,2.0,0.636,5.0,1.59,4.0,1.272,3.0,0.954,16.0,5.088,1.0,0.318,4.0,1.272,1.0,0.318,75.0,2,Playmaker / Chance Creator,,,,,,,
1199,Caleb Marfo Yirenkyi,MID,Ghana,Ghana,4,282,1.0,0.319,0.0,0.0,2.0,0.638,1.0,0.319,70.0,22.34,62.0,19.787,1.0,0.319,9.0,2.872,3.0,0.957,5.0,1.596,6.0,1.915,11.0,3.511,0.0,0.0,0.0,0.0,2.0,0.638,7.0,2.234,3.0,0.957,0.0,0.0,88.57,3,Box-to-Box / All-rounder,,,,,,,
1094,Abdukodir Khusanov,DEF,Uzbekistan,Uzbekistan,3,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,31.277,81.0,25.851,0.0,0.0,10.0,3.191,5.0,1.596,12.0,3.83,8.0,2.553,17.0,5.426,2.0,0.638,2.0,0.638,0.0,0.0,6.0,1.915,0.0,0.0,0.0,0.0,82.65,3,Box-to-Box / All-rounder,,,,,,,
1105,Sherzod Nasrullaev,DEF,Uzbekistan,Uzbekistan,3,282,0.0,0.0,0.0,0.0,1.0,0.319,1.0,0.319,48.0,15.319,35.0,11.17,3.0,0.957,6.0,1.915,2.0,0.638,5.0,1.596,4.0,1.277,10.0,3.191,3.0,0.957,3.0,0.957,4.0,1.277,3.0,0.957,2.0,0.638,0.0,0.0,72.92,3,Box-to-Box / All-rounder,,,,,,,
556,Ritsu Doan,MID,Japan,Japan,4,281,0.0,0.0,0.0,0.0,1.0,0.32,0.0,0.0,105.0,33.63,89.0,28.505,5.0,1.601,7.0,2.242,1.0,0.32,7.0,2.242,10.0,3.203,8.0,2.562,2.0,0.641,2.0,0.641,4.0,1.281,6.0,1.922,4.0,1.281,0.0,0.0,84.76,3,Box-to-Box / All-rounder,,,,,,,
663,Mohamed Aboelfetouh Ahmed Fatouh,DEF,Egypt,Egypt,3,281,0.0,0.0,0.0,0.0,1.0,0.32,1.0,0.32,182.0,58.292,163.0,52.206,7.0,2.242,12.0,3.843,2.0,0.641,8.0,2.562,3.0,0.961,14.0,4.484,3.0,0.961,3.0,0.961,4.0,1.281,2.0,0.641,3.0,0.961,0.0,0.0,89.56,3,Box-to-Box / All-rounder,,,,,,,
996,David Alaba,DEF,Austria,Austria,4,281,0.0,0.0,1.0,0.32,2.0,0.641,0.0,0.0,222.0,71.103,198.0,63.416,1.0,0.32,4.0,1.281,2.0,0.641,14.0,4.484,6.0,1.922,15.0,4.804,4.0,1.281,3.0,0.961,3.0,0.961,2.0,0.641,0.0,0.0,0.0,0.0,89.19,1,Ball Progressor,,,,,,,
1225,Jose Angel Cordoba,DEF,Panama,Panama,3,281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,58.612,169.0,54.128,1.0,0.32,9.0,2.883,7.0,2.242,18.0,5.765,3.0,0.961,17.0,5.445,3.0,0.961,2.0,0.641,2.0,0.641,5.0,1.601,1.0,0.32,0.0,0.0,92.35,1,Ball Progressor,,,,,,,
1238,Andres Alberto Andrade,DEF,Panama,Panama,3,281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,57.011,147.0,47.082,8.0,2.562,13.0,4.164,6.0,1.922,15.0,4.804,11.0,3.523,29.0,9.288,11.0,3.523,11.0,3.523,0.0,0.0,4.0,1.281,0.0,0.0,0.0,0.0,82.58,1,Ball Progressor,,,,,,,
1245,Michael Amir Murillo,DEF,Panama,Panama,3,281,0.0,0.0,0.0,0.0,5.0,1.601,1.0,0.32,112.0,35.872,88.0,28.185,8.0,2.562,11.0,3.523,0.0,0.0,9.0,2.883,6.0,1.922,9.0,2.883,6.0,1.922,6.0,1.922,14.0,4.484,1.0,0.32,7.0,2.242,1.0,0.32,78.57,2,Playmaker / Chance Creator,,,,,,,
82,Robin Hranac,DEF,Czechia,Czechia,3,280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,37.286,104.0,33.429,1.0,0.321,6.0,1.929,3.0,0.964,8.0,2.571,5.0,1.607,10.0,3.214,6.0,1.929,6.0,1.929,0.0,0.0,6.0,1.929,0.0,0.0,0.0,0.0,89.66,3,Box-to-Box / All-rounder,,,,,,,
83,Vladimír Coufal,DEF,Czechia,Czechia,3,280,0.0,0.0,1.0,0.321,1.0,0.321,0.0,0.0,110.0,35.357,79.0,25.393,20.0,6.429,6.0,1.929,4.0,1.286,4.0,1.286,2.0,0.643,7.0,2.25,3.0,0.964,3.0,0.964,3.0,0.964,4.0,1.286,3.0,0.964,1.0,0.321,71.82,3,Box-to-Box / All-rounder,,,,,,,
85,Ladislav Krejci,DEF,Czechia,Czechia,3,280,1.0,0.321,0.0,0.0,5.0,1.607,1.0,0.321,160.0,51.429,135.0,43.393,2.0,0.643,13.0,4.179,3.0,0.964,13.0,4.179,4.0,1.286,16.0,5.143,14.0,4.5,12.0,3.857,1.0,0.321,6.0,1.929,2.0,0.643,0.0,0.0,84.38,1,Ball Progressor,,,,,,,
1034,Mahmoud Saleh Mohannad Abutaha,MID,Jordan,Jordan,3,280,0.0,0.0,0.0,0.0,1.0,0.321,0.0,0.0,87.0,27.964,59.0,18.964,6.0,1.929,17.0,5.464,8.0,2.571,11.0,3.536,12.0,3.857,21.0,6.75,3.0,0.964,2.0,0.643,9.0,2.893,2.0,0.643,1.0,0.321,0.0,0.0,67.82,3,Box-to-Box / All-rounder,,,,,,,
398,Arda Guler,FWD,Türkiye,Türkiye,3,279,1.0,0.323,0.0,0.0,12.0,3.871,4.0,1.29,198.0,63.871,170.0,54.839,14.0,4.516,11.0,3.548,0.0,0.0,1.0,0.323,4.0,1.29,4.0,1.29,3.0,0.968,3.0,0.968,20.0,6.452,3.0,0.968,10.0,3.226,2.0,0.645,85.86,2,Playmaker / Chance Creator,,,,,,,
498,Joel Leandro Ordonez,DEF,Ecuador,Ecuador,3,279,0.0,0.0,0.0,0.0,2.0,0.645,0.0,0.0,113.0,36.452,101.0,32.581,0.0,0.0,10.0,3.226,1.0,0.323,19.0,6.129,5.0,1.613,12.0,3.871,6.0,1.935,6.0,1.935,2.0,0.645,1.0,0.323,1.0,0.323,0.0,0.0,89.38,1,Ball Progressor,,,,,,,
809,Sebastián Enzo Caceres,DEF,Uruguay,Uruguay,3,279,0.0,0.0,0.0,0.0,3.0,0.968,0.0,0.0,172.0,55.484,154.0,49.677,1.0,0.323,6.0,1.935,2.0,0.645,15.0,4.839,7.0,2.258,20.0,6.452,11.0,3.548,10.0,3.226,6.0,1.935,2.0,0.645,2.0,0.645,0.0,0.0,89.53,1,Ball Progressor,,,,,,,
819,Guillermo Varela,DEF,Uruguay,Uruguay,3,279,0.0,0.0,0.0,0.0,2.0,0.645,0.0,0.0,134.0,43.226,119.0,38.387,10.0,3.226,4.0,1.29,2.0,0.645,14.0,4.516,8.0,2.581,18.0,5.806,10.0,3.226,10.0,3.226,2.0,0.645,1.0,0.323,1.0,0.323,0.0,0.0,88.81,1,Ball Progressor,,,,,,,
822,Mathías Olivera,DEF,Uruguay,Uruguay,3,279,0.0,0.0,0.0,0.0,1.0,0.323,0.0,0.0,226.0,72.903,213.0,68.71,3.0,0.968,12.0,3.871,2.0,0.645,8.0,2.581,8.0,2.581,22.0,7.097,10.0,3.226,9.0,2.903,15.0,4.839,3.0,0.968,0.0,0.0,0.0,0.0,94.25,1,Ball Progressor,,,,,,,
812,Rodrigo Bentancur,MID,Uruguay,Uruguay,3,279,0.0,0.0,0.0,0.0,4.0,1.29,0.0,0.0,174.0,56.129,157.0,50.645,3.0,0.968,13.0,4.194,9.0,2.903,14.0,4.516,11.0,3.548,19.0,6.129,6.0,1.935,6.0,1.935,9.0,2.903,7.0,2.258,5.0,1.613,0.0,0.0,90.23,1,Ball Progressor,,,,,,,
1236,Carlos Miguel Harvey,DEF,Panama,Panama,3,279,0.0,0.0,0.0,0.0,5.0,1.613,0.0,0.0,107.0,34.516,85.0,27.419,1.0,0.323,14.0,4.516,5.0,1.613,7.0,2.258,6.0,1.935,16.0,5.161,7.0,2.258,7.0,2.258,8.0,2.581,8.0,2.581,3.0,0.968,0.0,0.0,79.44,3,Box-to-Box / All-rounder,,,,,,,
1201,Thomas Teye Partey,MID,Ghana,Ghana,3,279,0.0,0.0,0.0,0.0,2.0,0.645,0.0,0.0,152.0,49.032,134.0,43.226,0.0,0.0,10.0,3.226,2.0,0.645,6.0,1.935,6.0,1.935,10.0,3.226,2.0,0.645,2.0,0.645,10.0,3.226,2.0,0.645,5.0,1.613,0.0,0.0,88.16,3,Box-to-Box / All-rounder,,,,,,,
264,Ricardo Ade,DEF,Haiti,Haiti,3,278,0.0,0.0,0.0,0.0,4.0,1.295,1.0,0.324,136.0,44.029,121.0,39.173,0.0,0.0,7.0,2.266,3.0,0.971,19.0,6.151,7.0,2.266,13.0,4.209,6.0,1.942,6.0,1.942,3.0,0.971,6.0,1.942,4.0,1.295,0.0,0.0,88.97,1,Ball Progressor,,,,,,,
265,Hannes Piterson Delcroix,DEF,Haiti,Haiti,3,278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,48.885,146.0,47.266,1.0,0.324,7.0,2.266,5.0,1.619,19.0,6.151,10.0,3.237,20.0,6.475,7.0,2.266,5.0,1.619,1.0,0.324,1.0,0.324,2.0,0.647,0.0,0.0,96.69,1,Ball Progressor,,,,,,,
268,Martin Yves Roberns Didier Experience,DEF,Haiti,Haiti,3,278,0.0,0.0,0.0,0.0,1.0,0.324,0.0,0.0,111.0,35.935,93.0,30.108,6.0,1.942,21.0,6.799,3.0,0.971,9.0,2.914,10.0,3.237,15.0,4.856,3.0,0.971,3.0,0.971,8.0,2.59,7.0,2.266,6.0,1.942,0.0,0.0,83.78,3,Box-to-Box / All-rounder,,,,,,,
570,Kaishu Sano,MID,Japan,Japan,3,278,1.0,0.324,1.0,0.324,1.0,0.324,1.0,0.324,131.0,42.41,124.0,40.144,1.0,0.324,8.0,2.59,5.0,1.619,7.0,2.266,6.0,1.942,11.0,3.561,4.0,1.295,4.0,1.295,5.0,1.619,4.0,1.295,1.0,0.324,0.0,0.0,94.66,3,Box-to-Box / All-rounder,,,,,,,
475,Odilon Dorgeless Kossounou,DEF,Côte d'Ivoire,Côte d'Ivoire,4,278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,48.237,141.0,45.647,0.0,0.0,7.0,2.266,11.0,3.561,11.0,3.561,5.0,1.619,18.0,5.827,3.0,0.971,2.0,0.647,1.0,0.324,0.0,0.0,1.0,0.324,0.0,0.0,94.63,1,Ball Progressor,,,,,,,
1155,Marcus Rashford,FWD,England,England,5,278,1.0,0.324,1.0,0.324,12.0,3.885,5.0,1.619,103.0,33.345,91.0,29.46,18.0,5.827,5.0,1.619,0.0,0.0,1.0,0.324,1.0,0.324,0.0,0.0,1.0,0.324,1.0,0.324,16.0,5.18,5.0,1.619,1.0,0.324,1.0,0.324,88.35,2,Playmaker / Chance Creator,,,,,,,
1178,Mateo Kovacic,MID,Croatia,Croatia,4,278,0.0,0.0,0.0,0.0,5.0,1.619,4.0,1.295,208.0,67.338,198.0,64.101,0.0,0.0,10.0,3.237,2.0,0.647,2.0,0.647,6.0,1.942,8.0,2.59,1.0,0.324,1.0,0.324,9.0,2.914,3.0,0.971,3.0,0.971,0.0,0.0,95.19,3,Box-to-Box / All-rounder,,,,,,,
471,N'clomande Ghislain Konan,DEF,Côte d'Ivoire,Côte d'Ivoire,3,277,0.0,0.0,0.0,0.0,4.0,1.3,0.0,0.0,149.0,48.412,124.0,40.289,9.0,2.924,8.0,2.599,2.0,0.65,12.0,3.899,6.0,1.949,10.0,3.249,1.0,0.325,1.0,0.325,13.0,4.224,0.0,0.0,1.0,0.325,0.0,0.0,83.22,3,Box-to-Box / All-rounder,,,,,,,
488,Emmanuel Elysee Djedje Agbadou,DEF,Côte d'Ivoire,Côte d'Ivoire,3,277,0.0,0.0,0.0,0.0,3.0,0.975,1.0,0.325,154.0,50.036,142.0,46.137,0.0,0.0,12.0,3.899,4.0,1.3,16.0,5.199,8.0,2.599,15.0,4.874,11.0,3.574,11.0,3.574,2.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,92.21,1,Ball Progressor,,,,,,,
889,Hashim Rahman Akam Hashim,DEF,Iraq,Iraq,3,277,0.0,0.0,0.0,0.0,1.0,0.325,0.0,0.0,148.0,48.087,126.0,40.939,0.0,0.0,7.0,2.274,2.0,0.65,22.0,7.148,13.0,4.224,17.0,5.523,2.0,0.65,2.0,0.65,10.0,3.249,0.0,0.0,3.0,0.975,0.0,0.0,85.14,1,Ball Progressor,,,,,,,
907,Ghazi Salih Merchas,DEF,Iraq,Iraq,3,277,0.0,0.0,0.0,0.0,1.0,0.325,0.0,0.0,141.0,45.812,115.0,37.365,3.0,0.975,23.0,7.473,5.0,1.625,8.0,2.599,9.0,2.924,22.0,7.148,0.0,0.0,0.0,0.0,9.0,2.924,3.0,0.975,8.0,2.599,0.0,0.0,81.56,3,Box-to-Box / All-rounder,,,,,,,
54,Hanbeom Lee,DEF,Korea Republic,South Korea,3,276,0.0,0.0,0.0,0.0,2.0,0.652,0.0,0.0,200.0,65.217,183.0,59.674,2.0,0.652,8.0,2.609,3.0,0.978,16.0,5.217,7.0,2.283,21.0,6.848,13.0,4.239,13.0,4.239,3.0,0.978,7.0,2.283,2.0,0.652,0.0,0.0,91.5,1,Ball Progressor,,,,,,,
55,Gihyuk Lee,MID,Korea Republic,South Korea,3,276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,76.957,217.0,70.761,4.0,1.304,6.0,1.957,7.0,2.283,29.0,9.457,7.0,2.283,27.0,8.804,15.0,4.891,14.0,4.565,4.0,1.304,2.0,0.652,1.0,0.326,0.0,0.0,91.95,1,Ball Progressor,,,,,,,
71,Kangin Lee,MID,Korea Republic,South Korea,3,276,0.0,0.0,1.0,0.326,4.0,1.304,1.0,0.326,159.0,51.848,140.0,45.652,20.0,6.522,6.0,1.957,0.0,0.0,0.0,0.0,2.0,0.652,0.0,0.0,2.0,0.652,2.0,0.652,15.0,4.891,1.0,0.326,7.0,2.283,0.0,0.0,88.05,2,Playmaker / Chance Creator,,,,,,,
