player_id,player_name,position,team,nationality,matches,minutes,total_goals,goals_p90,total_assists,assists_p90,total_shots,shots_p90,total_shots_on_target,shots_on_target_p90,total_passes,passes_p90,total_accurate_passes,accurate_passes_p90,total_crosses,crosses_p90,total_tackles,tackles_p90,total_interceptions,interceptions_p90,total_clearances,clearances_p90,total_blocks,blocks_p90,total_recoveries,recoveries_p90,total_duels_won,duels_won_p90,total_aerial_duels_won,aerial_duels_won_p90,total_dribbles_attempted,dribbles_attempted_p90,total_fouls_committed,fouls_committed_p90,total_fouls_won,fouls_won_p90,total_offsides,offsides_p90,pass_accuracy_pct
71,Kangin Lee,MID,Korea Republic,South Korea,3,276,0,0.0,1,0.326,4,1.304,1,0.326,159,51.848,140,45.652,20,6.522,6,1.957,0,0.0,0,0.0,2,0.652,0,0.0,2,0.652,2,0.652,15,4.891,1,0.326,7,2.283,0,0.0,88.05
157,Ibrahim Mahmoud Abunada,GK,Qatar,Qatar,3,276,0,0.0,0,0.0,0,0.0,0,0.0,93,30.326,50,16.304,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,6.522,0,0.0,0,0.0,0,0.0,1,0.326,1,0.326,0,0.0,53.76
158,Miguel Pedro,DEF,Qatar,Qatar,3,276,0,0.0,0,0.0,3,0.978,1,0.326,78,25.435,59,19.239,2,0.652,10,3.261,4,1.304,17,5.543,10,3.261,18,5.87,3,0.978,3,0.978,3,0.978,1,0.326,7,2.283,0,0.0,75.64
160,Gueye Issa Laye,DEF,Qatar,Qatar,3,276,0,0.0,0,0.0,1,0.326,0,0.0,90,29.348,85,27.717,0,0.0,5,1.63,3,0.978,21,6.848,4,1.304,11,3.587,7,2.283,6,1.957,2,0.652,0,0.0,3,0.978,0,0.0,94.44
172,KHOUKHIBoualem Boualem,DEF,Qatar,Qatar,3,276,0,0.0,0,0.0,2,0.652,0,0.0,117,38.152,94,30.652,1,0.326,7,2.283,4,1.304,27,8.804,14,4.565,15,4.891,6,1.957,5,1.63,2,0.652,2,0.652,1,0.326,0,0.0,80.34
287,Angus Fraser James Gunn,GK,Scotland,Scotland,3,276,0,0.0,0,0.0,0,0.0,0,0.0,119,38.804,90,29.348,0,0.0,0,0.0,1,0.326,1,0.326,0,0.0,26,8.478,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,75.63
289,Andrew Henry Robertson,DEF,Scotland,Scotland,3,276,0,0.0,0,0.0,0,0.0,0,0.0,153,49.891,124,40.435,11,3.587,3,0.978,2,0.652,7,2.283,2,0.652,5,1.63,1,0.326,1,0.326,2,0.652,3,0.978,1,0.326,0,0.0,81.05
299,Jack William Hendry,DEF,Scotland,Scotland,3,276,0,0.0,0,0.0,0,0.0,0,0.0,180,58.696,171,55.761,0,0.0,2,0.652,3,0.978,11,3.587,6,1.957,10,3.261,2,0.652,2,0.652,8,2.609,1,0.326,3,0.978,0,0.0,95.0
290,Mc,MID,Scotland,Scotland,3,276,0,0.0,0,0.0,8,2.609,3,0.978,96,31.304,87,28.37,0,0.0,5,1.63,0,0.0,3,0.978,4,1.304,5,1.63,4,1.304,4,1.304,7,2.283,3,0.978,0,0.0,0,0.0,90.62
305,Lewis Ferguson,MID,Scotland,Scotland,3,276,0,0.0,0,0.0,2,0.652,1,0.326,201,65.543,185,60.326,9,2.935,18,5.87,3,0.978,7,2.283,10,3.261,20,6.522,6,1.957,6,1.957,4,1.304,5,1.63,10,3.261,0,0.0,92.04
600,Ali Abdi,DEF,Tunisia,Tunisia,3,276,0,0.0,0,0.0,1,0.326,0,0.0,74,24.13,51,16.63,5,1.63,20,6.522,2,0.652,9,2.935,5,1.63,15,4.891,4,1.304,4,1.304,5,1.63,4,1.304,1,0.326,0,0.0,68.92
601,Montassar Omar Talbi,DEF,Tunisia,Tunisia,3,276,0,0.0,0,0.0,1,0.326,0,0.0,113,36.848,107,34.891,0,0.0,6,1.957,4,1.304,12,3.913,9,2.935,13,4.239,5,1.63,5,1.63,0,0.0,1,0.326,1,0.326,0,0.0,94.69
608,Hannibal Mejbri,MID,Tunisia,Tunisia,3,276,0,0.0,1,0.326,3,0.978,1,0.326,123,40.109,94,30.652,9,2.935,15,4.891,2,0.652,0,0.0,1,0.326,8,2.609,3,0.978,3,0.978,11,3.587,4,1.304,15,4.891,0,0.0,76.42
801,Khalil Mohammed Alowais,GK,Saudi Arabia,Saudi Arabia,3,276,0,0.0,0,0.0,0,0.0,0,0.0,93,30.326,53,17.283,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,3.587,0,0.0,0,0.0,0,0.0,0,0.0,1,0.326,0,0.0,56.99
792,Abdullah Saud Abdulhamid,DEF,Saudi Arabia,Saudi Arabia,3,276,0,0.0,0,0.0,2,0.652,0,0.0,113,36.848,88,28.696,4,1.304,18,5.87,2,0.652,11,3.587,6,1.957,12,3.913,4,1.304,4,1.304,5,1.63,4,1.304,2,0.652,0,0.0,77.88
795,Mohammed Abdullah Alkhaibari,MID,Saudi Arabia,Saudi Arabia,3,276,0,0.0,0,0.0,1,0.326,0,0.0,58,18.913,48,15.652,0,0.0,3,0.978,0,0.0,3,0.978,6,1.957,5,1.63,1,0.326,1,0.326,2,0.652,0,0.0,2,0.652,0,0.0,82.76
677,Ali Reza Beiranvand,GK,IR Iran,IR Iran,3,276,0,0.0,0,0.0,0,0.0,0,0.0,93,30.326,62,20.217,0,0.0,0,0.0,1,0.326,0,0.0,0,0.0,27,8.804,0,0.0,0,0.0,2,0.652,0,0.0,1,0.326,0,0.0,66.67
680,Shojae Khalilzadeh,DEF,IR Iran,IR Iran,3,276,0,0.0,0,0.0,2,0.652,0,0.0,141,45.978,118,38.478,0,0.0,13,4.239,2,0.652,27,8.804,9,2.935,8,2.609,11,3.587,10,3.261,1,0.326,4,1.304,0,0.0,1,0.326,83.69
695,Ali Nemati,DEF,IR Iran,IR Iran,3,276,0,0.0,0,0.0,1,0.326,0,0.0,129,42.065,114,37.174,3,0.978,8,2.609,2,0.652,26,8.478,6,1.957,18,5.87,7,2.283,7,2.283,3,0.978,3,0.978,0,0.0,1,0.326,88.37
699,Ramin Rezaeian,DEF,IR Iran,IR Iran,3,276,2,0.652,1,0.326,4,1.304,2,0.652,98,31.957,68,22.174,17,5.543,9,2.935,2,0.652,2,0.652,3,0.978,7,2.283,4,1.304,4,1.304,5,1.63,2,0.652,3,0.978,1,0.326,69.39
1106,Eldor Shomurodov,FWD,Uzbekistan,Uzbekistan,3,276,1,0.326,0,0.0,4,1.304,2,0.652,72,23.478,52,16.957,1,0.326,8,2.609,1,0.326,2,0.652,5,1.63,5,1.63,13,4.239,11,3.587,9,2.935,8,2.609,4,1.304,1,0.326,72.22
197,Djibril Ibrahima Sow,MID,Switzerland,Switzerland,4,275,0,0.0,0,0.0,2,0.655,1,0.327,97,31.745,83,27.164,4,1.309,3,0.982,1,0.327,0,0.0,3,0.982,3,0.982,1,0.327,1,0.327,0,0.0,5,1.636,4,1.309,0,0.0,85.57
30,Teboho Mokoena,MID,South Africa,South Africa,3,274,1,0.328,0,0.0,4,1.314,2,0.657,196,64.38,176,57.81,3,0.985,12,3.942,4,1.314,4,1.314,8,2.628,17,5.584,5,1.642,5,1.642,2,0.657,3,0.985,6,1.971,0,0.0,89.8
404,Abdülker Bardakci,DEF,Türkiye,Türkiye,3,274,0,0.0,0,0.0,3,0.985,1,0.328,242,79.489,222,72.92,6,1.971,14,4.599,4,1.314,15,4.927,6,1.971,21,6.898,10,3.285,8,2.628,5,1.642,1,0.328,3,0.985,0,0.0,91.74
426,Jamal Musiala,MID,Germany,Germany,4,273,1,0.33,0,0.0,6,1.978,1,0.33,104,34.286,86,28.352,8,2.637,13,4.286,2,0.659,0,0.0,5,1.648,9,2.967,0,0.0,0,0.0,24,7.912,5,1.648,11,3.626,0,0.0,82.69
443,Eloy Victor Room,GK,Curaçao,Curaçao,3,271,0,0.0,0,0.0,0,0.0,0,0.0,89,29.557,48,15.941,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22,7.306,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,53.93
447,Sherel Constancio Floranus,DEF,Curaçao,Curaçao,3,271,0,0.0,0,0.0,2,0.664,0,0.0,112,37.196,95,31.55,0,0.0,12,3.985,2,0.664,9,2.989,11,3.653,9,2.989,3,0.996,3,0.996,2,0.664,2,0.664,0,0.0,1,0.332,84.82
460,Armando Maria Obispo,DEF,Curaçao,Curaçao,3,271,0,0.0,0,0.0,0,0.0,0,0.0,97,32.214,87,28.893,0,0.0,5,1.661,9,2.989,13,4.317,14,4.649,20,6.642,6,1.993,5,1.661,2,0.664,1,0.332,0,0.0,1,0.332,89.69
452,Leandro Jones Johan Bacuna,MID,Curaçao,Curaçao,3,271,0,0.0,0,0.0,6,1.993,1,0.332,125,41.513,108,35.867,4,1.328,11,3.653,4,1.328,9,2.989,3,0.996,14,4.649,4,1.328,4,1.328,11,3.653,3,0.996,3,0.996,0,0.0,86.4
486,Ibrahim Sangare,MID,Côte d'Ivoire,Côte d'Ivoire,4,271,0,0.0,0,0.0,1,0.332,0,0.0,190,63.1,172,57.122,1,0.332,24,7.97,2,0.664,9,2.989,13,4.317,17,5.646,5,1.661,5,1.661,5,1.661,2,0.664,4,1.328,0,0.0,90.53
682,Saeid Ezatolahi,MID,IR Iran,IR Iran,3,271,0,0.0,0,0.0,6,1.993,2,0.664,99,32.878,78,25.904,0,0.0,14,4.649,4,1.328,12,3.985,14,4.649,27,8.967,11,3.653,11,3.653,4,1.328,7,2.325,4,1.328,0,0.0,78.79
713,Elijah Henry Just,MID,New Zealand,New Zealand,3,271,3,0.996,0,0.0,7,2.325,5,1.661,99,32.878,85,28.229,1,0.332,10,3.321,1,0.332,3,0.996,8,2.657,6,1.993,1,0.332,1,0.332,15,4.982,3,0.996,2,0.664,0,0.0,85.86
985,Luca Zinedine Zidane,GK,Algeria,Algeria,3,271,0,0.0,0,0.0,0,0.0,0,0.0,104,34.539,91,30.221,0,0.0,0,0.0,1,0.332,0,0.0,0,0.0,15,4.982,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,87.5
535,Micky Van De Ven,DEF,Netherlands,Netherlands,3,270,0,0.0,0,0.0,3,1.0,1,0.333,117,39.0,105,35.0,3,1.0,9,3.0,2,0.667,7,2.333,6,2.0,8,2.667,4,1.333,4,1.333,4,1.333,5,1.667,1,0.333,0,0.0,89.74
768,Deroy Deroy Duarte,MID,Cabo Verde,Cabo Verde,4,270,1,0.333,0,0.0,3,1.0,2,0.667,101,33.667,87,29.0,1,0.333,14,4.667,1,0.333,8,2.667,10,3.333,8,2.667,5,1.667,5,1.667,0,0.0,4,1.333,1,0.333,0,0.0,86.14
270,Jean Ricner Bellegarde,MID,Haiti,Haiti,3,269,0,0.0,0,0.0,6,2.007,0,0.0,130,43.494,112,37.472,12,4.015,10,3.346,1,0.335,3,1.004,7,2.342,10,3.346,1,0.335,1,0.335,9,3.011,4,1.338,5,1.673,0,0.0,86.15
969,Riyad Karim Mahrez,FWD,Algeria,Algeria,4,269,2,0.669,2,0.669,6,2.007,3,1.004,147,49.182,127,42.491,9,3.011,12,4.015,1,0.335,2,0.669,6,2.007,4,1.338,1,0.335,1,0.335,6,2.007,1,0.335,7,2.342,1,0.335,86.39
1035,Mahmoud Ahmed Nizar Alrashdan,MID,Jordan,Jordan,3,269,1,0.335,0,0.0,2,0.669,1,0.335,80,26.766,62,20.743,0,0.0,20,6.691,4,1.338,6,2.007,11,3.68,13,4.349,4,1.338,4,1.338,10,3.346,5,1.673,4,1.338,0,0.0,77.5
134,Tarik Muharemovic,DEF,Bosnia and Herzegovina,Bosnia and Herzegovina,3,268,0,0.0,0,0.0,1,0.336,0,0.0,153,51.381,132,44.328,0,0.0,6,2.015,4,1.343,38,12.761,12,4.03,24,8.06,13,4.366,13,4.366,2,0.672,5,1.679,2,0.672,0,0.0,86.27
7,Luis Francisco Romo,MID,Mexico,Mexico,4,268,1,0.336,1,0.336,3,1.007,1,0.336,106,35.597,93,31.231,2,0.672,10,3.358,1,0.336,5,1.679,6,2.015,8,2.687,4,1.343,3,1.007,0,0.0,1,0.336,3,1.007,0,0.0,87.74
1017,Mousa Musallam Abdallah Nasib,DEF,Jordan,Jordan,3,266,0,0.0,0,0.0,0,0.0,0,0.0,97,32.82,70,23.684,0,0.0,9,3.045,3,1.015,19,6.429,12,4.06,23,7.782,7,2.368,5,1.692,1,0.338,1,0.338,1,0.338,0,0.0,72.16
1037,Manel Farhan Ehsan Haddad,DEF,Jordan,Jordan,3,266,0,0.0,1,0.338,1,0.338,0,0.0,73,24.699,54,18.271,7,2.368,10,3.383,2,0.677,6,2.03,13,4.398,9,3.045,1,0.338,1,0.338,4,1.353,3,1.015,1,0.338,0,0.0,73.97
277,Danley Jean Jacques,MID,Haiti,Haiti,3,265,0,0.0,0,0.0,0,0.0,0,0.0,116,39.396,102,34.642,2,0.679,16,5.434,0,0.0,10,3.396,9,3.057,14,4.755,3,1.019,3,1.019,4,1.358,5,1.698,3,1.019,0,0.0,87.93
991,Kevin Danso,DEF,Austria,Austria,4,265,0,0.0,0,0.0,1,0.34,0,0.0,164,55.698,147,49.925,1,0.34,8,2.717,1,0.34,15,5.094,9,3.057,9,3.057,8,2.717,8,2.717,6,2.038,1,0.34,2,0.679,0,0.0,89.63
58,Inbeom Hwang,MID,Korea Republic,South Korea,3,264,1,0.341,1,0.341,4,1.364,2,0.682,218,74.318,193,65.795,3,1.023,6,2.045,3,1.023,4,1.364,5,1.705,9,3.068,3,1.023,3,1.023,3,1.023,1,0.341,1,0.341,0,0.0,88.53
685,Mehdi Taremi,FWD,IR Iran,IR Iran,3,264,0,0.0,0,0.0,5,1.705,2,0.682,71,24.205,58,19.773,2,0.682,6,2.045,2,0.682,4,1.364,1,0.341,4,1.364,14,4.773,14,4.773,11,3.75,3,1.023,5,1.705,2,0.682,81.69
381,Nestory Irankunda,FWD,Australia,Australia,4,263,1,0.342,0,0.0,6,2.053,2,0.684,44,15.057,32,10.951,1,0.342,1,0.342,1,0.342,2,0.684,2,0.684,4,1.369,10,3.422,10,3.422,8,2.738,4,1.369,5,1.711,0,0.0,72.73
1204,Kwasi Sibo,MID,Ghana,Ghana,4,263,0,0.0,0,0.0,0,0.0,0,0.0,93,31.825,88,30.114,0,0.0,8,2.738,0,0.0,5,1.711,4,1.369,4,1.369,3,1.027,3,1.027,2,0.684,7,2.395,1,0.342,0,0.0,94.62
116,Tanitoluwa Oluwatimilehin Oluwaseyi,FWD,Canada,Canada,5,262,0,0.0,0,0.0,8,2.748,4,1.374,41,14.084,27,9.275,4,1.374,11,3.779,2,0.687,0,0.0,2,0.687,8,2.748,15,5.153,14,4.809,7,2.405,5,1.718,5,1.718,1,0.344,65.85
418,Antonio Ruediger,DEF,Germany,Germany,4,262,0,0.0,0,0.0,1,0.344,0,0.0,246,84.504,230,79.008,1,0.344,4,1.374,5,1.718,11,3.779,6,2.061,18,6.183,9,3.092,8,2.748,1,0.344,1,0.344,0,0.0,0,0.0,93.5
712,Sarpreet Singh,MID,New Zealand,New Zealand,3,262,0,0.0,0,0.0,4,1.374,2,0.687,76,26.107,58,19.924,7,2.405,2,0.687,1,0.344,3,1.031,8,2.748,5,1.718,4,1.374,3,1.031,4,1.374,2,0.687,2,0.687,0,0.0,76.32
931,Andreas Rædergård Schjelderup,MID,Norway,Norway,6,262,1,0.344,2,0.687,3,1.031,2,0.687,104,35.725,89,30.573,7,2.405,13,4.466,2,0.687,3,1.031,4,1.374,9,3.092,1,0.344,1,0.344,15,5.153,2,0.687,3,1.031,0,0.0,85.58
340,Victor Gustavo Velazquez,DEF,Paraguay,Paraguay,5,261,0,0.0,0,0.0,0,0.0,0,0.0,80,27.586,57,19.655,4,1.379,5,1.724,3,1.034,18,6.207,5,1.724,10,3.448,7,2.414,7,2.414,1,0.345,2,0.69,0,0.0,0,0.0,71.25
293,Mc,MID,Scotland,Scotland,3,261,1,0.345,0,0.0,3,1.034,1,0.345,55,18.966,47,16.207,9,3.103,4,1.379,0,0.0,1,0.345,3,1.034,4,1.379,2,0.69,2,0.69,11,3.793,2,0.69,11,3.793,0,0.0,85.45
1080,Noah Junior Sadiki,MID,Congo DR,Congo DR,4,261,0,0.0,0,0.0,0,0.0,0,0.0,116,40.0,103,35.517,1,0.345,17,5.862,1,0.345,5,1.724,11,3.793,10,3.448,0,0.0,0,0.0,10,3.448,2,0.69,3,1.034,0,0.0,88.79
31,Thalente Wandile Mbatha,MID,South Africa,South Africa,4,260,0,0.0,0,0.0,4,1.385,1,0.346,97,33.577,82,28.385,4,1.385,11,3.808,3,1.038,8,2.769,10,3.462,12,4.154,5,1.731,3,1.038,3,1.038,4,1.385,0,0.0,0,0.0,84.54
33,Oswin Reagan Appollis,FWD,South Africa,South Africa,4,260,0,0.0,0,0.0,4,1.385,1,0.346,99,34.269,82,28.385,7,2.423,7,2.423,1,0.346,0,0.0,6,2.077,6,2.077,1,0.346,1,0.346,10,3.462,1,0.346,2,0.692,0,0.0,82.83
1233,Edgar Yoel Barcenas,MID,Panama,Panama,3,260,0,0.0,0,0.0,2,0.692,0,0.0,109,37.731,96,33.231,5,1.731,5,1.731,3,1.038,4,1.385,2,0.692,12,4.154,7,2.423,7,2.423,8,2.769,3,1.038,3,1.038,0,0.0,88.07
1097,Rustamjon Ashurmatov,DEF,Uzbekistan,Uzbekistan,3,260,0,0.0,0,0.0,0,0.0,0,0.0,123,42.577,101,34.962,0,0.0,5,1.731,3,1.038,27,9.346,13,4.5,15,5.192,9,3.115,9,3.115,0,0.0,1,0.346,0,0.0,0,0.0,82.11
164,Junior Edmilson,FWD,Qatar,Qatar,3,259,0,0.0,1,0.347,3,1.042,2,0.695,41,14.247,33,11.467,4,1.39,5,1.737,1,0.347,4,1.39,3,1.042,8,2.78,1,0.347,1,0.347,5,1.737,4,1.39,2,0.695,1,0.347,80.49
74,Youngwoo Seol,DEF,Korea Republic,South Korea,3,257,0,0.0,0,0.0,2,0.7,0,0.0,123,43.074,113,39.572,11,3.852,5,1.751,2,0.7,6,2.101,3,1.051,7,2.451,1,0.35,1,0.35,3,1.051,1,0.35,2,0.7,4,1.401,91.87
826,Maximiliano Javier Araujo,MID,Uruguay,Uruguay,3,256,2,0.703,0,0.0,4,1.406,3,1.055,57,20.039,50,17.578,18,6.328,4,1.406,2,0.703,1,0.352,3,1.055,7,2.461,1,0.352,1,0.352,14,4.922,2,0.703,7,2.461,6,2.109,87.72
449,Juninho Gracielo Bacuna,MID,Curaçao,Curaçao,3,255,0,0.0,0,0.0,5,1.765,1,0.353,75,26.471,60,21.176,5,1.765,17,6.0,2,0.706,2,0.706,17,6.0,10,3.529,3,1.059,3,1.059,20,7.059,6,2.118,3,1.059,0,0.0,80.0
708,Joe Zen Robert Bell,MID,New Zealand,New Zealand,3,255,0,0.0,0,0.0,1,0.353,0,0.0,143,50.471,120,42.353,0,0.0,7,2.471,3,1.059,10,3.529,4,1.412,12,4.235,5,1.765,4,1.412,2,0.706,3,1.059,0,0.0,0,0.0,83.92
900,Fouad Aboud Amir Alammari,MID,Iraq,Iraq,3,254,0,0.0,1,0.354,0,0.0,0,0.0,125,44.291,99,35.079,7,2.48,9,3.189,3,1.063,7,2.48,10,3.543,16,5.669,2,0.709,2,0.709,1,0.354,3,1.063,0,0.0,0,0.0,79.2
557,Daizen Maeda,MID,Japan,Japan,3,253,1,0.356,0,0.0,2,0.711,1,0.356,30,10.672,28,9.96,3,1.067,10,3.557,1,0.356,7,2.49,5,1.779,4,1.423,2,0.711,2,0.711,7,2.49,2,0.711,1,0.356,1,0.356,93.33
866,Lamine Camara,MID,Senegal,Senegal,4,253,0,0.0,1,0.356,3,1.067,0,0.0,131,46.601,117,41.621,8,2.846,7,2.49,0,0.0,10,3.557,6,2.134,11,3.913,4,1.423,3,1.067,7,2.49,5,1.779,3,1.067,0,0.0,89.31
544,Crysencio Jilbert Sylverio Cir Summerville,FWD,Netherlands,Netherlands,4,252,2,0.714,2,0.714,2,0.714,2,0.714,67,23.929,56,20.0,8,2.857,8,2.857,1,0.357,0,0.0,6,2.143,5,1.786,2,0.714,2,0.714,13,4.643,2,0.714,5,1.786,1,0.357,83.58
618,Yan Valery,DEF,Tunisia,Tunisia,3,252,0,0.0,0,0.0,0,0.0,0,0.0,80,28.571,54,19.286,7,2.5,9,3.214,0,0.0,10,3.571,5,1.786,9,3.214,5,1.786,4,1.429,4,1.429,4,1.429,0,0.0,1,0.357,67.5
615,Ellyes Joris Skhiri,MID,Tunisia,Tunisia,3,252,0,0.0,0,0.0,0,0.0,0,0.0,109,38.929,99,35.357,0,0.0,7,2.5,4,1.429,12,4.286,9,3.214,12,4.286,2,0.714,2,0.714,2,0.714,0,0.0,1,0.357,0,0.0,90.83
971,Amine Ferid Gouiri,FWD,Algeria,Algeria,4,252,1,0.357,0,0.0,3,1.071,2,0.714,58,20.714,51,18.214,1,0.357,5,1.786,0,0.0,1,0.357,0,0.0,2,0.714,1,0.357,1,0.357,2,0.714,1,0.357,1,0.357,0,0.0,87.93
858,Maxence Guy Lacroix,DEF,France,France,3,252,0,0.0,0,0.0,0,0.0,0,0.0,130,46.429,125,44.643,0,0.0,8,2.857,2,0.714,6,2.143,10,3.571,18,6.429,9,3.214,9,3.214,4,1.429,5,1.786,0,0.0,1,0.357,96.15
56,Minjae Kim,DEF,Korea Republic,South Korea,3,251,0,0.0,0,0.0,1,0.359,1,0.359,226,81.036,221,79.243,0,0.0,3,1.076,5,1.793,11,3.944,6,2.151,20,7.171,8,2.869,8,2.869,3,1.076,2,0.717,1,0.359,0,0.0,97.79
60,Seungho Paik,MID,Korea Republic,South Korea,3,251,0,0.0,0,0.0,0,0.0,0,0.0,152,54.502,135,48.406,1,0.359,3,1.076,0,0.0,9,3.227,3,1.076,6,2.151,3,1.076,3,1.076,1,0.359,1,0.359,2,0.717,0,0.0,88.82
940,Gonzalo Ariel Montiel,DEF,Argentina,Argentina,6,250,0,0.0,0,0.0,1,0.36,0,0.0,100,36.0,81,29.16,5,1.8,7,2.52,3,1.08,6,2.16,8,2.88,9,3.24,2,0.72,0,0.0,0,0.0,4,1.44,2,0.72,0,0.0,81.0
684,Mohammad Mohebbi,MID,IR Iran,IR Iran,3,249,1,0.361,0,0.0,2,0.723,1,0.361,69,24.94,49,17.711,1,0.361,8,2.892,1,0.361,6,2.169,6,2.169,9,3.253,13,4.699,13,4.699,3,1.084,1,0.361,1,0.361,0,0.0,71.01
1099,Otabek Shukurov,MID,Uzbekistan,Uzbekistan,3,249,0,0.0,0,0.0,2,0.723,0,0.0,117,42.289,103,37.229,1,0.361,12,4.337,1,0.361,7,2.53,8,2.892,9,3.253,4,1.446,4,1.446,8,2.892,2,0.723,5,1.807,0,0.0,88.03
463,Tahith Jose Girigorio Djorkaef Chong,MID,Curaçao,Curaçao,3,247,0,0.0,0,0.0,4,1.457,2,0.729,61,22.227,51,18.583,0,0.0,5,1.822,4,1.457,0,0.0,2,0.729,9,3.279,3,1.093,2,0.729,20,7.287,3,1.093,13,4.737,0,0.0,83.61
790,Mohammed Salem Aldawsari,FWD,Saudi Arabia,Saudi Arabia,3,247,0,0.0,0,0.0,3,1.093,0,0.0,81,29.514,58,21.134,2,0.729,13,4.737,1,0.364,1,0.364,2,0.729,4,1.457,0,0.0,0,0.0,9,3.279,3,1.093,4,1.457,1,0.364,71.6
1012,Paul Wanner,MID,Austria,Austria,4,247,0,0.0,0,0.0,1,0.364,0,0.0,80,29.15,68,24.777,1,0.364,10,3.644,4,1.457,1,0.364,7,2.551,11,4.008,5,1.822,4,1.457,15,5.466,4,1.457,2,0.729,0,0.0,85.0
784,Ali Abdulelah Alamri,DEF,Saudi Arabia,Saudi Arabia,3,246,1,0.366,0,0.0,4,1.463,2,0.732,99,36.22,81,29.634,1,0.366,4,1.463,2,0.732,15,5.488,7,2.561,15,5.488,3,1.098,3,1.098,1,0.366,1,0.366,0,0.0,0,0.0,81.82
789,Tariq Feras,FWD,Saudi Arabia,Saudi Arabia,3,246,0,0.0,0,0.0,0,0.0,0,0.0,51,18.659,32,11.707,0,0.0,5,1.829,0,0.0,2,0.732,7,2.561,2,0.732,9,3.293,7,2.561,2,0.732,2,0.732,3,1.098,0,0.0,62.75
955,Nicolas Hernan Gonzalo Otamendi,DEF,Argentina,Argentina,6,246,0,0.0,0,0.0,1,0.366,0,0.0,180,65.854,172,62.927,0,0.0,6,2.195,2,0.732,17,6.22,5,1.829,17,6.22,13,4.756,12,4.39,5,1.829,4,1.463,4,1.463,1,0.366,95.56
1072,Ngal’ayel Mukau,MID,Congo DR,Congo DR,4,246,0,0.0,0,0.0,1,0.366,0,0.0,69,25.244,60,21.951,0,0.0,7,2.561,4,1.463,6,2.195,4,1.463,9,3.293,0,0.0,0,0.0,4,1.463,3,1.098,4,1.463,1,0.366,86.96
4,Edson Omar Alvarez,DEF,Mexico,Mexico,4,245,0,0.0,0,0.0,2,0.735,0,0.0,153,56.204,138,50.694,2,0.735,15,5.51,1,0.367,14,5.143,2,0.735,11,4.041,5,1.837,5,1.837,2,0.735,5,1.837,2,0.735,0,0.0,90.2
144,Ivan Sunjic,MID,Bosnia and Herzegovina,Bosnia and Herzegovina,4,245,0,0.0,0,0.0,1,0.367,1,0.367,102,37.469,88,32.327,1,0.367,11,4.041,0,0.0,3,1.102,3,1.102,4,1.469,2,0.735,2,0.735,1,0.367,7,2.571,0,0.0,0,0.0,86.27
1228,Cristian Jesus Martinez,MID,Panama,Panama,3,245,0,0.0,0,0.0,1,0.367,0,0.0,78,28.653,57,20.939,12,4.408,15,5.51,0,0.0,4,1.469,3,1.102,5,1.837,4,1.469,4,1.469,4,1.469,5,1.837,5,1.837,1,0.367,73.08
38,Thapelo Maseko,FWD,South Africa,South Africa,3,245,1,0.367,0,0.0,8,2.939,1,0.367,49,18.0,37,13.592,2,0.735,10,3.673,3,1.102,0,0.0,6,2.204,8,2.939,0,0.0,0,0.0,20,7.347,4,1.469,10,3.673,0,0.0,75.51
881,Mory Diaw,GK,Senegal,Senegal,3,245,0,0.0,0,0.0,0,0.0,0,0.0,95,34.898,64,23.51,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19,6.98,0,0.0,0,0.0,0,0.0,0,0.0,2,0.735,0,0.0,67.37
136,Benjamin Tahirovic,MID,Bosnia and Herzegovina,Bosnia and Herzegovina,4,244,0,0.0,0,0.0,1,0.369,0,0.0,107,39.467,91,33.566,2,0.738,7,2.582,2,0.738,10,3.689,5,1.844,10,3.689,2,0.738,1,0.369,1,0.369,3,1.107,2,0.738,0,0.0,85.05
167,Hassan Akram,FWD,Qatar,Qatar,3,243,0,0.0,0,0.0,2,0.741,0,0.0,93,34.444,73,27.037,12,4.444,2,0.741,1,0.37,1,0.37,2,0.741,4,1.481,0,0.0,0,0.0,11,4.074,0,0.0,4,1.481,2,0.741,78.49
150,Esmir Bajraktarevic,FWD,Bosnia and Herzegovina,Bosnia and Herzegovina,4,242,0,0.0,0,0.0,3,1.116,2,0.744,71,26.405,58,21.57,8,2.975,4,1.488,3,1.116,4,1.488,8,2.975,10,3.719,1,0.372,1,0.372,11,4.091,1,0.372,2,0.744,0,0.0,81.69
354,Damián Josue Bobadilla,MID,Paraguay,Paraguay,4,242,0,0.0,0,0.0,0,0.0,0,0.0,32,11.901,24,8.926,1,0.372,12,4.463,2,0.744,11,4.091,8,2.975,8,2.975,0,0.0,0,0.0,0,0.0,1,0.372,1,0.372,0,0.0,75.0
