appearance_id,attempts_at_goal,ball_progressions,crosses_attempted,crosses_completed,goals,line_break_completion_pct,line_breaks_attempted,line_breaks_completed,match_id,match_team_id,pass_completion_pct,passes_attempted,passes_completed,player_id,player_name,shirt_number,source_page,step_ins,switches_of_play,take_ons,team,team_id
2026-M035-NED-SWE_NED_24,1,1,1,0,1,100%,5,5,2026-M035-NED-SWE,2026-M035-NED-SWE_NED,90%,10,9,NED_crysencio_summerville,Crysencio SUMMERVILLE,24,42,0,0,1,Netherlands,NED
2026-M035-NED-SWE_SWE_23,0,0,0,0,0,23%,13,3,2026-M035-NED-SWE,2026-M035-NED-SWE_SWE,70%,37,26,SWE_kristoffer_nordfeldt,Kristoffer NORDFELDT,23,44,0,0,0,Sweden,SWE
2026-M035-NED-SWE_SWE_02,1,1,1,0,0,77%,22,17,2026-M035-NED-SWE,2026-M035-NED-SWE_SWE,86%,51,44,SWE_gustaf_lagerbielke,Gustaf LAGERBIELKE,2,44,0,0,1,Sweden,SWE
2026-M035-NED-SWE_SWE_03,0,0,0,0,0,94%,18,17,2026-M035-NED-SWE,2026-M035-NED-SWE_SWE,98%,57,56,SWE_victor_lindelof,Victor LINDELOF,3,44,2,0,2,Sweden,SWE
2026-M035-NED-SWE_SWE_04,0,0,0,0,0,82%,11,9,2026-M035-NED-SWE,2026-M035-NED-SWE_SWE,96%,56,54,SWE_isak_hien,Isak HIEN,4,44,0,0,0,Sweden,SWE
2026-M035-NED-SWE_SWE_05,0,2,2,0,0,36%,11,4,2026-M035-NED-SWE,2026-M035-NED-SWE_SWE,70%,30,21,SWE_gabriel_gudmundsson,Gabriel GUDMUNDSSON,5,44,1,0,3,Sweden,SWE
2026-M035-NED-SWE_SWE_09,1,2,2,0,0,75%,12,9,2026-M035-NED-SWE,2026-M035-NED-SWE_SWE,78%,32,25,SWE_alexander_isak,Alexander ISAK,9,44,0,2,2,Sweden,SWE
2026-M035-NED-SWE_SWE_10,1,0,3,0,0,33%,3,1,2026-M035-NED-SWE,2026-M035-NED-SWE_SWE,88%,17,15,SWE_benjamin_nygren,Benjamin NYGREN,10,44,0,0,0,Sweden,SWE
2026-M035-NED-SWE_SWE_16,1,1,0,0,0,83%,6,5,2026-M035-NED-SWE,2026-M035-NED-SWE_SWE,91%,22,20,SWE_jesper_karlstrom,Jesper KARLSTROM,16,44,0,0,1,Sweden,SWE
2026-M035-NED-SWE_SWE_17,5,0,1,1,0,100%,3,3,2026-M035-NED-SWE,2026-M035-NED-SWE_SWE,89%,19,17,SWE_viktor_gyokeres,Viktor GYOKERES,17,44,0,0,0,Sweden,SWE
2026-M035-NED-SWE_SWE_18,5,4,4,1,0,62%,8,5,2026-M035-NED-SWE,2026-M035-NED-SWE_SWE,87%,23,20,SWE_yasin_ayari,Yasin AYARI,18,44,1,1,5,Sweden,SWE
2026-M035-NED-SWE_SWE_21,0,0,2,0,0,50%,10,5,2026-M035-NED-SWE,2026-M035-NED-SWE_SWE,72%,25,18,SWE_alexander_bernhardsson,Alexander BERNHARDSSON,21,44,0,0,0,Sweden,SWE
2026-M035-NED-SWE_SWE_07,0,0,0,0,0,82%,11,9,2026-M035-NED-SWE,2026-M035-NED-SWE_SWE,92%,24,22,SWE_lucas_bergvall,Lucas BERGVALL,7,44,1,0,1,Sweden,SWE
2026-M035-NED-SWE_SWE_11,1,1,5,0,1,71%,7,5,2026-M035-NED-SWE,2026-M035-NED-SWE_SWE,82%,11,9,SWE_anthony_elanga,Anthony ELANGA,11,44,0,0,1,Sweden,SWE
2026-M035-NED-SWE_SWE_22,1,0,1,0,0,100%,5,5,2026-M035-NED-SWE,2026-M035-NED-SWE_SWE,96%,23,22,SWE_besfort_zeneli,Besfort ZENELI,22,44,0,0,0,Sweden,SWE
2026-M035-NED-SWE_SWE_24,0,0,1,1,0,0%,1,0,2026-M035-NED-SWE,2026-M035-NED-SWE_SWE,50%,4,2,SWE_elliot_stroud,Elliot STROUD,24,44,0,0,0,Sweden,SWE
2026-M035-NED-SWE_SWE_26,0,4,1,0,0,100%,3,3,2026-M035-NED-SWE,2026-M035-NED-SWE_SWE,86%,7,6,SWE_taha_ali,Taha ALI,26,44,0,0,4,Sweden,SWE
2026-M036-TUN-JPN_TUN_16,0,0,0,0,0,20%,15,3,2026-M036-TUN-JPN,2026-M036-TUN-JPN_TUN,43%,23,10,TUN_aymen_dahmen,Aymen DAHMEN,16,42,0,1,0,Tunisia,TUN
2026-M036-TUN-JPN_TUN_02,0,2,2,0,0,62%,8,5,2026-M036-TUN-JPN,2026-M036-TUN-JPN_TUN,76%,25,19,TUN_ali_abdi,Ali ABDI,2,42,1,0,3,Tunisia,TUN
2026-M036-TUN-JPN_TUN_03,0,0,0,0,0,57%,7,4,2026-M036-TUN-JPN,2026-M036-TUN-JPN_TUN,94%,50,47,TUN_montassar_talbi,Montassar TALBI,3,42,0,0,0,Tunisia,TUN
2026-M036-TUN-JPN_TUN_04,0,0,1,0,0,67%,15,10,2026-M036-TUN-JPN,2026-M036-TUN-JPN_TUN,80%,51,41,TUN_omar_rekik,Omar REKIK,4,42,2,1,2,Tunisia,TUN
2026-M036-TUN-JPN_TUN_06,0,0,0,0,0,50%,6,3,2026-M036-TUN-JPN,2026-M036-TUN-JPN_TUN,80%,20,16,TUN_dylan_bronn,Dylan BRONN,6,42,0,1,0,Tunisia,TUN
2026-M036-TUN-JPN_TUN_08,0,0,1,0,0,0%,0,0,2026-M036-TUN-JPN,2026-M036-TUN-JPN_TUN,86%,7,6,TUN_elias_saad,Elias SAAD,8,42,0,0,0,Tunisia,TUN
2026-M036-TUN-JPN_TUN_10,1,1,1,0,0,82%,11,9,2026-M036-TUN-JPN,2026-M036-TUN-JPN_TUN,83%,36,30,TUN_hannibal_mejbri,Hannibal MEJBRI,10,42,0,0,1,Tunisia,TUN
2026-M036-TUN-JPN_TUN_17,0,0,0,0,0,78%,9,7,2026-M036-TUN-JPN,2026-M036-TUN-JPN_TUN,92%,38,35,TUN_ellyes_skhiri,Ellyes SKHIRI,17,42,0,0,0,Tunisia,TUN
2026-M036-TUN-JPN_TUN_20,0,1,1,0,0,22%,9,2,2026-M036-TUN-JPN,2026-M036-TUN-JPN_TUN,63%,27,17,TUN_yan_valery,Yan VALERY,20,42,0,1,1,Tunisia,TUN
2026-M036-TUN-JPN_TUN_25,0,1,1,1,0,83%,12,10,2026-M036-TUN-JPN,2026-M036-TUN-JPN_TUN,86%,37,32,TUN_anis_slimane,Anis SLIMANE,25,42,1,1,2,Tunisia,TUN
2026-M036-TUN-JPN_TUN_26,0,1,2,0,0,0%,1,0,2026-M036-TUN-JPN,2026-M036-TUN-JPN_TUN,90%,10,9,TUN_sebastian_tounekti,Sebastian TOUNEKTI,26,42,0,0,1,Tunisia,TUN
2026-M036-TUN-JPN_TUN_07,0,0,0,0,0,100%,1,1,2026-M036-TUN-JPN,2026-M036-TUN-JPN_TUN,100%,3,3,TUN_elias_achouri,Elias ACHOURI,7,42,0,0,0,Tunisia,TUN
2026-M036-TUN-JPN_TUN_11,1,3,0,0,0,0%,0,0,2026-M036-TUN-JPN,2026-M036-TUN-JPN_TUN,90%,10,9,TUN_ismael_gharbi,Ismael GHARBI,11,42,0,0,3,Tunisia,TUN
2026-M036-TUN-JPN_TUN_13,0,0,0,0,0,100%,1,1,2026-M036-TUN-JPN,2026-M036-TUN-JPN_TUN,100%,4,4,TUN_rani_khedira,Rani KHEDIRA,13,42,0,0,0,Tunisia,TUN
2026-M036-TUN-JPN_TUN_19,0,0,0,0,0,0%,0,0,2026-M036-TUN-JPN,2026-M036-TUN-JPN_TUN,100%,5,5,TUN_firas_chaouat,Firas CHAOUAT,19,42,0,0,0,Tunisia,TUN
2026-M036-TUN-JPN_TUN_21,0,0,0,0,0,33%,9,3,2026-M036-TUN-JPN,2026-M036-TUN-JPN_TUN,73%,30,22,TUN_mohamed_amine_ben_hmida,Mohamed Amine BEN HMIDA,21,42,0,1,0,Tunisia,TUN
2026-M036-TUN-JPN_JPN_01,0,0,0,0,0,75%,4,3,2026-M036-TUN-JPN,2026-M036-TUN-JPN_JPN,91%,22,20,JPN_zion_suzuki,Zion SUZUKI,1,44,0,0,0,Japan,JPN
2026-M036-TUN-JPN_JPN_04,0,0,0,0,0,83%,6,5,2026-M036-TUN-JPN,2026-M036-TUN-JPN_JPN,99%,85,84,JPN_kou_itakura,Kou ITAKURA,4,44,0,0,0,Japan,JPN
2026-M036-TUN-JPN_JPN_07,1,0,0,0,0,82%,11,9,2026-M036-TUN-JPN,2026-M036-TUN-JPN_JPN,96%,75,72,JPN_ao_tanaka,Ao TANAKA,7,44,0,0,0,Japan,JPN
2026-M036-TUN-JPN_JPN_10,0,0,1,0,0,50%,6,3,2026-M036-TUN-JPN,2026-M036-TUN-JPN_JPN,89%,36,32,JPN_ritsu_doan,Ritsu DOAN,10,44,0,0,0,Japan,JPN
2026-M036-TUN-JPN_JPN_13,1,3,1,1,0,83%,6,5,2026-M036-TUN-JPN,2026-M036-TUN-JPN_JPN,83%,29,24,JPN_keito_nakamura,Keito NAKAMURA,13,44,1,0,4,Japan,JPN
2026-M036-TUN-JPN_JPN_14,2,8,6,1,1,67%,15,10,2026-M036-TUN-JPN,2026-M036-TUN-JPN_JPN,77%,44,34,JPN_junya_ito,Junya ITO,14,44,1,0,9,Japan,JPN
2026-M036-TUN-JPN_JPN_15,0,0,0,0,1,80%,5,4,2026-M036-TUN-JPN,2026-M036-TUN-JPN_JPN,79%,28,22,JPN_daichi_kamada,Daichi KAMADA,15,44,0,0,0,Japan,JPN
2026-M036-TUN-JPN_JPN_18,5,1,1,0,2,100%,1,1,2026-M036-TUN-JPN,2026-M036-TUN-JPN_JPN,83%,12,10,JPN_ayase_ueda,Ayase UEDA,18,44,0,0,1,Japan,JPN
2026-M036-TUN-JPN_JPN_21,0,0,1,0,0,88%,16,14,2026-M036-TUN-JPN,2026-M036-TUN-JPN_JPN,92%,78,72,JPN_hiroki_ito,Hiroki ITO,21,44,0,0,0,Japan,JPN
2026-M036-TUN-JPN_JPN_22,1,0,0,0,0,64%,22,14,2026-M036-TUN-JPN,2026-M036-TUN-JPN_JPN,87%,71,62,JPN_takehiro_tomiyasu,Takehiro TOMIYASU,22,44,0,1,0,Japan,JPN
2026-M036-TUN-JPN_JPN_24,0,0,1,1,0,100%,11,11,2026-M036-TUN-JPN,2026-M036-TUN-JPN_JPN,96%,75,72,JPN_kaishu_sano,Kaishu SANO,24,44,0,0,0,Japan,JPN
2026-M036-TUN-JPN_JPN_02,0,0,1,0,0,50%,6,3,2026-M036-TUN-JPN,2026-M036-TUN-JPN_JPN,71%,17,12,JPN_yukinari_sugawara,Yukinari SUGAWARA,2,44,0,1,0,Japan,JPN
2026-M036-TUN-JPN_JPN_09,0,0,0,0,0,100%,1,1,2026-M036-TUN-JPN,2026-M036-TUN-JPN_JPN,100%,1,1,JPN_keisuke_goto,Keisuke GOTO,9,44,0,0,0,Japan,JPN
2026-M036-TUN-JPN_JPN_17,0,3,0,0,0,0%,0,0,2026-M036-TUN-JPN,2026-M036-TUN-JPN_JPN,100%,4,4,JPN_yuito_suzuki,Yuito SUZUKI,17,44,0,0,3,Japan,JPN
2026-M036-TUN-JPN_JPN_20,0,0,0,0,0,67%,3,2,2026-M036-TUN-JPN,2026-M036-TUN-JPN_JPN,85%,13,11,JPN_ayumu_seko,Ayumu SEKO,20,44,0,0,0,Japan,JPN
2026-M036-TUN-JPN_JPN_25,0,0,0,0,0,0%,0,0,2026-M036-TUN-JPN,2026-M036-TUN-JPN_JPN,100%,3,3,JPN_junnosuke_suzuki,Junnosuke SUZUKI,25,44,0,0,0,Japan,JPN
2026-M037-URU-CPV_URU_23,0,0,0,0,0,29%,7,2,2026-M037-URU-CPV,2026-M037-URU-CPV_URU,76%,25,19,URU_fernando_muslera,Fernando MUSLERA,23,42,0,0,0,Uruguay,URU
2026-M037-URU-CPV_URU_03,1,0,0,0,0,50%,12,6,2026-M037-URU-CPV,2026-M037-URU-CPV_URU,87%,61,53,URU_sebastian_caceres,Sebastian CACERES,3,42,1,1,1,Uruguay,URU
2026-M037-URU-CPV_URU_05,1,0,0,0,0,81%,16,13,2026-M037-URU-CPV,2026-M037-URU-CPV_URU,86%,59,51,URU_manuel_ugarte,Manuel UGARTE,5,42,1,0,1,Uruguay,URU
2026-M037-URU-CPV_URU_06,2,2,0,0,0,80%,15,12,2026-M037-URU-CPV,2026-M037-URU-CPV_URU,93%,54,50,URU_rodrigo_bentancur,Rodrigo BENTANCUR,6,42,1,0,3,Uruguay,URU
2026-M037-URU-CPV_URU_08,7,1,0,0,0,74%,23,17,2026-M037-URU-CPV,2026-M037-URU-CPV_URU,84%,61,51,URU_federico_valverde,Federico VALVERDE,8,42,2,4,3,Uruguay,URU
2026-M037-URU-CPV_URU_13,0,0,2,0,0,70%,10,7,2026-M037-URU-CPV,2026-M037-URU-CPV_URU,84%,51,43,URU_guillermo_varela,Guillermo VARELA,13,42,0,0,0,Uruguay,URU
2026-M037-URU-CPV_URU_14,2,4,3,1,1,91%,11,10,2026-M037-URU-CPV,2026-M037-URU-CPV_URU,91%,33,30,URU_agustin_canobbio,Agustin CANOBBIO,14,42,2,0,6,Uruguay,URU
2026-M037-URU-CPV_URU_16,0,1,0,0,0,71%,14,10,2026-M037-URU-CPV,2026-M037-URU-CPV_URU,94%,79,74,URU_mathias_olivera,Mathias OLIVERA,16,42,7,0,8,Uruguay,URU
2026-M037-URU-CPV_URU_20,2,3,8,2,1,50%,4,2,2026-M037-URU-CPV,2026-M037-URU-CPV_URU,80%,15,12,URU_maxi_araujo,Maxi ARAUJO,20,42,0,0,3,Uruguay,URU
2026-M037-URU-CPV_URU_21,0,1,0,0,0,0%,2,0,2026-M037-URU-CPV,2026-M037-URU-CPV_URU,50%,8,4,URU_federico_vinas,Federico VINAS,21,42,0,0,1,Uruguay,URU
2026-M037-URU-CPV_URU_25,0,1,6,0,0,55%,11,6,2026-M037-URU-CPV,2026-M037-URU-CPV_URU,80%,49,39,URU_juan_manuel_sanabria,Juan Manuel SANABRIA,25,42,0,0,1,Uruguay,URU
2026-M037-URU-CPV_URU_07,1,0,1,0,0,60%,5,3,2026-M037-URU-CPV,2026-M037-URU-CPV_URU,82%,11,9,URU_nicolas_de_la_cruz,Nicolas DE LA CRUZ,7,42,0,0,0,Uruguay,URU
2026-M037-URU-CPV_URU_09,0,2,1,1,0,100%,3,3,2026-M037-URU-CPV,2026-M037-URU-CPV_URU,83%,6,5,URU_darwin_nunez,Darwin NUNEZ,9,42,0,1,2,Uruguay,URU
2026-M037-URU-CPV_URU_18,1,2,6,1,0,33%,3,1,2026-M037-URU-CPV,2026-M037-URU-CPV_URU,80%,5,4,URU_brian_rodriguez,Brian RODRIGUEZ,18,42,0,0,2,Uruguay,URU
2026-M037-URU-CPV_CPV_01,0,0,0,0,0,19%,16,3,2026-M037-URU-CPV,2026-M037-URU-CPV_CPV,50%,36,18,CPV_vozinha,VOZINHA,1,44,0,0,0,Cabo Verde,CPV
2026-M037-URU-CPV_CPV_03,1,0,0,0,0,62%,21,13,2026-M037-URU-CPV,2026-M037-URU-CPV_CPV,68%,37,25,CPV_diney_borges,DINEY BORGES,3,44,1,2,1,Cabo Verde,CPV
2026-M037-URU-CPV_CPV_04,1,0,0,0,0,75%,16,12,2026-M037-URU-CPV,2026-M037-URU-CPV_CPV,82%,34,28,CPV_pico_lopes,PICO LOPES,4,44,2,1,2,Cabo Verde,CPV
2026-M037-URU-CPV_CPV_06,1,0,0,0,1,50%,4,2,2026-M037-URU-CPV,2026-M037-URU-CPV_CPV,83%,24,20,CPV_kevin_pina,KEVIN PINA,6,44,0,0,0,Cabo Verde,CPV
2026-M037-URU-CPV_CPV_09,0,3,0,0,0,0%,3,0,2026-M037-URU-CPV,2026-M037-URU-CPV_CPV,80%,10,8,CPV_gilson_benchimol,GILSON BENCHIMOL,9,44,0,0,3,Cabo Verde,CPV
2026-M037-URU-CPV_CPV_10,2,2,1,1,0,80%,5,4,2026-M037-URU-CPV,2026-M037-URU-CPV_CPV,91%,23,21,CPV_jamiro_monteiro,JAMIRO MONTEIRO,10,44,0,0,2,Cabo Verde,CPV
2026-M037-URU-CPV_CPV_11,0,3,1,1,0,0%,1,0,2026-M037-URU-CPV,2026-M037-URU-CPV_CPV,71%,7,5,CPV_garry_rodrigues,GARRY RODRIGUES,11,44,0,0,3,Cabo Verde,CPV
2026-M037-URU-CPV_CPV_13,2,4,4,0,0,50%,12,6,2026-M037-URU-CPV,2026-M037-URU-CPV_CPV,71%,28,20,CPV_sidny_lopes_cabral,SIDNY LOPES CABRAL,13,44,2,0,6,Cabo Verde,CPV
2026-M037-URU-CPV_CPV_18,0,2,0,0,0,100%,1,1,2026-M037-URU-CPV,2026-M037-URU-CPV_CPV,83%,12,10,CPV_telmo_arcanjo,TELMO ARCANJO,18,44,1,1,3,Cabo Verde,CPV
2026-M037-URU-CPV_CPV_20,2,2,1,0,0,67%,3,2,2026-M037-URU-CPV,2026-M037-URU-CPV_CPV,85%,13,11,CPV_ryan_mendes,RYAN MENDES,20,44,1,0,3,Cabo Verde,CPV
2026-M037-URU-CPV_CPV_22,0,0,0,0,0,50%,16,8,2026-M037-URU-CPV,2026-M037-URU-CPV_CPV,68%,31,21,CPV_steven_moreira,STEVEN MOREIRA,22,44,0,0,0,Cabo Verde,CPV
2026-M037-URU-CPV_CPV_14,0,0,0,0,0,100%,1,1,2026-M037-URU-CPV,2026-M037-URU-CPV_CPV,73%,11,8,CPV_deroy_duarte,DEROY DUARTE,14,44,0,0,0,Cabo Verde,CPV
2026-M037-URU-CPV_CPV_15,2,3,0,0,0,100%,3,3,2026-M037-URU-CPV,2026-M037-URU-CPV_CPV,100%,8,8,CPV_laros_duarte,LAROS DUARTE,15,44,0,0,3,Cabo Verde,CPV
2026-M037-URU-CPV_CPV_16,0,0,0,0,0,71%,7,5,2026-M037-URU-CPV,2026-M037-URU-CPV_CPV,75%,12,9,CPV_yannick_semedo,YANNICK SEMEDO,16,44,0,1,0,Cabo Verde,CPV
2026-M037-URU-CPV_CPV_21,0,2,1,0,0,67%,3,2,2026-M037-URU-CPV,2026-M037-URU-CPV_CPV,80%,5,4,CPV_nuno_da_costa,NUNO DA COSTA,21,44,0,0,2,Cabo Verde,CPV
2026-M037-URU-CPV_CPV_26,1,1,0,0,1,0%,0,0,2026-M037-URU-CPV,2026-M037-URU-CPV_CPV,100%,2,2,CPV_helio_varela,HELIO VARELA,26,44,0,0,1,Cabo Verde,CPV
2026-M038-ESP-KSA_ESP_23,0,0,0,0,0,89%,9,8,2026-M038-ESP-KSA,2026-M038-ESP-KSA_ESP,97%,35,34,ESP_unai_simon,Unai SIMON,23,43,0,0,0,Spain,ESP
2026-M038-ESP-KSA_ESP_10,2,3,0,0,0,77%,13,10,2026-M038-ESP-KSA,2026-M038-ESP-KSA_ESP,92%,38,35,ESP_dani_olmo,Dani OLMO,10,43,1,0,4,Spain,ESP
2026-M038-ESP-KSA_ESP_12,2,0,5,2,0,73%,22,16,2026-M038-ESP-KSA,2026-M038-ESP-KSA_ESP,91%,75,68,ESP_pedro_porro,Pedro PORRO,12,43,0,2,0,Spain,ESP
2026-M038-ESP-KSA_ESP_14,0,0,0,0,0,92%,24,22,2026-M038-ESP-KSA,2026-M038-ESP-KSA_ESP,95%,88,84,ESP_aymeric_laporte,Aymeric LAPORTE,14,43,1,3,1,Spain,ESP
2026-M038-ESP-KSA_ESP_15,2,2,8,2,0,70%,10,7,2026-M038-ESP-KSA,2026-M038-ESP-KSA_ESP,88%,40,35,ESP_alex_baena,Alex BAENA,15,43,0,0,2,Spain,ESP
2026-M038-ESP-KSA_ESP_16,1,0,0,0,0,93%,27,25,2026-M038-ESP-KSA,2026-M038-ESP-KSA_ESP,96%,117,112,ESP_rodri,RODRI,16,43,0,1,0,Spain,ESP
2026-M038-ESP-KSA_ESP_19,5,7,6,2,1,45%,11,5,2026-M038-ESP-KSA,2026-M038-ESP-KSA_ESP,94%,31,29,ESP_lamine_yamal,Lamine YAMAL,19,43,0,1,7,Spain,ESP
2026-M038-ESP-KSA_ESP_20,1,1,1,0,0,74%,19,14,2026-M038-ESP-KSA,2026-M038-ESP-KSA_ESP,84%,69,58,ESP_pedri,PEDRI,20,43,1,0,2,Spain,ESP
2026-M038-ESP-KSA_ESP_21,5,1,2,1,2,0%,1,0,2026-M038-ESP-KSA,2026-M038-ESP-KSA_ESP,50%,12,6,ESP_mikel_oyarzabal,Mikel OYARZABAL,21,43,0,1,1,Spain,ESP
2026-M038-ESP-KSA_ESP_22,0,0,0,0,0,100%,24,24,2026-M038-ESP-KSA,2026-M038-ESP-KSA_ESP,99%,98,97,ESP_pau_cubarsi,Pau CUBARSI,22,43,2,1,2,Spain,ESP
2026-M038-ESP-KSA_ESP_24,1,0,3,0,0,93%,14,13,2026-M038-ESP-KSA,2026-M038-ESP-KSA_ESP,95%,62,59,ESP_marc_cucurella,Marc CUCURELLA,24,43,0,0,0,Spain,ESP
2026-M038-ESP-KSA_ESP_06,1,1,0,0,0,67%,3,2,2026-M038-ESP-KSA,2026-M038-ESP-KSA_ESP,87%,15,13,ESP_mikel_merino,Mikel MERINO,6,43,0,0,1,Spain,ESP
2026-M038-ESP-KSA_ESP_07,2,0,0,0,0,0%,0,0,2026-M038-ESP-KSA,2026-M038-ESP-KSA_ESP,75%,4,3,ESP_ferran_torres,Ferran TORRES,7,43,1,0,1,Spain,ESP
2026-M038-ESP-KSA_ESP_08,0,0,0,0,0,100%,9,9,2026-M038-ESP-KSA,2026-M038-ESP-KSA_ESP,100%,27,27,ESP_fabian_ruiz,Fabian RUIZ,8,43,0,1,0,Spain,ESP
2026-M038-ESP-KSA_ESP_11,0,0,1,0,0,100%,2,2,2026-M038-ESP-KSA,2026-M038-ESP-KSA_ESP,86%,21,18,ESP_yeremy_pino,Yeremy PINO,11,43,0,0,0,Spain,ESP
2026-M038-ESP-KSA_ESP_17,0,3,2,0,0,100%,2,2,2026-M038-ESP-KSA,2026-M038-ESP-KSA_ESP,91%,11,10,ESP_nico_williams,Nico WILLIAMS,17,43,1,0,4,Spain,ESP
2026-M038-ESP-KSA_KSA_21,0,0,0,0,0,47%,17,8,2026-M038-ESP-KSA,2026-M038-ESP-KSA_KSA,59%,37,22,KSA_mohammed_alowais,MOHAMMED ALOWAIS,21,45,0,0,0,Saudi Arabia,KSA
2026-M038-ESP-KSA_KSA_03,0,0,0,0,0,86%,7,6,2026-M038-ESP-KSA,2026-M038-ESP-KSA_KSA,79%,28,22,KSA_ali_lajami,ALI LAJAMI,3,45,0,3,0,Saudi Arabia,KSA
2026-M038-ESP-KSA_KSA_04,1,0,0,0,0,29%,7,2,2026-M038-ESP-KSA,2026-M038-ESP-KSA_KSA,71%,21,15,KSA_abdulelah_alamri,ABDULELAH ALAMRI,4,45,0,0,0,Saudi Arabia,KSA
2026-M038-ESP-KSA_KSA_05,0,0,0,0,0,46%,13,6,2026-M038-ESP-KSA,2026-M038-ESP-KSA_KSA,79%,39,31,KSA_hassan_altambakti,HASSAN ALTAMBAKTI,5,45,1,0,1,Saudi Arabia,KSA
2026-M038-ESP-KSA_KSA_06,0,2,0,0,0,100%,9,9,2026-M038-ESP-KSA,2026-M038-ESP-KSA_KSA,85%,39,33,KSA_nasser_aldawsari,NASSER ALDAWSARI,6,45,3,0,5,Saudi Arabia,KSA
2026-M038-ESP-KSA_KSA_07,0,2,0,0,0,50%,6,3,2026-M038-ESP-KSA,2026-M038-ESP-KSA_KSA,71%,17,12,KSA_musab_aljuwayr,MUSAB ALJUWAYR,7,45,0,0,2,Saudi Arabia,KSA
2026-M038-ESP-KSA_KSA_09,0,0,0,0,0,33%,3,1,2026-M038-ESP-KSA,2026-M038-ESP-KSA_KSA,69%,16,11,KSA_feras_albrikan,FERAS ALBRIKAN,9,45,0,0,0,Saudi Arabia,KSA
2026-M038-ESP-KSA_KSA_10,1,4,1,0,0,60%,5,3,2026-M038-ESP-KSA,2026-M038-ESP-KSA_KSA,79%,24,19,KSA_salem_aldawsari,SALEM ALDAWSARI,10,45,0,1,4,Saudi Arabia,KSA
2026-M038-ESP-KSA_KSA_12,0,0,1,0,0,76%,17,13,2026-M038-ESP-KSA,2026-M038-ESP-KSA_KSA,88%,51,45,KSA_saud_abdulhamid,SAUD ABDULHAMID,12,45,0,0,0,Saudi Arabia,KSA
2026-M038-ESP-KSA_KSA_15,0,0,0,0,0,100%,3,3,2026-M038-ESP-KSA,2026-M038-ESP-KSA_KSA,81%,16,13,KSA_abdullah_alkhaibari,ABDULLAH ALKHAIBARI,15,45,1,0,1,Saudi Arabia,KSA
2026-M038-ESP-KSA_KSA_24,0,2,0,0,0,71%,14,10,2026-M038-ESP-KSA,2026-M038-ESP-KSA_KSA,76%,29,22,KSA_moteb_alharbi,MOTEB ALHARBI,24,45,1,0,3,Saudi Arabia,KSA
2026-M038-ESP-KSA_KSA_17,0,0,0,0,0,0%,0,0,2026-M038-ESP-KSA,2026-M038-ESP-KSA_KSA,0%,0,0,KSA_khalid_alghannam,KHALID ALGHANNAM,17,45,0,0,0,Saudi Arabia,KSA
2026-M038-ESP-KSA_KSA_18,0,0,0,0,0,100%,4,4,2026-M038-ESP-KSA,2026-M038-ESP-KSA_KSA,94%,17,16,KSA_ala_alhajji,ALA ALHAJJI,18,45,1,0,1,Saudi Arabia,KSA
2026-M038-ESP-KSA_KSA_19,1,1,1,0,0,67%,3,2,2026-M038-ESP-KSA,2026-M038-ESP-KSA_KSA,75%,8,6,KSA_abdullah_alhamddan,ABDULLAH ALHAMDDAN,19,45,0,0,1,Saudi Arabia,KSA
2026-M038-ESP-KSA_KSA_23,0,0,0,0,0,100%,6,6,2026-M038-ESP-KSA,2026-M038-ESP-KSA_KSA,96%,28,27,KSA_mohamed_kanno,MOHAMED KANNO,23,45,0,0,0,Saudi Arabia,KSA
2026-M038-ESP-KSA_KSA_26,0,0,1,0,0,33%,3,1,2026-M038-ESP-KSA,2026-M038-ESP-KSA_KSA,79%,19,15,KSA_mohammed_abu_alshamat,MOHAMMED ABU ALSHAMAT,26,45,1,1,1,Saudi Arabia,KSA
2026-M039-BEL-IRN_BEL_01,0,0,0,0,0,8%,12,1,2026-M039-BEL-IRN,2026-M039-BEL-IRN_BEL,61%,28,17,BEL_thibaut_courtois,Thibaut COURTOIS,1,43,0,0,0,Belgium,BEL
2026-M039-BEL-IRN_BEL_04,1,0,0,0,0,70%,20,14,2026-M039-BEL-IRN,2026-M039-BEL-IRN_BEL,90%,84,76,BEL_brandon_mechele,Brandon MECHELE,4,43,4,0,4,Belgium,BEL
2026-M039-BEL-IRN_BEL_05,5,1,3,0,0,73%,11,8,2026-M039-BEL-IRN,2026-M039-BEL-IRN_BEL,85%,67,57,BEL_maxim_de_cuyper,Maxim DE CUYPER,5,43,0,0,1,Belgium,BEL
2026-M039-BEL-IRN_BEL_07,5,2,11,2,0,76%,17,13,2026-M039-BEL-IRN,2026-M039-BEL-IRN_BEL,84%,50,42,BEL_kevin_de_bruyne,Kevin DE BRUYNE,7,43,0,0,2,Belgium,BEL
2026-M039-BEL-IRN_BEL_08,2,2,4,1,0,64%,22,14,2026-M039-BEL-IRN,2026-M039-BEL-IRN_BEL,91%,53,48,BEL_youri_tielemans,Youri TIELEMANS,8,43,0,0,2,Belgium,BEL
2026-M039-BEL-IRN_BEL_09,1,0,0,0,0,0%,0,0,2026-M039-BEL-IRN,2026-M039-BEL-IRN_BEL,69%,13,9,BEL_romelu_lukaku,Romelu LUKAKU,9,43,0,0,0,Belgium,BEL
