appearance_id,high_speed_runs_zone3,match_id,match_team_id,player_id,player_name,shirt_number,source_page,sprints_zone4_5,team,team_id,top_speed_kmh,total_distance_m,zone1_0_7_kmh_m,zone2_7_15_kmh_m,zone3_15_20_kmh_m,zone4_20_25_kmh_m,zone5_25_plus_kmh_m
2026-M028-MEX-KOR_KOR_08,94.0,2026-M028-MEX-KOR,2026-M028-MEX-KOR_KOR,KOR_paik_seungho,PAIK Seungho,8,51,25.0,Korea Republic,KOR,28.9,8930.1,3014.2,4457.0,1101.2,295.5,62.0
2026-M028-MEX-KOR_KOR_10,95.0,2026-M028-MEX-KOR,2026-M028-MEX-KOR_KOR,KOR_lee_jaesung,LEE Jaesung,10,51,41.0,Korea Republic,KOR,29.4,6971.5,2375.9,2929.7,1057.1,523.8,85.1
2026-M028-MEX-KOR_KOR_15,109.0,2026-M028-MEX-KOR,2026-M028-MEX-KOR_KOR,KOR_kim_moonhwan,KIM Moonhwan,15,51,52.0,Korea Republic,KOR,32.1,8571.4,3153.3,3331.7,1273.5,604.8,208.1
2026-M028-MEX-KOR_KOR_19,82.0,2026-M028-MEX-KOR,2026-M028-MEX-KOR_KOR,KOR_lee_kangin,LEE Kangin,19,51,25.0,Korea Republic,KOR,26.4,9414.8,4034.0,4207.2,895.6,257.1,20.9
2026-M028-MEX-KOR_KOR_22,71.0,2026-M028-MEX-KOR,2026-M028-MEX-KOR_KOR,KOR_seol_youngwoo,SEOL Youngwoo,22,51,43.0,Korea Republic,KOR,33.5,8019.5,3179.8,3169.9,923.8,493.1,252.8
2026-M028-MEX-KOR_KOR_09,21.0,2026-M028-MEX-KOR,2026-M028-MEX-KOR_KOR,KOR_cho_guesung,CHO Guesung,9,51,9.0,Korea Republic,KOR,26.7,2071.3,774.8,951.5,234.0,100.9,10.2
2026-M028-MEX-KOR_KOR_11,48.0,2026-M028-MEX-KOR,2026-M028-MEX-KOR_KOR,KOR_hwang_heechan,HWANG Heechan,11,51,21.0,Korea Republic,KOR,30.0,4224.6,1516.9,1764.1,564.0,267.8,111.8
2026-M028-MEX-KOR_KOR_18,45.0,2026-M028-MEX-KOR,2026-M028-MEX-KOR_KOR,KOR_oh_hyeongyu,OH Hyeongyu,18,51,19.0,Korea Republic,KOR,29.6,3960.1,1616.2,1530.8,507.0,227.3,78.8
2026-M028-MEX-KOR_KOR_20,37.0,2026-M028-MEX-KOR,2026-M028-MEX-KOR_KOR,KOR_yang_hyunjun,YANG Hyunjun,20,51,21.0,Korea Republic,KOR,32.9,2936.4,882.2,1329.5,454.1,212.3,58.3
2026-M028-MEX-KOR_KOR_25,32.0,2026-M028-MEX-KOR,2026-M028-MEX-KOR_KOR,KOR_eom_jisung,EOM Jisung,25,51,23.0,Korea Republic,KOR,30.9,3054.6,1037.6,1060.2,529.1,322.5,105.2
2026-M029-BRA-HAI_BRA_01,4.0,2026-M029-BRA-HAI,2026-M029-BRA-HAI_BRA,BRA_alisson,ALISSON,1,50,0.0,Brazil,BRA,20.8,5530.5,4607.7,886.1,33.6,3.0,0.0
2026-M029-BRA-HAI_BRA_03,99.0,2026-M029-BRA-HAI,2026-M029-BRA-HAI_BRA,BRA_gabriel_magalhaes,GABRIEL MAGALHAES,3,50,23.0,Brazil,BRA,31.7,10209.5,4179.2,4425.4,1063.5,312.4,229.0
2026-M029-BRA-HAI_BRA_04,90.0,2026-M029-BRA-HAI,2026-M029-BRA-HAI_BRA,BRA_marquinhos,MARQUINHOS,4,50,28.0,Brazil,BRA,31.6,10016.9,3894.5,4554.5,958.7,333.1,276.2
2026-M029-BRA-HAI_BRA_05,122.0,2026-M029-BRA-HAI,2026-M029-BRA-HAI_BRA,BRA_casemiro,CASEMIRO,5,50,37.0,Brazil,BRA,29.2,11229.1,3602.3,5607.7,1381.7,517.4,120.0
2026-M029-BRA-HAI_BRA_07,96.0,2026-M029-BRA-HAI,2026-M029-BRA-HAI_BRA,BRA_vinicius_junior,VINICIUS JUNIOR,7,50,47.0,Brazil,BRA,32.3,8454.8,3881.2,2629.8,1037.5,521.6,384.6
2026-M029-BRA-HAI_BRA_08,142.0,2026-M029-BRA-HAI,2026-M029-BRA-HAI_BRA,BRA_bruno_guimaraes,BRUNO GUIMARAES,8,50,30.0,Brazil,BRA,27.7,10352.2,3427.1,4691.2,1746.1,425.9,61.9
2026-M029-BRA-HAI_BRA_09,103.0,2026-M029-BRA-HAI,2026-M029-BRA-HAI_BRA,BRA_matheus_cunha,MATHEUS CUNHA,9,50,34.0,Brazil,BRA,31.9,7366.2,3011.5,2674.5,1168.1,370.0,142.1
2026-M029-BRA-HAI_BRA_11,37.0,2026-M029-BRA-HAI,2026-M029-BRA-HAI_BRA,BRA_raphinha,RAPHINHA,11,50,28.0,Brazil,BRA,33.3,4158.5,1577.7,1490.6,491.6,310.1,288.4
2026-M029-BRA-HAI_BRA_13,119.0,2026-M029-BRA-HAI,2026-M029-BRA-HAI_BRA,BRA_danilo,DANILO,13,50,49.0,Brazil,BRA,32.1,10210.0,4039.7,3809.8,1347.5,635.7,377.4
2026-M029-BRA-HAI_BRA_16,139.0,2026-M029-BRA-HAI,2026-M029-BRA-HAI_BRA,BRA_douglas_santos,DOUGLAS SANTOS,16,50,49.0,Brazil,BRA,31.1,10930.3,3585.3,4947.8,1510.4,644.2,242.6
2026-M029-BRA-HAI_BRA_20,96.0,2026-M029-BRA-HAI,2026-M029-BRA-HAI_BRA,BRA_lucas_paqueta,LUCAS PAQUETA,20,50,36.0,Brazil,BRA,29.5,7816.2,2708.4,3266.1,1253.1,498.8,89.8
2026-M029-BRA-HAI_BRA_02,34.0,2026-M029-BRA-HAI,2026-M029-BRA-HAI_BRA,BRA_ederson_silva,EDERSON SILVA,2,50,17.0,Brazil,BRA,32.3,2090.3,559.5,777.4,352.6,212.0,188.9
2026-M029-BRA-HAI_BRA_18,25.0,2026-M029-BRA-HAI,2026-M029-BRA-HAI_BRA,BRA_danilo_santos,DANILO SANTOS,18,50,11.0,Brazil,BRA,27.8,1885.9,552.8,811.6,292.5,199.7,29.2
2026-M029-BRA-HAI_BRA_19,24.0,2026-M029-BRA-HAI,2026-M029-BRA-HAI_BRA,BRA_endrick,ENDRICK,19,50,16.0,Brazil,BRA,33.0,3237.1,1436.4,1161.6,308.4,189.2,141.6
2026-M029-BRA-HAI_BRA_22,41.0,2026-M029-BRA-HAI,2026-M029-BRA-HAI_BRA,BRA_gabriel_martinelli,GABRIEL MARTINELLI,22,50,18.0,Brazil,BRA,33.2,3374.1,1298.4,1217.5,433.8,221.7,202.7
2026-M029-BRA-HAI_BRA_26,84.0,2026-M029-BRA-HAI,2026-M029-BRA-HAI_BRA,BRA_rayan,RAYAN,26,50,38.0,Brazil,BRA,32.5,6771.8,2363.4,2784.2,954.8,523.8,145.7
2026-M029-BRA-HAI_HAI_01,2.0,2026-M029-BRA-HAI,2026-M029-BRA-HAI_HAI,HAI_johny_placide,Johny PLACIDE,1,51,1.0,Haiti,HAI,23.6,4081.3,3347.9,693.5,28.1,11.8,0.0
2026-M029-BRA-HAI_HAI_02,70.0,2026-M029-BRA-HAI,2026-M029-BRA-HAI_HAI,HAI_carlens_arcus,Carlens ARCUS,2,51,30.0,Haiti,HAI,30.0,5470.5,1918.0,2245.1,794.5,372.4,140.6
2026-M029-BRA-HAI_HAI_04,96.0,2026-M029-BRA-HAI,2026-M029-BRA-HAI_HAI,HAI_ricardo_ade,Ricardo ADE,4,51,31.0,Haiti,HAI,30.5,9777.9,3846.5,4341.4,1099.0,325.7,165.4
2026-M029-BRA-HAI_HAI_05,92.0,2026-M029-BRA-HAI,2026-M029-BRA-HAI_HAI,HAI_hannes_delcroix,Hannes DELCROIX,5,51,33.0,Haiti,HAI,32.2,9937.3,3743.1,4607.0,1026.5,350.7,210.0
2026-M029-BRA-HAI_HAI_08,169.0,2026-M029-BRA-HAI,2026-M029-BRA-HAI_HAI,HAI_martin_experience,Martin EXPERIENCE,8,51,69.0,Haiti,HAI,32.9,11519.2,3419.2,5091.6,1816.5,857.9,334.0
2026-M029-BRA-HAI_HAI_10,130.0,2026-M029-BRA-HAI,2026-M029-BRA-HAI_HAI,HAI_jean_ricner_bellegarde,Jean-Ricner BELLEGARDE,10,51,31.0,Haiti,HAI,28.6,9556.9,3250.4,4339.6,1487.6,414.6,64.7
2026-M029-BRA-HAI_HAI_15,97.0,2026-M029-BRA-HAI,2026-M029-BRA-HAI_HAI,HAI_ruben_providence,Ruben PROVIDENCE,15,51,37.0,Haiti,HAI,31.9,7577.7,2655.3,3163.2,1085.5,464.2,209.5
2026-M029-BRA-HAI_HAI_17,171.0,2026-M029-BRA-HAI,2026-M029-BRA-HAI_HAI,HAI_danley_jean_jacques,Danley JEAN JACQUES,17,51,48.0,Haiti,HAI,30.4,11715.9,3709.2,5168.1,2056.8,612.2,169.6
2026-M029-BRA-HAI_HAI_20,70.0,2026-M029-BRA-HAI,2026-M029-BRA-HAI_HAI,HAI_frantzdy_pierrot,Frantzdy PIERROT,20,51,17.0,Haiti,HAI,27.3,5721.4,1542.7,3031.1,806.9,320.3,20.4
2026-M029-BRA-HAI_HAI_21,96.0,2026-M029-BRA-HAI,2026-M029-BRA-HAI_HAI,HAI_josue_casimir,Josue CASIMIR,21,51,44.0,Haiti,HAI,34.4,7466.0,2817.1,2744.2,999.8,581.7,323.3
2026-M029-BRA-HAI_HAI_22,107.0,2026-M029-BRA-HAI,2026-M029-BRA-HAI_HAI,HAI_jean_kevin_duverne,Jean-Kevin DUVERNE,22,51,43.0,Haiti,HAI,32.7,10384.8,4132.2,4368.5,1092.4,537.8,254.0
2026-M029-BRA-HAI_HAI_07,26.0,2026-M029-BRA-HAI,2026-M029-BRA-HAI_HAI,HAI_derrick_etienne,Derrick ETIENNE,7,51,8.0,Haiti,HAI,33.7,1841.9,601.6,706.4,306.1,118.6,109.2
2026-M029-BRA-HAI_HAI_11,34.0,2026-M029-BRA-HAI,2026-M029-BRA-HAI_HAI,HAI_louicius_deedson,Louicius DEEDSON,11,51,14.0,Haiti,HAI,32.0,3324.8,1411.6,1191.8,406.4,181.3,133.6
2026-M029-BRA-HAI_HAI_16,20.0,2026-M029-BRA-HAI,2026-M029-BRA-HAI_HAI,HAI_lenny_joseph,Lenny JOSEPH,16,51,13.0,Haiti,HAI,31.4,2577.6,1080.6,1032.5,220.0,149.8,94.6
2026-M029-BRA-HAI_HAI_18,73.0,2026-M029-BRA-HAI,2026-M029-BRA-HAI_HAI,HAI_wilson_isidor,Wilson ISIDOR,18,51,30.0,Haiti,HAI,32.2,5764.7,2150.5,2232.6,837.5,369.6,174.4
2026-M029-BRA-HAI_HAI_25,115.0,2026-M029-BRA-HAI,2026-M029-BRA-HAI_HAI,HAI_dominique_simon,Dominique SIMON,25,51,29.0,Haiti,HAI,30.5,6098.3,1776.1,2544.9,1325.4,383.2,68.8
2026-M030-SCO-MAR_SCO_01,16.0,2026-M030-SCO-MAR,2026-M030-SCO-MAR_SCO,SCO_angus_gunn,Angus GUNN,1,50,2.0,Scotland,SCO,24.4,5873.3,4499.0,1147.7,197.7,28.9,0.0
2026-M030-SCO-MAR_SCO_03,101.0,2026-M030-SCO-MAR,2026-M030-SCO-MAR_SCO,SCO_andy_robertson,Andy ROBERTSON,3,50,42.0,Scotland,SCO,33.9,10256.3,4252.0,3901.9,1292.1,502.3,308.0
2026-M030-SCO-MAR_SCO_04,181.0,2026-M030-SCO-MAR,2026-M030-SCO-MAR_SCO,SCO_scott_mctominay,Scott McTOMINAY,4,50,55.0,Scotland,SCO,27.9,12369.1,3555.9,5834.4,2163.9,717.0,97.8
2026-M030-SCO-MAR_SCO_05,84.0,2026-M030-SCO-MAR,2026-M030-SCO-MAR_SCO,SCO_grant_hanley,Grant HANLEY,5,50,26.0,Scotland,SCO,32.4,9897.7,4290.0,4352.3,895.8,239.8,119.8
2026-M030-SCO-MAR_SCO_06,68.0,2026-M030-SCO-MAR,2026-M030-SCO-MAR_SCO,SCO_kieran_tierney,Kieran TIERNEY,6,50,39.0,Scotland,SCO,33.4,6844.1,2695.0,2613.1,861.7,449.3,225.1
2026-M030-SCO-MAR_SCO_07,127.0,2026-M030-SCO-MAR,2026-M030-SCO-MAR_SCO,SCO_john_mcginn,John McGINN,7,50,34.0,Scotland,SCO,30.9,9788.5,3949.1,3786.1,1430.5,470.8,152.0
2026-M030-SCO-MAR_SCO_10,81.0,2026-M030-SCO-MAR,2026-M030-SCO-MAR_SCO,SCO_che_adams,Che ADAMS,10,50,34.0,Scotland,SCO,33.8,7972.7,2829.6,3540.8,982.6,495.1,124.5
2026-M030-SCO-MAR_SCO_11,130.0,2026-M030-SCO-MAR,2026-M030-SCO-MAR_SCO,SCO_ryan_christie,Ryan CHRISTIE,11,50,30.0,Scotland,SCO,28.8,9255.4,2432.4,4694.6,1640.8,394.7,92.9
2026-M030-SCO-MAR_SCO_13,124.0,2026-M030-SCO-MAR,2026-M030-SCO-MAR_SCO,SCO_jack_hendry,Jack HENDRY,13,50,43.0,Scotland,SCO,32.5,10285.9,3999.8,4125.2,1401.2,481.5,278.1
2026-M030-SCO-MAR_SCO_19,180.0,2026-M030-SCO-MAR,2026-M030-SCO-MAR_SCO,SCO_lewis_ferguson,Lewis FERGUSON,19,50,48.0,Scotland,SCO,30.5,12738.9,2880.5,6787.4,2231.1,596.4,243.5
2026-M030-SCO-MAR_SCO_22,87.0,2026-M030-SCO-MAR,2026-M030-SCO-MAR_SCO,SCO_nathan_patterson,Nathan PATTERSON,22,50,41.0,Scotland,SCO,32.1,9775.3,3975.0,3892.0,986.7,499.9,421.8
2026-M030-SCO-MAR_SCO_09,45.0,2026-M030-SCO-MAR,2026-M030-SCO-MAR_SCO,SCO_lyndon_dykes,Lyndon DYKES,9,50,21.0,Scotland,SCO,27.5,3117.8,966.2,1214.4,591.6,308.2,37.3
2026-M030-SCO-MAR_SCO_14,22.0,2026-M030-SCO-MAR,2026-M030-SCO-MAR_SCO,SCO_ross_stewart,Ross STEWART,14,50,7.0,Scotland,SCO,27.6,1157.1,208.6,535.5,296.8,89.3,26.9
2026-M030-SCO-MAR_SCO_17,40.0,2026-M030-SCO-MAR,2026-M030-SCO-MAR_SCO,SCO_ben_gannon_doak,Ben GANNON-DOAK,17,50,14.0,Scotland,SCO,34.0,3895.2,1539.3,1557.2,457.0,211.1,130.7
2026-M030-SCO-MAR_SCO_23,56.0,2026-M030-SCO-MAR,2026-M030-SCO-MAR_SCO,SCO_kenny_mclean,Kenny McLEAN,23,50,17.0,Scotland,SCO,26.6,3492.0,889.7,1648.4,647.2,298.3,8.3
2026-M030-SCO-MAR_SCO_24,18.0,2026-M030-SCO-MAR,2026-M030-SCO-MAR_SCO,SCO_anthony_ralston,Anthony RALSTON,24,50,7.0,Scotland,SCO,25.7,1030.8,303.6,397.4,186.9,133.5,9.3
2026-M030-SCO-MAR_MAR_01,1.0,2026-M030-SCO-MAR,2026-M030-SCO-MAR_MAR,MAR_yassine_bounou,Yassine BOUNOU,1,51,0.0,Morocco,MAR,20.2,4670.3,3797.8,851.6,20.1,0.9,0.0
2026-M030-SCO-MAR_MAR_02,121.0,2026-M030-SCO-MAR,2026-M030-SCO-MAR_MAR,MAR_achraf_hakimi,Achraf HAKIMI,2,51,54.0,Morocco,MAR,35.1,10810.0,4140.3,4281.9,1380.7,634.2,373.0
2026-M030-SCO-MAR_MAR_03,83.0,2026-M030-SCO-MAR,2026-M030-SCO-MAR_MAR,MAR_noussair_mazraoui,Noussair MAZRAOUI,3,51,31.0,Morocco,MAR,28.6,9682.4,4013.0,4233.8,913.9,409.1,112.6
2026-M030-SCO-MAR_MAR_06,148.0,2026-M030-SCO-MAR,2026-M030-SCO-MAR_MAR,MAR_ayyoub_bouaddi,Ayyoub BOUADDI,6,51,36.0,Morocco,MAR,31.4,11743.4,3297.1,5996.2,1716.6,492.6,240.8
2026-M030-SCO-MAR_MAR_08,152.0,2026-M030-SCO-MAR,2026-M030-SCO-MAR_MAR,MAR_azzedine_ounahi,Azzedine OUNAHI,8,51,76.0,Morocco,MAR,33.3,11936.6,3316.3,5325.4,1840.1,995.6,459.2
2026-M030-SCO-MAR_MAR_10,83.0,2026-M030-SCO-MAR,2026-M030-SCO-MAR_MAR,MAR_brahim_diaz,Brahim DIAZ,10,51,32.0,Morocco,MAR,33.1,8479.0,3849.1,2986.5,995.6,478.4,169.4
2026-M030-SCO-MAR_MAR_11,150.0,2026-M030-SCO-MAR,2026-M030-SCO-MAR_MAR,MAR_ismael_saibari,Ismael SAIBARI,11,51,69.0,Morocco,MAR,32.5,10072.9,2919.9,4171.0,1715.4,855.2,411.4
2026-M030-SCO-MAR_MAR_14,93.0,2026-M030-SCO-MAR,2026-M030-SCO-MAR_MAR,MAR_issa_diop,Issa DIOP,14,51,19.0,Morocco,MAR,28.5,9457.2,4482.6,3768.1,918.7,268.2,19.6
2026-M030-SCO-MAR_MAR_18,131.0,2026-M030-SCO-MAR,2026-M030-SCO-MAR_MAR,MAR_chadi_riad,Chadi RIAD,18,51,26.0,Morocco,MAR,32.9,10657.0,3983.7,4972.2,1280.4,348.2,72.5
2026-M030-SCO-MAR_MAR_23,90.0,2026-M030-SCO-MAR,2026-M030-SCO-MAR_MAR,MAR_bilal_el_khannouss,Bilal EL KHANNOUSS,23,51,45.0,Morocco,MAR,33.6,8747.0,4279.9,2738.7,977.3,479.0,272.2
2026-M030-SCO-MAR_MAR_24,148.0,2026-M030-SCO-MAR,2026-M030-SCO-MAR_MAR,MAR_neil_el_aynaoui,Neil EL AYNAOUI,24,51,52.0,Morocco,MAR,33.4,12290.8,3495.7,5970.6,1898.2,675.2,251.2
2026-M030-SCO-MAR_MAR_07,35.0,2026-M030-SCO-MAR,2026-M030-SCO-MAR_MAR,MAR_chemsdine_talbi,Chemsdine TALBI,7,51,15.0,Morocco,MAR,33.8,1826.2,434.9,719.7,377.0,205.6,88.9
2026-M030-SCO-MAR_MAR_09,34.0,2026-M030-SCO-MAR,2026-M030-SCO-MAR_MAR,MAR_soufiane_rahimi,Souﬁane RAHIMI,9,51,15.0,Morocco,MAR,28.8,1922.4,419.9,832.8,391.2,226.0,52.5
2026-M030-SCO-MAR_MAR_15,25.0,2026-M030-SCO-MAR,2026-M030-SCO-MAR_MAR,MAR_samir_el_mourabet,Samir EL MOURABET,15,51,10.0,Morocco,MAR,26.3,1169.9,154.7,558.5,298.7,151.3,6.8
2026-M030-SCO-MAR_MAR_21,33.0,2026-M030-SCO-MAR,2026-M030-SCO-MAR_MAR,MAR_ayoube_amaimouni,Ayoube AMAIMOUNI,21,51,14.0,Morocco,MAR,29.9,1897.7,425.9,759.3,417.5,228.2,66.8
2026-M031-TUR-PAR_TUR_23,31.0,2026-M031-TUR-PAR,2026-M031-TUR-PAR_TUR,TUR_ugurcan_cakir,Ugurcan CAKIR,23,51,6.0,Türkiye,TUR,28.8,5930.9,4364.7,1187.2,306.8,58.2,14.1
2026-M031-TUR-PAR_TUR_03,86.0,2026-M031-TUR-PAR,2026-M031-TUR-PAR_TUR,TUR_merih_demiral,Merih DEMIRAL,3,51,30.0,Türkiye,TUR,32.7,11238.8,5032.2,4624.5,938.2,384.0,259.8
2026-M031-TUR-PAR_TUR_07,50.0,2026-M031-TUR-PAR,2026-M031-TUR-PAR_TUR,TUR_kerem_akturkoglu,Kerem AKTURKOGLU,7,51,20.0,Türkiye,TUR,32.4,5670.1,2525.3,2251.1,557.8,250.8,85.2
2026-M031-TUR-PAR_TUR_08,158.0,2026-M031-TUR-PAR,2026-M031-TUR-PAR_TUR,TUR_arda_guler,Arda GULER,8,51,42.0,Türkiye,TUR,30.4,11985.7,4278.5,5107.3,1962.7,555.9,81.3
2026-M031-TUR-PAR_TUR_10,172.0,2026-M031-TUR-PAR,2026-M031-TUR-PAR_TUR,TUR_hakan_calhanoglu,Hakan CALHANOGLU,10,51,37.0,Türkiye,TUR,30.1,12294.0,3931.4,5593.6,2117.4,543.5,108.1
2026-M031-TUR-PAR_TUR_11,105.0,2026-M031-TUR-PAR,2026-M031-TUR-PAR_TUR,TUR_kenan_yildiz,Kenan YILDIZ,11,51,29.0,Türkiye,TUR,31.8,10817.8,4766.6,4422.4,1119.7,380.6,128.6
2026-M031-TUR-PAR_TUR_14,87.0,2026-M031-TUR-PAR,2026-M031-TUR-PAR_TUR,TUR_abdulkerim_bardakci,Abdulkerim BARDAKCI,14,51,25.0,Türkiye,TUR,31.5,9999.8,4277.0,4146.4,991.1,377.6,207.7
2026-M031-TUR-PAR_TUR_16,77.0,2026-M031-TUR-PAR,2026-M031-TUR-PAR_TUR,TUR_ismail_yuksek,Ismail YUKSEK,16,51,24.0,Türkiye,TUR,30.0,8138.0,2942.5,3692.9,1009.5,355.0,138.1
2026-M031-TUR-PAR_TUR_18,111.0,2026-M031-TUR-PAR,2026-M031-TUR-PAR_TUR,TUR_mert_muldur,Mert MULDUR,18,51,41.0,Türkiye,TUR,31.5,11988.9,4665.2,5040.5,1334.3,541.1,407.8
2026-M031-TUR-PAR_TUR_19,75.0,2026-M031-TUR-PAR,2026-M031-TUR-PAR_TUR,TUR_yunus_akgun,Yunus AKGUN,19,51,30.0,Türkiye,TUR,31.3,7450.4,2652.9,3237.2,1048.2,362.7,149.3
2026-M031-TUR-PAR_TUR_20,100.0,2026-M031-TUR-PAR,2026-M031-TUR-PAR_TUR,TUR_ferdi_kadioglu,Ferdi KADIOGLU,20,51,44.0,Türkiye,TUR,30.7,8982.2,3092.9,3789.0,1212.8,563.0,324.6
2026-M031-TUR-PAR_TUR_06,20.0,2026-M031-TUR-PAR,2026-M031-TUR-PAR_TUR,TUR_orkun_kokcu,Orkun KOKCU,6,51,6.0,Türkiye,TUR,31.1,1443.9,510.2,507.9,299.9,91.6,34.4
2026-M031-TUR-PAR_TUR_09,34.0,2026-M031-TUR-PAR,2026-M031-TUR-PAR_TUR,TUR_deniz_gul,Deniz GUL,9,51,16.0,Türkiye,TUR,30.1,3830.7,1851.5,1315.5,382.6,184.4,96.7
2026-M031-TUR-PAR_TUR_13,35.0,2026-M031-TUR-PAR,2026-M031-TUR-PAR_TUR,TUR_eren_elmali,Eren ELMALI,13,51,13.0,Türkiye,TUR,32.4,3409.6,1210.8,1333.8,603.7,163.2,98.2
2026-M031-TUR-PAR_TUR_21,70.0,2026-M031-TUR-PAR,2026-M031-TUR-PAR_TUR,TUR_baris_alper_yilmaz,Baris Alper YILMAZ,21,51,29.0,Türkiye,TUR,31.7,5710.2,2141.2,2250.9,833.7,366.4,117.9
2026-M031-TUR-PAR_TUR_26,59.0,2026-M031-TUR-PAR,2026-M031-TUR-PAR_TUR,TUR_can_uzun,Can UZUN,26,51,19.0,Türkiye,TUR,28.5,4445.5,1748.8,1779.0,636.7,216.4,64.7
2026-M031-TUR-PAR_PAR_12,10.0,2026-M031-TUR-PAR,2026-M031-TUR-PAR_PAR,PAR_orlando_gill,Orlando GILL,12,52,3.0,Paraguay,PAR,24.6,6398.8,4932.8,1335.8,102.4,27.7,0.0
2026-M031-TUR-PAR_PAR_03,78.0,2026-M031-TUR-PAR,2026-M031-TUR-PAR_PAR,PAR_omar_alderete,Omar ALDERETE,3,52,23.0,Paraguay,PAR,30.2,10173.0,5058.8,3701.6,989.2,349.4,74.0
2026-M031-TUR-PAR_PAR_04,104.0,2026-M031-TUR-PAR,2026-M031-TUR-PAR_PAR,PAR_juan_jose_caceres,Juan Jose CACERES,4,52,40.0,Paraguay,PAR,28.9,9346.8,3467.0,4015.7,1149.5,534.6,180.1
2026-M031-TUR-PAR_PAR_06,116.0,2026-M031-TUR-PAR,2026-M031-TUR-PAR_PAR,PAR_junior_alonso,Junior ALONSO,6,52,37.0,Paraguay,PAR,31.3,10779.8,4771.8,4128.0,1293.6,446.5,140.0
2026-M031-TUR-PAR_PAR_08,115.0,2026-M031-TUR-PAR,2026-M031-TUR-PAR_PAR,PAR_diego_gomez,Diego GOMEZ,8,52,42.0,Paraguay,PAR,28.6,8838.6,2879.9,3649.9,1459.1,610.4,239.3
2026-M031-TUR-PAR_PAR_10,67.0,2026-M031-TUR-PAR,2026-M031-TUR-PAR_PAR,PAR_miguel_almiron,Miguel ALMIRON,10,52,29.0,Paraguay,PAR,32.3,5552.3,1912.7,2338.5,747.5,352.1,201.5
2026-M031-TUR-PAR_PAR_14,172.0,2026-M031-TUR-PAR,2026-M031-TUR-PAR_PAR,PAR_andres_cubas,Andres CUBAS,14,52,55.0,Paraguay,PAR,29.9,12573.0,3842.6,5666.7,2233.1,687.1,143.4
2026-M031-TUR-PAR_PAR_15,82.0,2026-M031-TUR-PAR,2026-M031-TUR-PAR_PAR,PAR_gustavo_gomez,Gustavo GOMEZ,15,52,21.0,Paraguay,PAR,30.8,10129.8,5020.4,3773.5,898.3,305.6,131.9
2026-M031-TUR-PAR_PAR_19,141.0,2026-M031-TUR-PAR,2026-M031-TUR-PAR_PAR,PAR_julio_enciso,Julio ENCISO,19,52,63.0,Paraguay,PAR,33.9,11177.5,3562.3,4454.4,1917.4,822.7,420.6
2026-M031-TUR-PAR_PAR_23,140.0,2026-M031-TUR-PAR,2026-M031-TUR-PAR_PAR,PAR_matias_galarza,Matias GALARZA,23,52,64.0,Paraguay,PAR,30.7,12061.6,3727.9,5219.1,1802.4,874.9,437.2
2026-M031-TUR-PAR_PAR_25,77.0,2026-M031-TUR-PAR,2026-M031-TUR-PAR_PAR,PAR_isidro_pitta,Isidro PITTA,25,52,23.0,Paraguay,PAR,33.6,6037.1,2129.3,2567.2,858.3,318.2,164.1
2026-M031-TUR-PAR_PAR_02,31.0,2026-M031-TUR-PAR,2026-M031-TUR-PAR_PAR,PAR_gustavo_velazquez,Gustavo VELAZQUEZ,2,52,12.0,Paraguay,PAR,29.4,3153.2,1401.6,1120.1,387.0,188.0,56.4
2026-M031-TUR-PAR_PAR_13,16.0,2026-M031-TUR-PAR,2026-M031-TUR-PAR_PAR,PAR_jose_canale,Jose CANALE,13,52,4.0,Paraguay,PAR,28.7,967.2,301.9,403.0,182.2,55.5,24.7
2026-M031-TUR-PAR_PAR_16,89.0,2026-M031-TUR-PAR,2026-M031-TUR-PAR_PAR,PAR_damian_bobadilla,Damian BOBADILLA,16,52,25.0,Paraguay,PAR,27.5,6594.4,2367.9,2589.1,1120.6,436.2,80.6
2026-M031-TUR-PAR_PAR_21,13.0,2026-M031-TUR-PAR,2026-M031-TUR-PAR_PAR,PAR_gabriel_avalos,Gabriel AVALOS,21,52,4.0,Paraguay,PAR,23.3,900.3,328.2,368.2,161.7,42.2,0.0
2026-M031-TUR-PAR_PAR_26,30.0,2026-M031-TUR-PAR,2026-M031-TUR-PAR_PAR,PAR_alexandro_maidana,Alexandro MAIDANA,26,52,13.0,Paraguay,PAR,29.1,2279.2,719.7,958.8,296.5,228.3,76.0
2026-M032-USA-AUS_USA_24,6.0,2026-M032-USA-AUS,2026-M032-USA-AUS_USA,USA_matt_freese,Matt FREESE,24,50,3.0,USA,USA,24.6,5724.2,4510.9,1127.5,48.5,37.4,0.0
2026-M032-USA-AUS_USA_02,110.0,2026-M032-USA-AUS,2026-M032-USA-AUS_USA,USA_sergino_dest,Sergino DEST,2,50,58.0,USA,USA,32.5,9205.5,3024.6,3888.2,1219.9,701.4,371.4
2026-M032-USA-AUS_USA_03,111.0,2026-M032-USA-AUS,2026-M032-USA-AUS_USA,USA_chris_richards,Chris RICHARDS,3,50,26.0,USA,USA,30.6,10339.4,3795.2,4652.8,1410.0,364.4,117.0
2026-M032-USA-AUS_USA_04,136.0,2026-M032-USA-AUS,2026-M032-USA-AUS_USA,USA_tyler_adams,Tyler ADAMS,4,50,41.0,USA,USA,31.4,10560.8,3690.5,4492.5,1648.5,575.8,153.5
