match_id,match_team_id,metric,raw,team,team_id,unit,value
2026-M036-TUN-JPN,2026-M036-TUN-JPN_TUN,xG (Expected Goals),0.02,Tunisia,TUN,,0.02
2026-M036-TUN-JPN,2026-M036-TUN-JPN_JPN,xG (Expected Goals),1.36,Japan,JPN,,1.36
2026-M036-TUN-JPN,2026-M036-TUN-JPN_TUN,Attempts at Goal (On Target),2 (0),Tunisia,TUN,,2 (0)
2026-M036-TUN-JPN,2026-M036-TUN-JPN_JPN,Attempts at Goal (On Target),10 (4),Japan,JPN,,10 (4)
2026-M036-TUN-JPN,2026-M036-TUN-JPN_TUN,Total Passes (Complete),376 (305),Tunisia,TUN,,376 (305)
2026-M036-TUN-JPN,2026-M036-TUN-JPN_JPN,Total Passes (Complete),593 (535),Japan,JPN,,593 (535)
2026-M036-TUN-JPN,2026-M036-TUN-JPN_TUN,Pass Completion %,81%,Tunisia,TUN,%,81.0
2026-M036-TUN-JPN,2026-M036-TUN-JPN_JPN,Pass Completion %,90%,Japan,JPN,%,90.0
2026-M036-TUN-JPN,2026-M036-TUN-JPN_TUN,Completed Line Breaks,58,Tunisia,TUN,,58
2026-M036-TUN-JPN,2026-M036-TUN-JPN_JPN,Completed Line Breaks,85,Japan,JPN,,85
2026-M036-TUN-JPN,2026-M036-TUN-JPN_TUN,Defensive Line Breaks,6,Tunisia,TUN,,6
2026-M036-TUN-JPN,2026-M036-TUN-JPN_JPN,Defensive Line Breaks,10,Japan,JPN,,10
2026-M036-TUN-JPN,2026-M036-TUN-JPN_TUN,Receptions in the Final Third,55,Tunisia,TUN,,55
2026-M036-TUN-JPN,2026-M036-TUN-JPN_JPN,Receptions in the Final Third,119,Japan,JPN,,119
2026-M036-TUN-JPN,2026-M036-TUN-JPN_TUN,Crosses,9,Tunisia,TUN,,9
2026-M036-TUN-JPN,2026-M036-TUN-JPN_JPN,Crosses,12,Japan,JPN,,12
2026-M036-TUN-JPN,2026-M036-TUN-JPN_TUN,Ball Progressions,13,Tunisia,TUN,,13
2026-M036-TUN-JPN,2026-M036-TUN-JPN_JPN,Ball Progressions,17,Japan,JPN,,17
2026-M036-TUN-JPN,2026-M036-TUN-JPN_TUN,Defensive Pressures Applied (Direct Pressures),233 (35),Tunisia,TUN,,233 (35)
2026-M036-TUN-JPN,2026-M036-TUN-JPN_JPN,Defensive Pressures Applied (Direct Pressures),219 (50),Japan,JPN,,219 (50)
2026-M036-TUN-JPN,2026-M036-TUN-JPN_TUN,Forced Turnovers,34,Tunisia,TUN,,34
2026-M036-TUN-JPN,2026-M036-TUN-JPN_JPN,Forced Turnovers,35,Japan,JPN,,35
2026-M036-TUN-JPN,2026-M036-TUN-JPN_TUN,Second Balls,45,Tunisia,TUN,,45
2026-M036-TUN-JPN,2026-M036-TUN-JPN_JPN,Second Balls,52,Japan,JPN,,52
2026-M036-TUN-JPN,2026-M036-TUN-JPN_TUN,Total Distance Covered,112.4 km,Tunisia,TUN,km,112.4
2026-M036-TUN-JPN,2026-M036-TUN-JPN_JPN,Total Distance Covered,112.2 km,Japan,JPN,km,112.2
2026-M036-TUN-JPN,2026-M036-TUN-JPN_TUN,Zone 4 - Low Speed Sprinting: 20-25 km/h,5.5 km,Tunisia,TUN,km,5.5
2026-M036-TUN-JPN,2026-M036-TUN-JPN_JPN,Zone 4 - Low Speed Sprinting: 20-25 km/h,5.3 km,Japan,JPN,km,5.3
2026-M037-URU-CPV,2026-M037-URU-CPV_URU,Possession,54.9%,Uruguay,URU,%,54.9
2026-M037-URU-CPV,,Possession,11.7%,contest,CONTEST,%,11.7
2026-M037-URU-CPV,2026-M037-URU-CPV_CPV,Possession,33.4%,Cabo Verde,CPV,%,33.4
2026-M037-URU-CPV,2026-M037-URU-CPV_URU,Goals,2,Uruguay,URU,,2
2026-M037-URU-CPV,2026-M037-URU-CPV_CPV,Goals,2,Cabo Verde,CPV,,2
2026-M037-URU-CPV,2026-M037-URU-CPV_URU,xG (Expected Goals),2.23,Uruguay,URU,,2.23
2026-M037-URU-CPV,2026-M037-URU-CPV_CPV,xG (Expected Goals),0.54,Cabo Verde,CPV,,0.54
2026-M037-URU-CPV,2026-M037-URU-CPV_URU,Attempts at Goal (On Target),17 (2),Uruguay,URU,,17 (2)
2026-M037-URU-CPV,2026-M037-URU-CPV_CPV,Attempts at Goal (On Target),12 (4),Cabo Verde,CPV,,12 (4)
2026-M037-URU-CPV,2026-M037-URU-CPV_URU,Total Passes (Complete),517 (444),Uruguay,URU,,517 (444)
2026-M037-URU-CPV,2026-M037-URU-CPV_CPV,Total Passes (Complete),293 (218),Cabo Verde,CPV,,293 (218)
2026-M037-URU-CPV,2026-M037-URU-CPV_URU,Pass Completion %,86%,Uruguay,URU,%,86.0
2026-M037-URU-CPV,2026-M037-URU-CPV_CPV,Pass Completion %,74%,Cabo Verde,CPV,%,74.0
2026-M037-URU-CPV,2026-M037-URU-CPV_URU,Completed Line Breaks,92,Uruguay,URU,,92
2026-M037-URU-CPV,2026-M037-URU-CPV_CPV,Completed Line Breaks,62,Cabo Verde,CPV,,62
2026-M037-URU-CPV,2026-M037-URU-CPV_URU,Defensive Line Breaks,16,Uruguay,URU,,16
2026-M037-URU-CPV,2026-M037-URU-CPV_CPV,Defensive Line Breaks,2,Cabo Verde,CPV,,2
2026-M037-URU-CPV,2026-M037-URU-CPV_URU,Receptions in the Final Third,183,Uruguay,URU,,183
2026-M037-URU-CPV,2026-M037-URU-CPV_CPV,Receptions in the Final Third,47,Cabo Verde,CPV,,47
2026-M037-URU-CPV,2026-M037-URU-CPV_URU,Crosses,27,Uruguay,URU,,27
2026-M037-URU-CPV,2026-M037-URU-CPV_CPV,Crosses,8,Cabo Verde,CPV,,8
2026-M037-URU-CPV,2026-M037-URU-CPV_URU,Ball Progressions,31,Uruguay,URU,,31
2026-M037-URU-CPV,2026-M037-URU-CPV_CPV,Ball Progressions,29,Cabo Verde,CPV,,29
2026-M037-URU-CPV,2026-M037-URU-CPV_URU,Defensive Pressures Applied (Direct Pressures),198 (43),Uruguay,URU,,198 (43)
2026-M037-URU-CPV,2026-M037-URU-CPV_CPV,Defensive Pressures Applied (Direct Pressures),233 (39),Cabo Verde,CPV,,233 (39)
2026-M037-URU-CPV,2026-M037-URU-CPV_URU,Forced Turnovers,41,Uruguay,URU,,41
2026-M037-URU-CPV,2026-M037-URU-CPV_CPV,Forced Turnovers,46,Cabo Verde,CPV,,46
2026-M037-URU-CPV,2026-M037-URU-CPV_URU,Second Balls,78,Uruguay,URU,,78
2026-M037-URU-CPV,2026-M037-URU-CPV_CPV,Second Balls,61,Cabo Verde,CPV,,61
2026-M037-URU-CPV,2026-M037-URU-CPV_URU,Total Distance Covered,112.8 km,Uruguay,URU,km,112.8
2026-M037-URU-CPV,2026-M037-URU-CPV_CPV,Total Distance Covered,107.4 km,Cabo Verde,CPV,km,107.4
2026-M037-URU-CPV,2026-M037-URU-CPV_URU,Zone 4 - Low Speed Sprinting: 20-25 km/h,6.7 km,Uruguay,URU,km,6.7
2026-M037-URU-CPV,2026-M037-URU-CPV_CPV,Zone 4 - Low Speed Sprinting: 20-25 km/h,4.7 km,Cabo Verde,CPV,km,4.7
2026-M038-ESP-KSA,2026-M038-ESP-KSA_ESP,Possession,63.2%,Spain,ESP,%,63.2
2026-M038-ESP-KSA,,Possession,6.9%,contest,CONTEST,%,6.9
2026-M038-ESP-KSA,2026-M038-ESP-KSA_KSA,Possession,30%,Saudi Arabia,KSA,%,30.0
2026-M038-ESP-KSA,2026-M038-ESP-KSA_ESP,Goals,4,Spain,ESP,,4
2026-M038-ESP-KSA,2026-M038-ESP-KSA_KSA,Goals,0,Saudi Arabia,KSA,,0
2026-M038-ESP-KSA,2026-M038-ESP-KSA_ESP,xG (Expected Goals),3.2,Spain,ESP,,3.2
2026-M038-ESP-KSA,2026-M038-ESP-KSA_KSA,xG (Expected Goals),0.11,Saudi Arabia,KSA,,0.11
2026-M038-ESP-KSA,2026-M038-ESP-KSA_ESP,Attempts at Goal (On Target),22 (8),Spain,ESP,,22 (8)
2026-M038-ESP-KSA,2026-M038-ESP-KSA_KSA,Attempts at Goal (On Target),3 (2),Saudi Arabia,KSA,,3 (2)
2026-M038-ESP-KSA,2026-M038-ESP-KSA_ESP,Total Passes (Complete),743 (688),Spain,ESP,,743 (688)
2026-M038-ESP-KSA,2026-M038-ESP-KSA_KSA,Total Passes (Complete),389 (309),Saudi Arabia,KSA,,389 (309)
2026-M038-ESP-KSA,2026-M038-ESP-KSA_ESP,Pass Completion %,93%,Spain,ESP,%,93.0
2026-M038-ESP-KSA,2026-M038-ESP-KSA_KSA,Pass Completion %,79%,Saudi Arabia,KSA,%,79.0
2026-M038-ESP-KSA,2026-M038-ESP-KSA_ESP,Completed Line Breaks,159,Spain,ESP,,159
2026-M038-ESP-KSA,2026-M038-ESP-KSA_KSA,Completed Line Breaks,77,Saudi Arabia,KSA,,77
2026-M038-ESP-KSA,2026-M038-ESP-KSA_ESP,Defensive Line Breaks,18,Spain,ESP,,18
2026-M038-ESP-KSA,2026-M038-ESP-KSA_KSA,Defensive Line Breaks,7,Saudi Arabia,KSA,,7
2026-M038-ESP-KSA,2026-M038-ESP-KSA_ESP,Receptions in the Final Third,259,Spain,ESP,,259
2026-M038-ESP-KSA,2026-M038-ESP-KSA_KSA,Receptions in the Final Third,63,Saudi Arabia,KSA,,63
2026-M038-ESP-KSA,2026-M038-ESP-KSA_ESP,Crosses,28,Spain,ESP,,28
2026-M038-ESP-KSA,2026-M038-ESP-KSA_KSA,Crosses,4,Saudi Arabia,KSA,,4
2026-M038-ESP-KSA,2026-M038-ESP-KSA_ESP,Ball Progressions,25,Spain,ESP,,25
2026-M038-ESP-KSA,2026-M038-ESP-KSA_KSA,Ball Progressions,19,Saudi Arabia,KSA,,19
2026-M038-ESP-KSA,2026-M038-ESP-KSA_ESP,Defensive Pressures Applied (Direct Pressures),214 (30),Spain,ESP,,214 (30)
2026-M038-ESP-KSA,2026-M038-ESP-KSA_KSA,Defensive Pressures Applied (Direct Pressures),413 (34),Saudi Arabia,KSA,,413 (34)
2026-M038-ESP-KSA,2026-M038-ESP-KSA_ESP,Forced Turnovers,44,Spain,ESP,,44
2026-M038-ESP-KSA,2026-M038-ESP-KSA_KSA,Forced Turnovers,42,Saudi Arabia,KSA,,42
2026-M038-ESP-KSA,2026-M038-ESP-KSA_ESP,Second Balls,87,Spain,ESP,,87
2026-M038-ESP-KSA,2026-M038-ESP-KSA_KSA,Second Balls,54,Saudi Arabia,KSA,,54
2026-M038-ESP-KSA,2026-M038-ESP-KSA_ESP,Total Distance Covered,115.5 km,Spain,ESP,km,115.5
2026-M038-ESP-KSA,2026-M038-ESP-KSA_KSA,Total Distance Covered,115 km,Saudi Arabia,KSA,km,115.0
2026-M038-ESP-KSA,2026-M038-ESP-KSA_ESP,Zone 4 - Low Speed Sprinting: 20-25 km/h,5.9 km,Spain,ESP,km,5.9
2026-M038-ESP-KSA,2026-M038-ESP-KSA_KSA,Zone 4 - Low Speed Sprinting: 20-25 km/h,6.7 km,Saudi Arabia,KSA,km,6.7
2026-M039-BEL-IRN,2026-M039-BEL-IRN_BEL,Possession,59.2%,Belgium,BEL,%,59.2
2026-M039-BEL-IRN,,Possession,10.6%,contest,CONTEST,%,10.6
2026-M039-BEL-IRN,2026-M039-BEL-IRN_IRN,Possession,30.2%,IR Iran,IRN,%,30.2
2026-M039-BEL-IRN,2026-M039-BEL-IRN_BEL,Goals,0,Belgium,BEL,,0
2026-M039-BEL-IRN,2026-M039-BEL-IRN_IRN,Goals,0,IR Iran,IRN,,0
2026-M039-BEL-IRN,2026-M039-BEL-IRN_BEL,xG (Expected Goals),1.48,Belgium,BEL,,1.48
2026-M039-BEL-IRN,2026-M039-BEL-IRN_IRN,xG (Expected Goals),0.48,IR Iran,IRN,,0.48
2026-M039-BEL-IRN,2026-M039-BEL-IRN_BEL,Attempts at Goal (On Target),23 (7),Belgium,BEL,,23 (7)
2026-M039-BEL-IRN,2026-M039-BEL-IRN_IRN,Attempts at Goal (On Target),7 (3),IR Iran,IRN,,7 (3)
2026-M039-BEL-IRN,2026-M039-BEL-IRN_BEL,Total Passes (Complete),637 (562),Belgium,BEL,,637 (562)
2026-M039-BEL-IRN,2026-M039-BEL-IRN_IRN,Total Passes (Complete),275 (201),IR Iran,IRN,,275 (201)
2026-M039-BEL-IRN,2026-M039-BEL-IRN_BEL,Pass Completion %,88%,Belgium,BEL,%,88.0
2026-M039-BEL-IRN,2026-M039-BEL-IRN_IRN,Pass Completion %,73%,IR Iran,IRN,%,73.0
2026-M039-BEL-IRN,2026-M039-BEL-IRN_BEL,Completed Line Breaks,120,Belgium,BEL,,120
2026-M039-BEL-IRN,2026-M039-BEL-IRN_IRN,Completed Line Breaks,40,IR Iran,IRN,,40
2026-M039-BEL-IRN,2026-M039-BEL-IRN_BEL,Defensive Line Breaks,11,Belgium,BEL,,11
2026-M039-BEL-IRN,2026-M039-BEL-IRN_IRN,Defensive Line Breaks,3,IR Iran,IRN,,3
2026-M039-BEL-IRN,2026-M039-BEL-IRN_BEL,Receptions in the Final Third,267,Belgium,BEL,,267
2026-M039-BEL-IRN,2026-M039-BEL-IRN_IRN,Receptions in the Final Third,46,IR Iran,IRN,,46
2026-M039-BEL-IRN,2026-M039-BEL-IRN_BEL,Crosses,35,Belgium,BEL,,35
2026-M039-BEL-IRN,2026-M039-BEL-IRN_IRN,Crosses,11,IR Iran,IRN,,11
2026-M039-BEL-IRN,2026-M039-BEL-IRN_BEL,Ball Progressions,33,Belgium,BEL,,33
2026-M039-BEL-IRN,2026-M039-BEL-IRN_IRN,Ball Progressions,9,IR Iran,IRN,,9
2026-M039-BEL-IRN,2026-M039-BEL-IRN_BEL,Defensive Pressures Applied (Direct Pressures),121 (13),Belgium,BEL,,121 (13)
2026-M039-BEL-IRN,2026-M039-BEL-IRN_IRN,Defensive Pressures Applied (Direct Pressures),343 (49),IR Iran,IRN,,343 (49)
2026-M039-BEL-IRN,2026-M039-BEL-IRN_BEL,Forced Turnovers,45,Belgium,BEL,,45
2026-M039-BEL-IRN,2026-M039-BEL-IRN_IRN,Forced Turnovers,43,IR Iran,IRN,,43
2026-M039-BEL-IRN,2026-M039-BEL-IRN_BEL,Second Balls,90,Belgium,BEL,,90
2026-M039-BEL-IRN,2026-M039-BEL-IRN_IRN,Second Balls,59,IR Iran,IRN,,59
2026-M039-BEL-IRN,2026-M039-BEL-IRN_BEL,Total Distance Covered,111.7 km,Belgium,BEL,km,111.7
2026-M039-BEL-IRN,2026-M039-BEL-IRN_IRN,Total Distance Covered,112.6 km,IR Iran,IRN,km,112.6
2026-M039-BEL-IRN,2026-M039-BEL-IRN_BEL,Zone 4 - Low Speed Sprinting: 20-25 km/h,5.2 km,Belgium,BEL,km,5.2
2026-M039-BEL-IRN,2026-M039-BEL-IRN_IRN,Zone 4 - Low Speed Sprinting: 20-25 km/h,5.2 km,IR Iran,IRN,km,5.2
2026-M040-NZL-EGY,2026-M040-NZL-EGY_NZL,Possession,39.4%,New Zealand,NZL,%,39.4
2026-M040-NZL-EGY,,Possession,10.3%,contest,CONTEST,%,10.3
2026-M040-NZL-EGY,2026-M040-NZL-EGY_EGY,Possession,50.3%,Egypt,EGY,%,50.3
2026-M040-NZL-EGY,2026-M040-NZL-EGY_NZL,Goals,1,New Zealand,NZL,,1
2026-M040-NZL-EGY,2026-M040-NZL-EGY_EGY,Goals,3,Egypt,EGY,,3
2026-M040-NZL-EGY,2026-M040-NZL-EGY_NZL,xG (Expected Goals),0.71,New Zealand,NZL,,0.71
2026-M040-NZL-EGY,2026-M040-NZL-EGY_EGY,xG (Expected Goals),2.1,Egypt,EGY,,2.1
2026-M040-NZL-EGY,2026-M040-NZL-EGY_NZL,Attempts at Goal (On Target),11 (5),New Zealand,NZL,,11 (5)
2026-M040-NZL-EGY,2026-M040-NZL-EGY_EGY,Attempts at Goal (On Target),19 (7),Egypt,EGY,,19 (7)
2026-M040-NZL-EGY,2026-M040-NZL-EGY_NZL,Total Passes (Complete),437 (355),New Zealand,NZL,,437 (355)
2026-M040-NZL-EGY,2026-M040-NZL-EGY_EGY,Total Passes (Complete),544 (486),Egypt,EGY,,544 (486)
2026-M040-NZL-EGY,2026-M040-NZL-EGY_NZL,Pass Completion %,81%,New Zealand,NZL,%,81.0
2026-M040-NZL-EGY,2026-M040-NZL-EGY_EGY,Pass Completion %,89%,Egypt,EGY,%,89.0
2026-M040-NZL-EGY,2026-M040-NZL-EGY_NZL,Completed Line Breaks,85,New Zealand,NZL,,85
2026-M040-NZL-EGY,2026-M040-NZL-EGY_EGY,Completed Line Breaks,110,Egypt,EGY,,110
2026-M040-NZL-EGY,2026-M040-NZL-EGY_NZL,Defensive Line Breaks,4,New Zealand,NZL,,4
2026-M040-NZL-EGY,2026-M040-NZL-EGY_EGY,Defensive Line Breaks,9,Egypt,EGY,,9
2026-M040-NZL-EGY,2026-M040-NZL-EGY_NZL,Receptions in the Final Third,80,New Zealand,NZL,,80
2026-M040-NZL-EGY,2026-M040-NZL-EGY_EGY,Receptions in the Final Third,167,Egypt,EGY,,167
2026-M040-NZL-EGY,2026-M040-NZL-EGY_NZL,Crosses,13,New Zealand,NZL,,13
2026-M040-NZL-EGY,2026-M040-NZL-EGY_EGY,Crosses,20,Egypt,EGY,,20
2026-M040-NZL-EGY,2026-M040-NZL-EGY_NZL,Ball Progressions,23,New Zealand,NZL,,23
2026-M040-NZL-EGY,2026-M040-NZL-EGY_EGY,Ball Progressions,17,Egypt,EGY,,17
2026-M040-NZL-EGY,2026-M040-NZL-EGY_NZL,Defensive Pressures Applied (Direct Pressures),289 (47),New Zealand,NZL,,289 (47)
2026-M040-NZL-EGY,2026-M040-NZL-EGY_EGY,Defensive Pressures Applied (Direct Pressures),249 (45),Egypt,EGY,,249 (45)
2026-M040-NZL-EGY,2026-M040-NZL-EGY_NZL,Forced Turnovers,39,New Zealand,NZL,,39
2026-M040-NZL-EGY,2026-M040-NZL-EGY_EGY,Forced Turnovers,51,Egypt,EGY,,51
2026-M040-NZL-EGY,2026-M040-NZL-EGY_NZL,Second Balls,76,New Zealand,NZL,,76
2026-M040-NZL-EGY,2026-M040-NZL-EGY_EGY,Second Balls,72,Egypt,EGY,,72
2026-M040-NZL-EGY,2026-M040-NZL-EGY_NZL,Total Distance Covered,118.5 km,New Zealand,NZL,km,118.5
2026-M040-NZL-EGY,2026-M040-NZL-EGY_EGY,Total Distance Covered,118.3 km,Egypt,EGY,km,118.3
2026-M040-NZL-EGY,2026-M040-NZL-EGY_NZL,Zone 4 - Low Speed Sprinting: 20-25 km/h,6.8 km,New Zealand,NZL,km,6.8
2026-M040-NZL-EGY,2026-M040-NZL-EGY_EGY,Zone 4 - Low Speed Sprinting: 20-25 km/h,7.1 km,Egypt,EGY,km,7.1
2026-M041-NOR-SEN,2026-M041-NOR-SEN_NOR,Possession,40.1%,Norway,NOR,%,40.1
2026-M041-NOR-SEN,,Possession,8.4%,contest,CONTEST,%,8.4
2026-M041-NOR-SEN,2026-M041-NOR-SEN_SEN,Possession,51.4%,Senegal,SEN,%,51.4
2026-M041-NOR-SEN,2026-M041-NOR-SEN_NOR,Goals,3,Norway,NOR,,3
2026-M041-NOR-SEN,2026-M041-NOR-SEN_SEN,Goals,2,Senegal,SEN,,2
2026-M041-NOR-SEN,2026-M041-NOR-SEN_NOR,xG (Expected Goals),1.5,Norway,NOR,,1.5
2026-M041-NOR-SEN,2026-M041-NOR-SEN_SEN,xG (Expected Goals),2.05,Senegal,SEN,,2.05
2026-M041-NOR-SEN,2026-M041-NOR-SEN_NOR,Attempts at Goal (On Target),13 (7),Norway,NOR,,13 (7)
2026-M041-NOR-SEN,2026-M041-NOR-SEN_SEN,Attempts at Goal (On Target),16 (4),Senegal,SEN,,16 (4)
2026-M041-NOR-SEN,2026-M041-NOR-SEN_NOR,Total Passes (Complete),361 (295),Norway,NOR,,361 (295)
2026-M041-NOR-SEN,2026-M041-NOR-SEN_SEN,Total Passes (Complete),504 (447),Senegal,SEN,,504 (447)
2026-M041-NOR-SEN,2026-M041-NOR-SEN_NOR,Pass Completion %,82%,Norway,NOR,%,82.0
2026-M041-NOR-SEN,2026-M041-NOR-SEN_SEN,Pass Completion %,89%,Senegal,SEN,%,89.0
2026-M041-NOR-SEN,2026-M041-NOR-SEN_NOR,Completed Line Breaks,68,Norway,NOR,,68
2026-M041-NOR-SEN,2026-M041-NOR-SEN_SEN,Completed Line Breaks,99,Senegal,SEN,,99
2026-M041-NOR-SEN,2026-M041-NOR-SEN_NOR,Defensive Line Breaks,5,Norway,NOR,,5
2026-M041-NOR-SEN,2026-M041-NOR-SEN_SEN,Defensive Line Breaks,12,Senegal,SEN,,12
2026-M041-NOR-SEN,2026-M041-NOR-SEN_NOR,Receptions in the Final Third,87,Norway,NOR,,87
2026-M041-NOR-SEN,2026-M041-NOR-SEN_SEN,Receptions in the Final Third,181,Senegal,SEN,,181
2026-M041-NOR-SEN,2026-M041-NOR-SEN_NOR,Crosses,11,Norway,NOR,,11
2026-M041-NOR-SEN,2026-M041-NOR-SEN_SEN,Crosses,23,Senegal,SEN,,23
2026-M041-NOR-SEN,2026-M041-NOR-SEN_NOR,Ball Progressions,19,Norway,NOR,,19
2026-M041-NOR-SEN,2026-M041-NOR-SEN_SEN,Ball Progressions,27,Senegal,SEN,,27
2026-M041-NOR-SEN,2026-M041-NOR-SEN_NOR,Defensive Pressures Applied (Direct Pressures),224 (33),Norway,NOR,,224 (33)
2026-M041-NOR-SEN,2026-M041-NOR-SEN_SEN,Defensive Pressures Applied (Direct Pressures),233 (41),Senegal,SEN,,233 (41)
2026-M041-NOR-SEN,2026-M041-NOR-SEN_NOR,Forced Turnovers,32,Norway,NOR,,32
2026-M041-NOR-SEN,2026-M041-NOR-SEN_SEN,Forced Turnovers,36,Senegal,SEN,,36
2026-M041-NOR-SEN,2026-M041-NOR-SEN_NOR,Second Balls,55,Norway,NOR,,55
2026-M041-NOR-SEN,2026-M041-NOR-SEN_SEN,Second Balls,74,Senegal,SEN,,74
2026-M041-NOR-SEN,2026-M041-NOR-SEN_NOR,Total Distance Covered,120.3 km,Norway,NOR,km,120.3
2026-M041-NOR-SEN,2026-M041-NOR-SEN_SEN,Total Distance Covered,111.2 km,Senegal,SEN,km,111.2
2026-M041-NOR-SEN,2026-M041-NOR-SEN_NOR,Zone 4 - Low Speed Sprinting: 20-25 km/h,6.5 km,Norway,NOR,km,6.5
2026-M041-NOR-SEN,2026-M041-NOR-SEN_SEN,Zone 4 - Low Speed Sprinting: 20-25 km/h,6.1 km,Senegal,SEN,km,6.1
2026-M042-FRA-IRQ,2026-M042-FRA-IRQ_FRA,Possession,49%,France,FRA,%,49.0
2026-M042-FRA-IRQ,,Possession,6.7%,contest,CONTEST,%,6.7
2026-M042-FRA-IRQ,2026-M042-FRA-IRQ_IRQ,Possession,44.3%,Iraq,IRQ,%,44.3
2026-M042-FRA-IRQ,2026-M042-FRA-IRQ_FRA,Goals,3,France,FRA,,3
2026-M042-FRA-IRQ,2026-M042-FRA-IRQ_IRQ,Goals,0,Iraq,IRQ,,0
2026-M042-FRA-IRQ,2026-M042-FRA-IRQ_FRA,xG (Expected Goals),2.3,France,FRA,,2.3
2026-M042-FRA-IRQ,2026-M042-FRA-IRQ_IRQ,xG (Expected Goals),0.7,Iraq,IRQ,,0.7
2026-M042-FRA-IRQ,2026-M042-FRA-IRQ_FRA,Attempts at Goal (On Target),19 (5),France,FRA,,19 (5)
2026-M042-FRA-IRQ,2026-M042-FRA-IRQ_IRQ,Attempts at Goal (On Target),4 (0),Iraq,IRQ,,4 (0)
2026-M042-FRA-IRQ,2026-M042-FRA-IRQ_FRA,Total Passes (Complete),604 (553),France,FRA,,604 (553)
2026-M042-FRA-IRQ,2026-M042-FRA-IRQ_IRQ,Total Passes (Complete),502 (431),Iraq,IRQ,,502 (431)
2026-M042-FRA-IRQ,2026-M042-FRA-IRQ_FRA,Pass Completion %,92%,France,FRA,%,92.0
2026-M042-FRA-IRQ,2026-M042-FRA-IRQ_IRQ,Pass Completion %,86%,Iraq,IRQ,%,86.0
2026-M042-FRA-IRQ,2026-M042-FRA-IRQ_FRA,Completed Line Breaks,117,France,FRA,,117
2026-M042-FRA-IRQ,2026-M042-FRA-IRQ_IRQ,Completed Line Breaks,89,Iraq,IRQ,,89
2026-M042-FRA-IRQ,2026-M042-FRA-IRQ_FRA,Defensive Line Breaks,21,France,FRA,,21
2026-M042-FRA-IRQ,2026-M042-FRA-IRQ_IRQ,Defensive Line Breaks,6,Iraq,IRQ,,6
2026-M042-FRA-IRQ,2026-M042-FRA-IRQ_FRA,Receptions in the Final Third,246,France,FRA,,246
2026-M042-FRA-IRQ,2026-M042-FRA-IRQ_IRQ,Receptions in the Final Third,50,Iraq,IRQ,,50
2026-M042-FRA-IRQ,2026-M042-FRA-IRQ_FRA,Crosses,19,France,FRA,,19
2026-M042-FRA-IRQ,2026-M042-FRA-IRQ_IRQ,Crosses,10,Iraq,IRQ,,10
2026-M042-FRA-IRQ,2026-M042-FRA-IRQ_FRA,Ball Progressions,38,France,FRA,,38
2026-M042-FRA-IRQ,2026-M042-FRA-IRQ_IRQ,Ball Progressions,26,Iraq,IRQ,,26
2026-M042-FRA-IRQ,2026-M042-FRA-IRQ_FRA,Defensive Pressures Applied (Direct Pressures),257 (35),France,FRA,,257 (35)
2026-M042-FRA-IRQ,2026-M042-FRA-IRQ_IRQ,Defensive Pressures Applied (Direct Pressures),304 (43),Iraq,IRQ,,304 (43)
2026-M042-FRA-IRQ,2026-M042-FRA-IRQ_FRA,Forced Turnovers,42,France,FRA,,42
2026-M042-FRA-IRQ,2026-M042-FRA-IRQ_IRQ,Forced Turnovers,37,Iraq,IRQ,,37
2026-M042-FRA-IRQ,2026-M042-FRA-IRQ_FRA,Second Balls,79,France,FRA,,79
2026-M042-FRA-IRQ,2026-M042-FRA-IRQ_IRQ,Second Balls,55,Iraq,IRQ,,55
2026-M042-FRA-IRQ,2026-M042-FRA-IRQ_FRA,Total Distance Covered,107.7 km,France,FRA,km,107.7
2026-M042-FRA-IRQ,2026-M042-FRA-IRQ_IRQ,Total Distance Covered,112.1 km,Iraq,IRQ,km,112.1
2026-M042-FRA-IRQ,2026-M042-FRA-IRQ_FRA,Zone 4 - Low Speed Sprinting: 20-25 km/h,4.7 km,France,FRA,km,4.7
2026-M042-FRA-IRQ,2026-M042-FRA-IRQ_IRQ,Zone 4 - Low Speed Sprinting: 20-25 km/h,4.5 km,Iraq,IRQ,km,4.5
2026-M043-ARG-AUT,2026-M043-ARG-AUT_ARG,Possession,48.2%,Argentina,ARG,%,48.2
2026-M043-ARG-AUT,,Possession,8.4%,contest,CONTEST,%,8.4
2026-M043-ARG-AUT,2026-M043-ARG-AUT_AUT,Possession,43.5%,Austria,AUT,%,43.5
2026-M043-ARG-AUT,2026-M043-ARG-AUT_ARG,Goals,2,Argentina,ARG,,2
2026-M043-ARG-AUT,2026-M043-ARG-AUT_AUT,Goals,0,Austria,AUT,,0
2026-M043-ARG-AUT,2026-M043-ARG-AUT_ARG,xG (Expected Goals),2.45,Argentina,ARG,,2.45
2026-M043-ARG-AUT,2026-M043-ARG-AUT_AUT,xG (Expected Goals),0.63,Austria,AUT,,0.63
2026-M043-ARG-AUT,2026-M043-ARG-AUT_ARG,Attempts at Goal (On Target),12 (5),Argentina,ARG,,12 (5)
2026-M043-ARG-AUT,2026-M043-ARG-AUT_AUT,Attempts at Goal (On Target),6 (1),Austria,AUT,,6 (1)
2026-M043-ARG-AUT,2026-M043-ARG-AUT_ARG,Total Passes (Complete),564 (509),Argentina,ARG,,564 (509)
