appearance_id,appeared,goal_minutes,is_starter,match_id,match_team_id,own_goal_minutes,player_id,player_name,position,red_card_minutes,shirt_number,status,subbed_off_minutes,subbed_on_minutes,team,team_id,team_role,yellow_card_minutes
2026-M082-BEL-SEN_BEL_09,True,86,False,2026-M082-BEL-SEN,2026-M082-BEL-SEN_BEL,,BEL_romelu_lukaku,Romelu LUKAKU,FW,,9,substitute,,45,Belgium,BEL,home,
2026-M082-BEL-SEN_BEL_14,True,,False,2026-M082-BEL-SEN,2026-M082-BEL-SEN_BEL,,BEL_dodi_lukebakio,Dodi LUKEBAKIO,FW,,14,substitute,,56,Belgium,BEL,home,
2026-M082-BEL-SEN_BEL_15,True,,False,2026-M082-BEL-SEN,2026-M082-BEL-SEN_BEL,,BEL_thomas_meunier,Thomas MEUNIER,DF,,15,substitute,,78,Belgium,BEL,home,
2026-M082-BEL-SEN_BEL_16,False,,False,2026-M082-BEL-SEN,2026-M082-BEL-SEN_BEL,,BEL_koni_de_winter,Koni DE WINTER,DF,,16,substitute,,,Belgium,BEL,home,
2026-M082-BEL-SEN_BEL_18,False,,False,2026-M082-BEL-SEN,2026-M082-BEL-SEN_BEL,,BEL_joaquin_seys,Joaquin SEYS,DF,,18,substitute,,,Belgium,BEL,home,
2026-M082-BEL-SEN_BEL_19,True,,False,2026-M082-BEL-SEN,2026-M082-BEL-SEN_BEL,,BEL_diego_moreira,Diego MOREIRA,MF,,19,substitute,,63,Belgium,BEL,home,
2026-M082-BEL-SEN_BEL_22,False,,False,2026-M082-BEL-SEN,2026-M082-BEL-SEN_BEL,,BEL_alexis_saelemaekers,Alexis SAELEMAEKERS,MF,,22,substitute,,,Belgium,BEL,home,
2026-M082-BEL-SEN_BEL_23,True,,False,2026-M082-BEL-SEN,2026-M082-BEL-SEN_BEL,,BEL_nicolas_raskin,Nicolas RASKIN,MF,,23,substitute,,56,Belgium,BEL,home,
2026-M082-BEL-SEN_BEL_24,True,,False,2026-M082-BEL-SEN,2026-M082-BEL-SEN_BEL,,BEL_amadou_onana,Amadou ONANA,MF,,24,substitute,,109,Belgium,BEL,home,
2026-M082-BEL-SEN_BEL_25,False,,False,2026-M082-BEL-SEN,2026-M082-BEL-SEN_BEL,,BEL_nathan_ngoy,Nathan NGOY,DF,,25,substitute,,,Belgium,BEL,home,
2026-M082-BEL-SEN_BEL_26,False,,False,2026-M082-BEL-SEN,2026-M082-BEL-SEN_BEL,,BEL_matias_fernandez_pardo,Matias FERNANDEZ-PARDO,FW,,26,substitute,,,Belgium,BEL,home,
2026-M082-BEL-SEN_SEN_23,True,,True,2026-M082-BEL-SEN,2026-M082-BEL-SEN_SEN,,SEN_mory_diaw,Mory DIAW,GK,,23,starting,,,Senegal,SEN,away,
2026-M082-BEL-SEN_SEN_05,True,,True,2026-M082-BEL-SEN,2026-M082-BEL-SEN_SEN,,SEN_idrissa_gana_gueye,Idrissa Gana GUEYE,MF,,5,starting,96,,Senegal,SEN,away,
2026-M082-BEL-SEN_SEN_06,True,,True,2026-M082-BEL-SEN,2026-M082-BEL-SEN_SEN,,SEN_pathe_ciss,Pathe CISS,MF,,6,starting,,,Senegal,SEN,away,
2026-M082-BEL-SEN_SEN_10,True,,True,2026-M082-BEL-SEN,2026-M082-BEL-SEN_SEN,,SEN_sadio_mane,Sadio MANE,FW,,10,starting,94,,Senegal,SEN,away,
2026-M082-BEL-SEN_SEN_13,True,,True,2026-M082-BEL-SEN,2026-M082-BEL-SEN_SEN,,SEN_iliman_ndiaye,Iliman NDIAYE,FW,,13,starting,73,,Senegal,SEN,away,
2026-M082-BEL-SEN_SEN_14,True,,True,2026-M082-BEL-SEN,2026-M082-BEL-SEN_SEN,,SEN_ismail_jakobs,Ismail JAKOBS,DF,,14,starting,93,,Senegal,SEN,away,
2026-M082-BEL-SEN_SEN_15,True,,True,2026-M082-BEL-SEN,2026-M082-BEL-SEN_SEN,,SEN_krepin_diatta,Krepin DIATTA,DF,,15,starting,,,Senegal,SEN,away,
2026-M082-BEL-SEN_SEN_18,True,51,True,2026-M082-BEL-SEN,2026-M082-BEL-SEN_SEN,,SEN_ismaila_sarr,Ismaila SARR,FW,,18,starting,,,Senegal,SEN,away,
2026-M082-BEL-SEN_SEN_19,True,,True,2026-M082-BEL-SEN,2026-M082-BEL-SEN_SEN,,SEN_moussa_niakhate,Moussa NIAKHATE,DF,,19,starting,,,Senegal,SEN,away,
2026-M082-BEL-SEN_SEN_21,True,25,True,2026-M082-BEL-SEN,2026-M082-BEL-SEN_SEN,,SEN_habib_diarra,Habib DIARRA,MF,,21,starting,73,,Senegal,SEN,away,
2026-M082-BEL-SEN_SEN_26,True,,True,2026-M082-BEL-SEN,2026-M082-BEL-SEN_SEN,,SEN_pape_gueye,Pape GUEYE,MF,,26,starting,66,,Senegal,SEN,away,
2026-M082-BEL-SEN_SEN_01,False,,False,2026-M082-BEL-SEN,2026-M082-BEL-SEN_SEN,,SEN_yehvann_diouf,Yehvann DIOUF,GK,,1,substitute,,,Senegal,SEN,away,
2026-M082-BEL-SEN_SEN_16,False,,False,2026-M082-BEL-SEN,2026-M082-BEL-SEN_SEN,,SEN_edouard_mendy,Edouard MENDY,GK,,16,substitute,,,Senegal,SEN,away,
2026-M082-BEL-SEN_SEN_02,False,,False,2026-M082-BEL-SEN,2026-M082-BEL-SEN_SEN,,SEN_mamadou_sarr,Mamadou SARR,DF,,2,substitute,,,Senegal,SEN,away,
2026-M082-BEL-SEN_SEN_03,False,,False,2026-M082-BEL-SEN,2026-M082-BEL-SEN_SEN,,SEN_kalidou_koulibaly,Kalidou KOULIBALY,DF,,3,substitute,,,Senegal,SEN,away,
2026-M082-BEL-SEN_SEN_04,False,,False,2026-M082-BEL-SEN,2026-M082-BEL-SEN_SEN,,SEN_abdoulaye_seck,Abdoulaye SECK,DF,,4,substitute,,,Senegal,SEN,away,
2026-M082-BEL-SEN_SEN_07,False,,False,2026-M082-BEL-SEN,2026-M082-BEL-SEN_SEN,,SEN_assane_diao,Assane DIAO,FW,,7,substitute,,,Senegal,SEN,away,
2026-M082-BEL-SEN_SEN_08,True,,False,2026-M082-BEL-SEN,2026-M082-BEL-SEN_SEN,,SEN_lamine_camara,Lamine CAMARA,MF,,8,substitute,,66,Senegal,SEN,away,67
2026-M082-BEL-SEN_SEN_09,False,,False,2026-M082-BEL-SEN,2026-M082-BEL-SEN_SEN,,SEN_bamba_dieng,Bamba DIENG,FW,,9,substitute,,,Senegal,SEN,away,
2026-M082-BEL-SEN_SEN_11,True,,False,2026-M082-BEL-SEN,2026-M082-BEL-SEN_SEN,,SEN_nicolas_jackson,Nicolas JACKSON,FW,,11,substitute,,94,Senegal,SEN,away,
2026-M082-BEL-SEN_SEN_12,False,,False,2026-M082-BEL-SEN,2026-M082-BEL-SEN_SEN,,SEN_cherif_ndiaye,Cherif NDIAYE,FW,,12,substitute,,,Senegal,SEN,away,
2026-M082-BEL-SEN_SEN_17,True,,False,2026-M082-BEL-SEN,2026-M082-BEL-SEN_SEN,,SEN_pape_matar_sarr,Pape Matar SARR,MF,,17,substitute,,73,Senegal,SEN,away,
2026-M082-BEL-SEN_SEN_20,True,,False,2026-M082-BEL-SEN,2026-M082-BEL-SEN_SEN,,SEN_ibrahim_mbaye,Ibrahim MBAYE,FW,,20,substitute,,73,Senegal,SEN,away,
2026-M082-BEL-SEN_SEN_22,True,,False,2026-M082-BEL-SEN,2026-M082-BEL-SEN_SEN,,SEN_bara_sapoko_ndiaye,Bara Sapoko NDIAYE,MF,,22,substitute,,96,Senegal,SEN,away,
2026-M082-BEL-SEN_SEN_24,False,,False,2026-M082-BEL-SEN,2026-M082-BEL-SEN_SEN,,SEN_antoine_mendy,Antoine MENDY,DF,,24,substitute,,,Senegal,SEN,away,
2026-M082-BEL-SEN_SEN_25,True,,False,2026-M082-BEL-SEN,2026-M082-BEL-SEN_SEN,,SEN_el_hadji_malick_diouf,El Hadji Malick DIOUF,DF,,25,substitute,,93,Senegal,SEN,away,
2026-M083-POR-CRO_POR_01,True,,True,2026-M083-POR-CRO,2026-M083-POR-CRO_POR,,POR_diogo_costa,DIOGO COSTA,GK,,1,starting,,,Portugal,POR,home,
2026-M083-POR-CRO_POR_03,True,,True,2026-M083-POR-CRO,2026-M083-POR-CRO_POR,,POR_ruben_dias,RUBEN DIAS,DF,,3,starting,,,Portugal,POR,home,17
2026-M083-POR-CRO_POR_07,True,68,True,2026-M083-POR-CRO,2026-M083-POR-CRO_POR,,POR_cristiano_ronaldo,CRISTIANO RONALDO,FW,,7,starting,81,,Portugal,POR,home,
2026-M083-POR-CRO_POR_08,True,,True,2026-M083-POR-CRO,2026-M083-POR-CRO_POR,,POR_bruno_fernandes,BRUNO FERNANDES,MF,,8,starting,62,,Portugal,POR,home,
2026-M083-POR-CRO_POR_13,True,,True,2026-M083-POR-CRO,2026-M083-POR-CRO_POR,,POR_renato_veiga,RENATO VEIGA,DF,,13,starting,,,Portugal,POR,home,
2026-M083-POR-CRO_POR_15,True,,True,2026-M083-POR-CRO,2026-M083-POR-CRO_POR,,POR_joao_neves,JOAO NEVES,MF,,15,starting,,,Portugal,POR,home,
2026-M083-POR-CRO_POR_17,True,,True,2026-M083-POR-CRO,2026-M083-POR-CRO_POR,,POR_rafael_leao,RAFAEL LEAO,FW,,17,starting,,,Portugal,POR,home,
2026-M083-POR-CRO_POR_18,True,,True,2026-M083-POR-CRO,2026-M083-POR-CRO_POR,,POR_pedro_neto,PEDRO NETO,FW,,18,starting,62,,Portugal,POR,home,
2026-M083-POR-CRO_POR_20,True,,True,2026-M083-POR-CRO,2026-M083-POR-CRO_POR,,POR_joao_cancelo,JOAO CANCELO,DF,,20,starting,63,,Portugal,POR,home,
2026-M083-POR-CRO_POR_23,True,,True,2026-M083-POR-CRO,2026-M083-POR-CRO_POR,,POR_vitinha,VITINHA,MF,,23,starting,62,,Portugal,POR,home,
2026-M083-POR-CRO_POR_25,True,,True,2026-M083-POR-CRO,2026-M083-POR-CRO_POR,,POR_nuno_mendes,NUNO MENDES,DF,,25,starting,,,Portugal,POR,home,
2026-M083-POR-CRO_POR_12,False,,False,2026-M083-POR-CRO,2026-M083-POR-CRO_POR,,POR_jose_sa,JOSE SA,GK,,12,substitute,,,Portugal,POR,home,
2026-M083-POR-CRO_POR_22,False,,False,2026-M083-POR-CRO,2026-M083-POR-CRO_POR,,POR_rui_silva,RUI SILVA,GK,,22,substitute,,,Portugal,POR,home,
2026-M083-POR-CRO_POR_02,True,,False,2026-M083-POR-CRO,2026-M083-POR-CRO_POR,,POR_nelson_semedo,NELSON SEMEDO,DF,,2,substitute,,62,Portugal,POR,home,
2026-M083-POR-CRO_POR_04,False,,False,2026-M083-POR-CRO,2026-M083-POR-CRO_POR,,POR_tomas_araujo,TOMAS ARAUJO,DF,,4,substitute,,,Portugal,POR,home,
2026-M083-POR-CRO_POR_05,False,,False,2026-M083-POR-CRO,2026-M083-POR-CRO_POR,,POR_diogo_dalot,DIOGO DALOT,DF,,5,substitute,,,Portugal,POR,home,
2026-M083-POR-CRO_POR_06,False,,False,2026-M083-POR-CRO,2026-M083-POR-CRO_POR,,POR_matheus_nunes,MATHEUS NUNES,MF,,6,substitute,,,Portugal,POR,home,
2026-M083-POR-CRO_POR_09,True,94,False,2026-M083-POR-CRO,2026-M083-POR-CRO_POR,,POR_goncalo_ramos,GONCALO RAMOS,FW,,9,substitute,,63,Portugal,POR,home,
2026-M083-POR-CRO_POR_10,True,,False,2026-M083-POR-CRO,2026-M083-POR-CRO_POR,,POR_bernardo_silva,BERNARDO SILVA,MF,,10,substitute,,62,Portugal,POR,home,
2026-M083-POR-CRO_POR_11,False,,False,2026-M083-POR-CRO,2026-M083-POR-CRO_POR,,POR_joao_felix,JOAO FELIX,FW,,11,substitute,,,Portugal,POR,home,
2026-M083-POR-CRO_POR_14,False,,False,2026-M083-POR-CRO,2026-M083-POR-CRO_POR,,POR_goncalo_inacio,GONCALO INACIO,DF,,14,substitute,,,Portugal,POR,home,
2026-M083-POR-CRO_POR_16,False,,False,2026-M083-POR-CRO,2026-M083-POR-CRO_POR,,POR_francisco_trincao,FRANCISCO TRINCAO,FW,,16,substitute,,,Portugal,POR,home,
2026-M083-POR-CRO_POR_19,False,,False,2026-M083-POR-CRO,2026-M083-POR-CRO_POR,,POR_goncalo_guedes,GONCALO GUEDES,FW,,19,substitute,,,Portugal,POR,home,
2026-M083-POR-CRO_POR_21,True,,False,2026-M083-POR-CRO,2026-M083-POR-CRO_POR,,POR_ruben_neves,RUBEN NEVES,MF,,21,substitute,,81,Portugal,POR,home,
2026-M083-POR-CRO_POR_24,False,,False,2026-M083-POR-CRO,2026-M083-POR-CRO_POR,,POR_samu_costa,SAMU COSTA,DF,,24,substitute,,,Portugal,POR,home,
2026-M083-POR-CRO_POR_26,True,,False,2026-M083-POR-CRO,2026-M083-POR-CRO_POR,,POR_francisco_conceicao,FRANCISCO CONCEICAO,FW,,26,substitute,,62,Portugal,POR,home,
2026-M083-POR-CRO_CRO_01,True,,True,2026-M083-POR-CRO,2026-M083-POR-CRO_CRO,,CRO_dominik_livakovic,Dominik LIVAKOVIC,GK,,1,starting,,,Croatia,CRO,away,
2026-M083-POR-CRO_CRO_02,True,,True,2026-M083-POR-CRO,2026-M083-POR-CRO_CRO,,CRO_josip_stanisic,Josip STANISIC,DF,,2,starting,,,Croatia,CRO,away,
2026-M083-POR-CRO_CRO_03,True,,True,2026-M083-POR-CRO,2026-M083-POR-CRO_CRO,,CRO_marin_pongracic,Marin PONGRACIC,DF,,3,starting,,,Croatia,CRO,away,
2026-M083-POR-CRO_CRO_06,True,,True,2026-M083-POR-CRO,2026-M083-POR-CRO_CRO,,CRO_josip_sutalo,Josip SUTALO,DF,,6,starting,,,Croatia,CRO,away,
2026-M083-POR-CRO_CRO_08,True,,True,2026-M083-POR-CRO,2026-M083-POR-CRO_CRO,,CRO_mateo_kovacic,Mateo KOVACIC,MF,,8,starting,96,,Croatia,CRO,away,
2026-M083-POR-CRO_CRO_10,True,,True,2026-M083-POR-CRO,2026-M083-POR-CRO_CRO,,CRO_luka_modric,Luka MODRIC,MF,,10,starting,,,Croatia,CRO,away,59
2026-M083-POR-CRO_CRO_11,True,,True,2026-M083-POR-CRO,2026-M083-POR-CRO_CRO,,CRO_ante_budimir,Ante BUDIMIR,FW,,11,starting,45,,Croatia,CRO,away,
2026-M083-POR-CRO_CRO_13,True,,True,2026-M083-POR-CRO,2026-M083-POR-CRO_CRO,,CRO_nikola_vlasic,Nikola VLASIC,MF,,13,starting,92,,Croatia,CRO,away,
2026-M083-POR-CRO_CRO_14,True,53,True,2026-M083-POR-CRO,2026-M083-POR-CRO_CRO,,CRO_ivan_perisic,Ivan PERISIC,FW,,14,starting,,,Croatia,CRO,away,98
2026-M083-POR-CRO_CRO_16,True,,True,2026-M083-POR-CRO,2026-M083-POR-CRO_CRO,,CRO_martin_baturina,Martin BATURINA,MF,,16,starting,68,,Croatia,CRO,away,
2026-M083-POR-CRO_CRO_17,True,,True,2026-M083-POR-CRO,2026-M083-POR-CRO_CRO,,CRO_petar_sucic,Petar SUCIC,MF,,17,starting,,,Croatia,CRO,away,
2026-M083-POR-CRO_CRO_12,False,,False,2026-M083-POR-CRO,2026-M083-POR-CRO_CRO,,CRO_ivor_pandur,Ivor PANDUR,GK,,12,substitute,,,Croatia,CRO,away,
2026-M083-POR-CRO_CRO_23,False,,False,2026-M083-POR-CRO,2026-M083-POR-CRO_CRO,,CRO_dominik_kotarski,Dominik KOTARSKI,GK,,23,substitute,,,Croatia,CRO,away,
2026-M083-POR-CRO_CRO_04,True,,False,2026-M083-POR-CRO,2026-M083-POR-CRO_CRO,,CRO_josko_gvardiol,Josko GVARDIOL,DF,,4,substitute,,92,Croatia,CRO,away,
2026-M083-POR-CRO_CRO_05,False,,False,2026-M083-POR-CRO,2026-M083-POR-CRO_CRO,,CRO_duje_caleta_car,Duje CALETA-CAR,DF,,5,substitute,,,Croatia,CRO,away,
2026-M083-POR-CRO_CRO_07,False,,False,2026-M083-POR-CRO,2026-M083-POR-CRO_CRO,,CRO_nikola_moro,Nikola MORO,MF,,7,substitute,,,Croatia,CRO,away,
2026-M083-POR-CRO_CRO_09,True,,False,2026-M083-POR-CRO,2026-M083-POR-CRO_CRO,,CRO_andrej_kramaric,Andrej KRAMARIC,FW,,9,substitute,,96,Croatia,CRO,away,
2026-M083-POR-CRO_CRO_15,True,,False,2026-M083-POR-CRO,2026-M083-POR-CRO_CRO,,CRO_mario_pasalic,Mario PASALIC,MF,,15,substitute,,68,Croatia,CRO,away,
2026-M083-POR-CRO_CRO_18,False,,False,2026-M083-POR-CRO,2026-M083-POR-CRO_CRO,,CRO_kristijan_jakic,Kristijan JAKIC,DF,,18,substitute,,,Croatia,CRO,away,
2026-M083-POR-CRO_CRO_19,False,,False,2026-M083-POR-CRO,2026-M083-POR-CRO_CRO,,CRO_toni_fruk,Toni FRUK,MF,,19,substitute,,,Croatia,CRO,away,
2026-M083-POR-CRO_CRO_20,True,,False,2026-M083-POR-CRO,2026-M083-POR-CRO_CRO,,CRO_igor_matanovic,Igor MATANOVIC,FW,,20,substitute,,45,Croatia,CRO,away,
2026-M083-POR-CRO_CRO_21,False,,False,2026-M083-POR-CRO,2026-M083-POR-CRO_CRO,,CRO_luka_sucic,Luka SUCIC,MF,,21,substitute,,,Croatia,CRO,away,
2026-M083-POR-CRO_CRO_22,False,,False,2026-M083-POR-CRO,2026-M083-POR-CRO_CRO,,CRO_luka_vuskovic,Luka VUSKOVIC,DF,,22,substitute,,,Croatia,CRO,away,
2026-M083-POR-CRO_CRO_24,False,,False,2026-M083-POR-CRO,2026-M083-POR-CRO_CRO,,CRO_marco_pasalic,Marco PASALIC,FW,,24,substitute,,,Croatia,CRO,away,
2026-M083-POR-CRO_CRO_25,False,,False,2026-M083-POR-CRO,2026-M083-POR-CRO_CRO,,CRO_martin_erlic,Martin ERLIC,DF,,25,substitute,,,Croatia,CRO,away,
2026-M083-POR-CRO_CRO_26,False,,False,2026-M083-POR-CRO,2026-M083-POR-CRO_CRO,,CRO_petar_musa,Petar MUSA,FW,,26,substitute,,,Croatia,CRO,away,
2026-M084-ESP-AUT_ESP_23,True,,True,2026-M084-ESP-AUT,2026-M084-ESP-AUT_ESP,,ESP_unai_simon,Unai SIMON,GK,,23,starting,,,Spain,ESP,home,
2026-M084-ESP-AUT_ESP_10,True,,True,2026-M084-ESP-AUT,2026-M084-ESP-AUT_ESP,,ESP_dani_olmo,Dani OLMO,FW,,10,starting,71,,Spain,ESP,home,
2026-M084-ESP-AUT_ESP_12,True,66,True,2026-M084-ESP-AUT,2026-M084-ESP-AUT_ESP,,ESP_pedro_porro,Pedro PORRO,DF,,12,starting,,,Spain,ESP,home,
2026-M084-ESP-AUT_ESP_14,True,,True,2026-M084-ESP-AUT,2026-M084-ESP-AUT_ESP,,ESP_aymeric_laporte,Aymeric LAPORTE,DF,,14,starting,93,,Spain,ESP,home,
2026-M084-ESP-AUT_ESP_15,True,,True,2026-M084-ESP-AUT,2026-M084-ESP-AUT_ESP,,ESP_alex_baena,Alex BAENA,MF,,15,starting,71,,Spain,ESP,home,
2026-M084-ESP-AUT_ESP_16,True,,True,2026-M084-ESP-AUT,2026-M084-ESP-AUT_ESP,,ESP_rodri,RODRI,MF,,16,starting,,,Spain,ESP,home,
2026-M084-ESP-AUT_ESP_19,True,,True,2026-M084-ESP-AUT,2026-M084-ESP-AUT_ESP,,ESP_lamine_yamal,Lamine YAMAL,FW,,19,starting,85,,Spain,ESP,home,
2026-M084-ESP-AUT_ESP_20,True,,True,2026-M084-ESP-AUT,2026-M084-ESP-AUT_ESP,,ESP_pedri,PEDRI,MF,,20,starting,93,,Spain,ESP,home,
2026-M084-ESP-AUT_ESP_21,True,36 89,True,2026-M084-ESP-AUT,2026-M084-ESP-AUT_ESP,,ESP_mikel_oyarzabal,Mikel OYARZABAL,FW,,21,starting,,,Spain,ESP,home,
2026-M084-ESP-AUT_ESP_22,True,,True,2026-M084-ESP-AUT,2026-M084-ESP-AUT_ESP,,ESP_pau_cubarsi,Pau CUBARSI,DF,,22,starting,,,Spain,ESP,home,
2026-M084-ESP-AUT_ESP_24,True,,True,2026-M084-ESP-AUT,2026-M084-ESP-AUT_ESP,,ESP_marc_cucurella,Marc CUCURELLA,DF,,24,starting,,,Spain,ESP,home,
2026-M084-ESP-AUT_ESP_01,False,,False,2026-M084-ESP-AUT,2026-M084-ESP-AUT_ESP,,ESP_david_raya,David RAYA,GK,,1,substitute,,,Spain,ESP,home,
2026-M084-ESP-AUT_ESP_13,False,,False,2026-M084-ESP-AUT,2026-M084-ESP-AUT_ESP,,ESP_joan_garcia,Joan GARCIA,GK,,13,substitute,,,Spain,ESP,home,
2026-M084-ESP-AUT_ESP_02,True,,False,2026-M084-ESP-AUT,2026-M084-ESP-AUT_ESP,,ESP_marc_pubill,Marc PUBILL,DF,,2,substitute,,93,Spain,ESP,home,
2026-M084-ESP-AUT_ESP_03,False,,False,2026-M084-ESP-AUT,2026-M084-ESP-AUT_ESP,,ESP_alex_grimaldo,Alex GRIMALDO,DF,,3,substitute,,,Spain,ESP,home,
2026-M084-ESP-AUT_ESP_04,False,,False,2026-M084-ESP-AUT,2026-M084-ESP-AUT_ESP,,ESP_eric_garcia,Eric GARCIA,DF,,4,substitute,,,Spain,ESP,home,
2026-M084-ESP-AUT_ESP_05,False,,False,2026-M084-ESP-AUT,2026-M084-ESP-AUT_ESP,,ESP_marcos_llorente,Marcos LLORENTE,DF,,5,substitute,,,Spain,ESP,home,
2026-M084-ESP-AUT_ESP_06,True,,False,2026-M084-ESP-AUT,2026-M084-ESP-AUT_ESP,,ESP_mikel_merino,Mikel MERINO,MF,,6,substitute,,71,Spain,ESP,home,
2026-M084-ESP-AUT_ESP_07,True,,False,2026-M084-ESP-AUT,2026-M084-ESP-AUT_ESP,,ESP_ferran_torres,Ferran TORRES,FW,,7,substitute,,71,Spain,ESP,home,
2026-M084-ESP-AUT_ESP_08,True,,False,2026-M084-ESP-AUT,2026-M084-ESP-AUT_ESP,,ESP_fabian_ruiz,Fabian RUIZ,MF,,8,substitute,,93,Spain,ESP,home,
2026-M084-ESP-AUT_ESP_09,True,,False,2026-M084-ESP-AUT,2026-M084-ESP-AUT_ESP,,ESP_gavi,GAVI,MF,,9,substitute,,85,Spain,ESP,home,
2026-M084-ESP-AUT_ESP_11,False,,False,2026-M084-ESP-AUT,2026-M084-ESP-AUT_ESP,,ESP_yeremy_pino,Yeremy PINO,FW,,11,substitute,,,Spain,ESP,home,
2026-M084-ESP-AUT_ESP_17,False,,False,2026-M084-ESP-AUT,2026-M084-ESP-AUT_ESP,,ESP_nico_williams,Nico WILLIAMS,FW,,17,substitute,,,Spain,ESP,home,
2026-M084-ESP-AUT_ESP_18,False,,False,2026-M084-ESP-AUT,2026-M084-ESP-AUT_ESP,,ESP_martin_zubimendi,Martin ZUBIMENDI,MF,,18,substitute,,,Spain,ESP,home,
2026-M084-ESP-AUT_ESP_25,False,,False,2026-M084-ESP-AUT,2026-M084-ESP-AUT_ESP,,ESP_victor_munoz,Victor MUNOZ,FW,,25,substitute,,,Spain,ESP,home,
2026-M084-ESP-AUT_ESP_26,False,,False,2026-M084-ESP-AUT,2026-M084-ESP-AUT_ESP,,ESP_borja_iglesias,Borja IGLESIAS,FW,,26,substitute,,,Spain,ESP,home,
2026-M084-ESP-AUT_AUT_01,True,,True,2026-M084-ESP-AUT,2026-M084-ESP-AUT_AUT,,AUT_alexander_schlager,Alexander SCHLAGER,GK,,1,starting,,,Austria,AUT,away,
2026-M084-ESP-AUT_AUT_03,True,,True,2026-M084-ESP-AUT,2026-M084-ESP-AUT_AUT,,AUT_kevin_danso,Kevin DANSO,DF,,3,starting,,,Austria,AUT,away,
2026-M084-ESP-AUT_AUT_04,True,,True,2026-M084-ESP-AUT,2026-M084-ESP-AUT_AUT,,AUT_xaver_schlager,Xaver SCHLAGER,MF,,4,starting,45,,Austria,AUT,away,
2026-M084-ESP-AUT_AUT_05,True,,True,2026-M084-ESP-AUT,2026-M084-ESP-AUT_AUT,,AUT_stefan_posch,Stefan POSCH,DF,,5,starting,85,,Austria,AUT,away,83
2026-M084-ESP-AUT_AUT_06,True,,True,2026-M084-ESP-AUT,2026-M084-ESP-AUT_AUT,,AUT_nicolas_seiwald,Nicolas SEIWALD,MF,,6,starting,45,,Austria,AUT,away,
2026-M084-ESP-AUT_AUT_08,True,,True,2026-M084-ESP-AUT,2026-M084-ESP-AUT_AUT,,AUT_david_alaba,David ALABA,DF,,8,starting,,,Austria,AUT,away,
2026-M084-ESP-AUT_AUT_09,True,,True,2026-M084-ESP-AUT,2026-M084-ESP-AUT_AUT,,AUT_marcel_sabitzer,Marcel SABITZER,MF,,9,starting,,,Austria,AUT,away,
2026-M084-ESP-AUT_AUT_11,True,,True,2026-M084-ESP-AUT,2026-M084-ESP-AUT_AUT,,AUT_michael_gregoritsch,Michael GREGORITSCH,FW,,11,starting,60,,Austria,AUT,away,
2026-M084-ESP-AUT_AUT_18,True,,True,2026-M084-ESP-AUT,2026-M084-ESP-AUT_AUT,,AUT_romano_schmid,Romano SCHMID,MF,,18,starting,60,,Austria,AUT,away,
2026-M084-ESP-AUT_AUT_20,True,,True,2026-M084-ESP-AUT,2026-M084-ESP-AUT_AUT,,AUT_konrad_laimer,Konrad LAIMER,MF,,20,starting,,,Austria,AUT,away,
2026-M084-ESP-AUT_AUT_24,True,,True,2026-M084-ESP-AUT,2026-M084-ESP-AUT_AUT,,AUT_paul_wanner,Paul WANNER,MF,,24,starting,,,Austria,AUT,away,
2026-M084-ESP-AUT_AUT_12,False,,False,2026-M084-ESP-AUT,2026-M084-ESP-AUT_AUT,,AUT_florian_wiegele,Florian WIEGELE,GK,,12,substitute,,,Austria,AUT,away,
2026-M084-ESP-AUT_AUT_13,False,,False,2026-M084-ESP-AUT,2026-M084-ESP-AUT_AUT,,AUT_patrick_pentz,Patrick PENTZ,GK,,13,substitute,,,Austria,AUT,away,
2026-M084-ESP-AUT_AUT_02,False,,False,2026-M084-ESP-AUT,2026-M084-ESP-AUT_AUT,,AUT_david_affengruber,David AFFENGRUBER,DF,,2,substitute,,,Austria,AUT,away,
2026-M084-ESP-AUT_AUT_07,True,,False,2026-M084-ESP-AUT,2026-M084-ESP-AUT_AUT,,AUT_marko_arnautovic,Marko ARNAUTOVIC,FW,,7,substitute,,60,Austria,AUT,away,
2026-M084-ESP-AUT_AUT_10,True,,False,2026-M084-ESP-AUT,2026-M084-ESP-AUT_AUT,,AUT_florian_grillitsch,Florian GRILLITSCH,MF,,10,substitute,,45,Austria,AUT,away,
2026-M084-ESP-AUT_AUT_14,True,,False,2026-M084-ESP-AUT,2026-M084-ESP-AUT_AUT,,AUT_sasa_kalajdzic,Sasa KALAJDZIC,FW,,14,substitute,,60,Austria,AUT,away,
2026-M084-ESP-AUT_AUT_15,False,,False,2026-M084-ESP-AUT,2026-M084-ESP-AUT_AUT,,AUT_philipp_lienhart,Philipp LIENHART,DF,,15,substitute,,,Austria,AUT,away,
2026-M084-ESP-AUT_AUT_16,False,,False,2026-M084-ESP-AUT,2026-M084-ESP-AUT_AUT,,AUT_phillip_mwene,Phillip MWENE,DF,,16,substitute,,,Austria,AUT,away,
2026-M084-ESP-AUT_AUT_17,True,,False,2026-M084-ESP-AUT,2026-M084-ESP-AUT_AUT,,AUT_carney_chukwuemeka,Carney CHUKWUEMEKA,MF,,17,substitute,,45,Austria,AUT,away,
